"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Cristina Fernández de Kirchner por el Frente de Todos",0.332,0.307,0.355,0.316,0.347,0.333,0.312,0.384,0.3,0.318,0.324,0.348,0.738,0.068,0.053
"Mauricio Macri por Juntos por el Cambio",0.264,0.254,0.273,0.212,0.218,0.294,0.376,0.262,0.254,0.28,0.274,0.243,0.056,0.572,0.087
"Javier Milei por los liberales libertarios",0.176,0.227,0.129,0.255,0.2,0.15,0.079,0.16,0.201,0.159,0.175,0.179,0.06,0.173,0.265
"Nicolás del Caño por la izquierda",0.034,0.032,0.036,0.067,0.04,0.02,0.007,0.044,0.027,0.033,0.037,0.028,0.033,0.017,0.095
"Otro candidato",0.101,0.097,0.105,0.063,0.123,0.097,0.098,0.088,0.1,0.117,0.09,0.123,0.053,0.103,0.28
"Aún no lo tengo decidido",0.093,0.083,0.102,0.087,0.072,0.106,0.128,0.062,0.118,0.093,0.1,0.079,0.06,0.067,0.22
