"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"La votaría",0.285,0.239,0.329,0.235,0.306,0.297,0.282,0.34,0.244,0.284,0.282,0.292,0.622,0.05,0.06
"Puede que la vote",0.068,0.064,0.07,0.108,0.071,0.049,0.036,0.058,0.08,0.057,0.073,0.056,0.14,0.021,0.066
"Nunca la votaría",0.591,0.646,0.541,0.541,0.576,0.623,0.644,0.549,0.608,0.619,0.584,0.607,0.185,0.913,0.81
"No sabe",0.056,0.051,0.06,0.116,0.047,0.031,0.038,0.053,0.068,0.04,0.061,0.045,0.053,0.016,0.064
