"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Wado de Pedro por el Frente de Todos",0.262,0.244,0.278,0.192,0.288,0.261,0.275,0.266,0.245,0.284,0.258,0.271,0.602,0.051,0.093
"Mauricio Macri por Juntos por el Cambio",0.299,0.275,0.322,0.239,0.243,0.332,0.432,0.313,0.288,0.3,0.32,0.257,0.075,0.606,0.156
"Javier Milei por los liberales libertarios",0.177,0.237,0.121,0.291,0.189,0.149,0.078,0.157,0.203,0.159,0.169,0.191,0.069,0.166,0.297
"Nicolás del Caño por la izquierda",0.031,0.04,0.022,0.024,0.043,0.024,0.021,0.048,0.019,0.028,0.03,0.032,0.025,0.02,0.064
"Otro candidato",0.129,0.12,0.138,0.162,0.138,0.118,0.095,0.11,0.144,0.13,0.124,0.141,0.107,0.104,0.233
"Aún no lo tengo decidido",0.102,0.084,0.119,0.092,0.099,0.116,0.099,0.106,0.101,0.099,0.099,0.108,0.122,0.053,0.157
