"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P12","A Facundo Manes",0.06,0.046,0.124,0.091
"P12","A Gerardo Morales",0.048,0.019,0.093,0.015
"P13","Seguro lo votaria",0.233,0.15,0.229,0.181
"P13","Quizás lo votaría",0.314,0.425,0.248,0.368
"P13","Nunca lo votaría",0.453,0.425,0.523,0.451
"P14","Lo votaría",0.561,0.326,0.107,0.183
"P14","Puede que lo vote",0.217,0.393,0.104,0.211
"P14","Nunca lo votaría",0.172,0.191,0.727,0.311
"P14","No sabe",0.05,0.09,0.062,0.295
"P15","Lo votaría",0.075,0.07,0.172,0.071
"P15","Puede que lo vote",0.066,0.134,0.271,0.122
"P15","Nunca lo votaría",0.839,0.759,0.488,0.512
"P15","No sabe",0.02,0.037,0.069,0.295
"P16","Lo votaría",0.037,0.035,0.157,0.085
"P16","Puede que lo vote",0.041,0.067,0.27,0.074
"P16","Nunca lo votaría",0.909,0.875,0.506,0.601
"P16","No sabe",0.013,0.023,0.067,0.24
"P17","La votaría",0.064,0.048,0.442,0.124
"P17","Puede que la vote",0.03,0.028,0.09,0.036
"P17","Nunca la votaría",0.898,0.905,0.438,0.596
"P17","No sabe",0.008,0.019,0.03,0.244
"P18","Lo votaría",0.442,0.183,0.076,0.162
"P18","Puede que lo vote",0.321,0.494,0.124,0.246
"P18","Nunca lo votaría",0.209,0.251,0.764,0.26
"P18","No sabe",0.028,0.072,0.036,0.332
"P19","Lo votaría",0.148,0.097,0.059,0.058
"P19","Puede que lo vote",0.401,0.345,0.156,0.185
"P19","Nunca lo votaría",0.37,0.425,0.701,0.302
"P19","No sabe",0.081,0.133,0.084,0.455
"P20","La votaría",0.592,0.423,0.124,0.244
"P20","Puede que la vote",0.224,0.312,0.115,0.138
"P20","Nunca la votaría",0.127,0.208,0.725,0.254
"P20","No sabe",0.057,0.057,0.036,0.364
"P21","Lo votaría",0.364,0.266,0.149,0.135
"P21","Puede que lo vote",0.226,0.328,0.09,0.189
"P21","Nunca lo votaría",0.353,0.343,0.731,0.294
"P21","No sabe",0.057,0.063,0.03,0.382
"P23","Lo votaría",0.107,0.022,0.176,0.047
"P23","Puede que lo vote",0.055,0.183,0.166,0.024
"P23","Nunca lo votaría",0.786,0.705,0.597,0.343
"P23","No sabe",0.052,0.09,0.061,0.586
"P24","Lo votaría",0.146,0.029,0.038,0.085
"P24","Puede que lo vote",0.281,0.303,0.099,0.093
"P24","Nunca lo votaría",0.48,0.489,0.759,0.27
"P24","No sabe",0.093,0.179,0.104,0.552
"P25","Mauricio Macri por Juntos por el Cambio",0.345,0.186,0.064,0.115
"P25","Horacio Rodríguez Larreta por Juntos por el Cambio",0.168,0.168,0.03,0.163
"P25","Patricia Bullrich por Juntos por el Cambio",0.222,0.297,0.09,0.09
"P25","Facundo Manes por Juntos por el Cambio",0.041,0.054,0.051,0.049
"P25","Alberto Fernández por el Frente de Todos",0.046,0.039,0.075,0.043
"P25","Cristina Fernández de Kirchner por el Frente de Todos",0.029,0.019,0.441,0.118
"P25","Javier Milei por los liberales libertarios",0.092,0.156,0.118,0.127
"P25","Nicolás del Caño por la izquierda",0,0.01,0.025,0.002
"P25","Otros candidatos",0.032,0.021,0.043,0.098
"P25","Aún no lo tengo decidido",0.025,0.05,0.063,0.195
"P26","Horacio Rodríguez Larreta por Juntos por el Cambio",0.27,0.181,0.048,0.158
"P26","Patricia Bullrich por Juntos por el Cambio",0.396,0.416,0.126,0.24
"P26","Facundo Manes por Juntos por el Cambio",0.062,0.095,0.057,0.066
"P26","Wado de Pedro por el Frente de Todos",0.027,0.018,0.222,0.061
"P26","Sergio Massa por el Frente de Todos",0.024,0.034,0.257,0.087
"P26","Javier Milei por los liberales libertarios",0.153,0.167,0.122,0.148
"P26","Nicolás del Caño por la izquierda",0.011,0.023,0.034,0.007
"P26","Otros candidatos",0.022,0.019,0.028,0.036
"P26","Aún no lo tengo decidido",0.035,0.047,0.106,0.197
"P27","Cristina Fernández de Kirchner por el Frente de Todos",0.08,0.075,0.507,0.155
"P27","Mauricio Macri por Juntos por el Cambio",0.638,0.475,0.106,0.282
"P27","Javier Milei por los liberales libertarios",0.145,0.24,0.162,0.16
"P27","Nicolás del Caño por la izquierda",0,0.01,0.048,0.047
"P27","Otro candidato",0.074,0.135,0.094,0.101
"P27","Aún no lo tengo decidido",0.063,0.065,0.083,0.255
"P29","Horacio Rodríguez Larreta por Juntos por el Cambio",0.62,0.479,0.13,0.294
"P29","Wado de Pedro por el Frente de Todos",0.036,0.081,0.381,0.177
"P29","Javier Milei por los liberales libertarios",0.19,0.247,0.192,0.168
"P29","Nicolás del Caño por la izquierda",0.008,0.007,0.033,0.033
"P29","Otro candidato",0.049,0.115,0.136,0.066
"P29","Aún no lo tengo decidido",0.097,0.071,0.128,0.262
"P31","Sergio Massa por el Frente de Todos",0.065,0.09,0.399,0.119
"P31","Patricia Bullrich por Juntos por el Cambio",0.651,0.574,0.163,0.327
"P31","Javier Milei por los liberales libertarios",0.198,0.211,0.157,0.123
"P31","Nicolás del Caño por la izquierda",0,0.009,0.037,0.089
"P31","Otro candidato",0.036,0.062,0.123,0.069
"P31","Aún no lo tengo decidido",0.05,0.054,0.121,0.273
"P33","Sergio Massa por el Frente de Todos",0.077,0.068,0.386,0.14
"P33","Horacio Rodríguez Larreta por Juntos por el Cambio",0.626,0.478,0.129,0.257
"P33","Javier Milei por los liberales libertarios",0.202,0.257,0.185,0.221
"P33","Nicolás del Caño por la izquierda",0,0.017,0.036,0.079
"P33","Otro candidato",0.045,0.121,0.14,0.127
"P33","Aún no lo tengo decidido",0.05,0.059,0.124,0.176
"P35","Cristina Fernández de Kirchner por el Frente de Todos",0.058,0.07,0.501,0.171
"P35","Horacio Rodríguez Larreta por Juntos por el Cambio",0.634,0.496,0.106,0.285
"P35","Javier Milei por los liberales libertarios",0.197,0.276,0.189,0.197
"P35","Nicolás del Caño por la izquierda",0,0.004,0.025,0.049
"P35","Otro candidato",0.07,0.09,0.099,0.133
"P35","Aún no lo tengo decidido",0.041,0.064,0.08,0.165
"P36","Sergio Massa por el Frente de Todos",0.035,0.04,0.431,0.127
"P36","Mauricio Macri por Juntos por el Cambio",0.696,0.543,0.108,0.31
"P36","Javier Milei por los liberales libertarios",0.181,0.254,0.172,0.146
"P36","Nicolás del Caño por la izquierda",0.001,0.006,0.035,0.089
"P36","Otro candidato",0.049,0.11,0.145,0.095
"P36","Aún no lo tengo decidido",0.038,0.047,0.109,0.233
"P37","Wado de Pedro por el Frente de Todos",0.01,0.034,0.423,0.112
"P37","Mauricio Macri por Juntos por el Cambio",0.727,0.538,0.124,0.287
"P37","Javier Milei por los liberales libertarios",0.158,0.223,0.168,0.148
"P37","Nicolás del Caño por la izquierda",0.01,0.009,0.033,0.094
"P37","Otro candidato",0.036,0.133,0.14,0.175
"P37","Aún no lo tengo decidido",0.059,0.063,0.112,0.184
"P38","Wado de Pedro por el Frente de Todos",0.005,0.028,0.425,0.095
"P38","Patricia Bullrich por Juntos por el Cambio",0.719,0.606,0.156,0.342
"P38","Javier Milei por los liberales libertarios",0.163,0.203,0.15,0.183
"P38","Nicolás del Caño por la izquierda",0.009,0.011,0.029,0.026
"P38","Otro candidato",0.025,0.077,0.123,0.16
"P38","Aún no lo tengo decidido",0.079,0.075,0.117,0.194
"P39","Cristina Fernández de Kirchner por el Frente de Todos",0.051,0.016,0.517,0.087
"P39","Patricia Bullrich por Juntos por el Cambio",0.711,0.602,0.162,0.378
"P39","Javier Milei por los liberales libertarios",0.165,0.208,0.157,0.171
"P39","Nicolás del Caño por la izquierda",0,0.008,0.022,0.021
"P39","Otro candidato",0.02,0.074,0.082,0.15
"P39","Aún no lo tengo decidido",0.053,0.092,0.06,0.193
"P40","Cristina Fernández de Kirchner por el Frente de Todos",0.11,0.097,0.531,0.116
"P40","Mauricio Macri por Juntos por el Cambio",0.771,0.7,0.265,0.428
"P40","No sabe",0.119,0.203,0.204,0.456
"P41","Wado de Pedro por el Frente de Todos",0.066,0.042,0.487,0.081
"P41","Horacio Rodríguez Larreta por Juntos por el Cambio",0.834,0.749,0.183,0.541
"P41","No sabe",0.1,0.209,0.33,0.378
"P42","Sergio Massa por el Frente de Todos",0.069,0.052,0.489,0.168
"P42","Patricia Bullrich por Juntos por el Cambio",0.876,0.787,0.251,0.504
"P42","No sabe",0.055,0.161,0.26,0.328
"P43","Sergio Massa por el Frente de Todos",0.069,0.052,0.516,0.157
"P43","Mauricio Macri por Juntos por el Cambio",0.84,0.801,0.239,0.403
"P43","No sabe",0.091,0.147,0.245,0.44
"P44","Sergio Massa por el Frente de Todos",0.068,0.057,0.506,0.178
"P44","Javier Milei por los liberales libertarios",0.554,0.543,0.252,0.455
"P44","No sabe",0.378,0.4,0.242,0.367
"P45","Horacio Rodríguez Larreta por Juntos por el Cambio",0.315,0.305,0.288,0.298
"P45","Javier Milei por los liberales libertarios",0.437,0.394,0.252,0.362
"P45","No sabe",0.248,0.301,0.46,0.34
"P46","Patricia Bullrich por Juntos por el Cambio",0.849,0.684,0.277,0.488
"P46","Wado de Pedro por el Frente de Todos",0.062,0.112,0.435,0.148
"P46","No sabe",0.089,0.204,0.288,0.364
"P47","Patricia Bullrich por Juntos por el Cambio",0.863,0.825,0.286,0.54
"P47","Cristina Fernández de Kirchner por el Frente de Todos",0.029,0.048,0.548,0.172
"P47","No sabe",0.108,0.127,0.166,0.288
"P48","Muy buena",0.076,0.123,0.087,0.095
"P48","Buena",0.011,0.024,0.258,0.049
"P48","Ni buena ni mala",0.034,0.03,0.202,0.25
"P48","Mala",0.047,0.105,0.104,0.117
"P48","Muy mala",0.83,0.714,0.333,0.456
"P48","No sabe",0.002,0.004,0.016,0.033
"P49","Muy buena",0.02,0.027,0.081,0.031
"P49","Buena",0.02,0.014,0.212,0.082
"P49","Ni buena ni mala",0.033,0.035,0.24,0.178
"P49","Mala",0.061,0.156,0.092,0.181
"P49","Muy mala",0.855,0.764,0.366,0.487
"P49","No sabe",0.011,0.004,0.009,0.041
"P50","Muy buena",0.024,0.041,0.399,0.095
"P50","Buena",0.016,0,0.108,0.073
"P50","Ni buena ni mala",0.014,0.02,0.101,0.08
"P50","Mala",0.044,0.063,0.034,0.076
"P50","Muy mala",0.902,0.873,0.355,0.625
"P50","No sabe",0,0.003,0.003,0.051
"P51","Muy buena",0.43,0.251,0.129,0.109
"P51","Buena",0.271,0.29,0.11,0.109
"P51","Ni buena ni mala",0.156,0.205,0.094,0.315
"P51","Mala",0.053,0.1,0.142,0.229
"P51","Muy mala",0.09,0.152,0.513,0.17
"P51","No sabe",0,0.002,0.012,0.068
"P52","Muy buena",0.526,0.217,0.059,0.165
"P52","Buena",0.246,0.307,0.089,0.26
"P52","Ni buena ni mala",0.147,0.376,0.125,0.303
"P52","Mala",0.023,0.061,0.208,0.069
"P52","Muy mala",0.042,0.037,0.498,0.14
"P52","No sabe",0.016,0.002,0.021,0.063
"P53","Muy buena",0.03,0.047,0.116,0.048
"P53","Buena",0.031,0.064,0.227,0.11
"P53","Ni buena ni mala",0.098,0.117,0.176,0.268
"P53","Mala",0.16,0.142,0.131,0.145
"P53","Muy mala",0.677,0.623,0.334,0.381
"P53","No sabe",0.004,0.007,0.016,0.048
"P54","Muy buena",0.499,0.362,0.156,0.21
"P54","Buena",0.265,0.317,0.107,0.204
"P54","Ni buena ni mala",0.074,0.153,0.129,0.207
"P54","Mala",0.047,0.045,0.112,0.148
"P54","Muy mala",0.077,0.105,0.486,0.171
"P54","No sabe",0.038,0.018,0.01,0.06
"P55","Muy buena",0.213,0.214,0.147,0.084
"P55","Buena",0.171,0.225,0.104,0.126
"P55","Ni buena ni mala",0.388,0.312,0.141,0.461
"P55","Mala",0.085,0.176,0.121,0.086
"P55","Muy mala",0.117,0.06,0.473,0.154
"P55","No sabe",0.026,0.013,0.014,0.089
"P56","Muy buena",0.642,0.206,0.052,0.144
"P56","Buena",0.21,0.483,0.059,0.241
"P56","Ni buena ni mala",0.086,0.237,0.105,0.346
"P56","Mala",0.012,0.06,0.218,0.055
"P56","Muy mala",0.035,0.01,0.562,0.101
"P56","No sabe",0.015,0.004,0.004,0.113
"P57","Muy buena",0.084,0.031,0.237,0.026
"P57","Buena",0.03,0.07,0.155,0.075
"P57","Ni buena ni mala",0.142,0.214,0.145,0.258
"P57","Mala",0.225,0.188,0.134,0.171
"P57","Muy mala",0.462,0.455,0.283,0.28
"P57","No sabe",0.057,0.042,0.046,0.19
"P58","Muy buena",0.072,0.06,0.091,0.102
"P58","Buena",0.204,0.203,0.148,0.191
"P58","Ni buena ni mala",0.415,0.377,0.321,0.323
"P58","Mala",0.17,0.162,0.155,0.099
"P58","Muy mala",0.104,0.17,0.233,0.132
"P58","No sabe",0.035,0.028,0.052,0.153
"P59","Muy buena",0.12,0.046,0.034,0.02
"P59","Buena",0.21,0.238,0.076,0.187
"P59","Ni buena ni mala",0.365,0.404,0.244,0.363
"P59","Mala",0.081,0.127,0.143,0.095
"P59","Muy mala",0.111,0.101,0.411,0.08
"P59","No sabe",0.113,0.084,0.092,0.255
"P60","Siempre",0.348,0.264,0.271,0.263
"P60","Casi siempre",0.317,0.368,0.401,0.378
"P60","Casi nunca",0.236,0.277,0.249,0.2
"P60","Nunca, pero esta es una excepción",0.099,0.091,0.079,0.159
"P61","Si",0.479,0.552,0.555,0.451
"P61","No",0.521,0.448,0.445,0.549
