"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Sergio Massa por el Frente de Todos",0.322,0.317,0.326,0.261,0.354,0.313,0.319,0.348,0.279,0.354,0.309,0.346,0.667,0.095,0.248
"Javier Milei por los liberales libertarios",0.373,0.43,0.32,0.495,0.36,0.343,0.332,0.333,0.41,0.365,0.377,0.366,0.149,0.501,0.443
"No sabe",0.305,0.253,0.354,0.244,0.286,0.344,0.349,0.319,0.311,0.281,0.314,0.288,0.184,0.404,0.309
