"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P04","Tengo trabajo estable",0.532,0.506,0.44,0.35
"P04","Realizo changas o trabajos de vez en cuando",0.165,0.193,0.201,0.293
"P04","No tengo trabajo",0.117,0.121,0.176,0.193
"P04","Soy jubilado o pensionado",0.186,0.18,0.183,0.164
"P05","1",0.16,0.242,0.332,0.323
"P05","2",0.069,0.041,0.09,0.029
"P05","3",0.01,0.034,0.057,0.013
"P05","4",0.049,0.049,0.1,0.089
"P05","5",0.134,0.182,0.212,0.25
"P05","6",0.066,0.044,0.032,0.051
"P05","7",0.169,0.12,0.034,0.079
"P05","8",0.107,0.088,0.03,0.03
"P05","9",0.236,0.2,0.113,0.136
"P06","1",0.464,0.354,0.21,0.245
"P06","2",0.081,0.076,0.043,0.012
"P06","3",0.047,0.069,0.031,0.044
"P06","4",0.041,0.052,0.033,0.057
"P06","5",0.121,0.166,0.199,0.342
"P06","6",0.033,0.038,0.06,0.026
"P06","7",0.032,0.029,0.059,0.051
"P06","8",0.047,0.042,0.089,0.014
"P06","9",0.134,0.174,0.276,0.209
"P07","1",0.661,0.577,0.28,0.332
"P07","2",0.035,0.039,0.037,0.043
"P07","3",0.045,0.037,0.039,0.026
"P07","4",0.019,0.034,0.016,0.005
"P07","5",0.047,0.067,0.115,0.174
"P07","6",0.004,0.005,0.035,0.019
"P07","7",0.009,0.018,0.033,0.034
"P07","8",0.007,0.039,0.048,0.04
"P07","9",0.173,0.184,0.397,0.327
"P09","Del Frente de Todos y el peronismo",0.829,0.567,0.174,0.19
"P09","De Juntos por el cambio",0.081,0.19,0.435,0.229
"P09","De los Liberales libertarios",0.025,0.06,0.23,0.12
"P09","De la Izquierda",0.011,0.033,0.033,0.034
"P09","No sabe",0.054,0.15,0.128,0.427
"P10","A Alberto Fernández",0.109,0.089,0.259,0.318
"P10","A Sergio Massa",0.214,0.377,0.263,0.138
"P10","A algún candidato del peronismo",0.104,0.088,0.202,0.104
"P10","A algún candidato del kirchnerismo",0.573,0.446,0.276,0.44
"P11","A Alberto Fernández",0.087,0.091,0.241,0.354
"P11","A Sergio Massa",0.117,0.188,0.2,0.175
"P11","A algún candidato del peronismo",0.022,0.067,0.183,0.063
"P11","A Cristina Fernández de Kirchner",0.774,0.654,0.376,0.408
"P12","A Horacio Rodriguez Larreta",0.351,0.231,0.219,0.22
"P12","A Mauricio Macri",0.255,0.272,0.303,0.486
"P12","A Patricia Bullrich",0.044,0.326,0.374,0.136
"P12","A Facundo Manes",0.277,0.164,0.057,0.081
"P12","A Gerardo Morales",0.073,0.007,0.047,0.077
"P13","Seguro lo votaria",0.124,0.084,0.193,0.359
"P13","Quizás lo votaría",0.475,0.487,0.328,0.252
"P13","Nunca lo votaría",0.401,0.429,0.479,0.389
"P14","Lo votaría",0.09,0.091,0.286,0.105
"P14","Puede que lo vote",0.06,0.162,0.222,0.18
"P14","Nunca lo votaría",0.797,0.694,0.424,0.437
"P14","No sabe",0.053,0.053,0.068,0.278
"P15","Lo votaría",0.302,0.181,0.083,0.129
"P15","Puede que lo vote",0.426,0.43,0.108,0.202
"P15","Nunca lo votaría",0.221,0.315,0.774,0.333
"P15","No sabe",0.051,0.074,0.035,0.336
"P16","Lo votaría",0.22,0.137,0.075,0.149
"P16","Puede que lo vote",0.452,0.352,0.103,0.113
"P16","Nunca lo votaría",0.275,0.407,0.8,0.45
"P16","No sabe",0.053,0.104,0.022,0.288
"P17","La votaría",0.801,0.545,0.136,0.199
"P17","Puede que la vote",0.072,0.112,0.053,0.06
"P17","Nunca la votaría",0.091,0.313,0.799,0.485
"P17","No sabe",0.036,0.03,0.012,0.256
"P18","Lo votaría",0.162,0.117,0.16,0.109
"P18","Puede que lo vote",0.04,0.174,0.29,0.23
"P18","Nunca lo votaría",0.795,0.698,0.498,0.338
"P18","No sabe",0.003,0.011,0.052,0.323
"P19","Lo votaría",0.062,0.053,0.091,0.054
"P19","Puede que lo vote",0.136,0.286,0.25,0.138
"P19","Nunca lo votaría",0.697,0.554,0.603,0.244
"P19","No sabe",0.105,0.107,0.056,0.564
"P20","La votaría",0.066,0.114,0.351,0.102
"P20","Puede que la vote",0.086,0.126,0.201,0.151
"P20","Nunca la votaría",0.772,0.742,0.416,0.377
"P20","No sabe",0.076,0.018,0.032,0.37
"P21","Lo votaría",0.062,0.123,0.24,0.192
"P21","Puede que lo vote",0.048,0.132,0.201,0.134
"P21","Nunca lo votaría",0.843,0.711,0.512,0.37
"P21","No sabe",0.047,0.034,0.047,0.304
"P22","La votaría",0.1,0.044,0.146,0.05
"P22","Puede que la vote",0.037,0.268,0.24,0.159
"P22","Nunca la votaría",0.825,0.671,0.559,0.298
"P22","No sabe",0.038,0.017,0.055,0.493
"P24","Lo votaría",0.186,0.028,0.041,0.011
"P24","Puede que lo vote",0.109,0.213,0.182,0.052
"P24","Nunca lo votaría",0.653,0.611,0.706,0.169
"P24","No sabe",0.052,0.148,0.071,0.768
"P25","Mauricio Macri por Juntos por el Cambio",0.055,0.057,0.169,0.073
"P25","Horacio Rodríguez Larreta por Juntos por el Cambio",0.056,0.07,0.094,0.109
"P25","Patricia Bullrich por Juntos por el Cambio",0.009,0.07,0.22,0.017
"P25","Facundo Manes por Juntos por el Cambio",0.008,0.041,0.058,0.066
"P25","Alberto Fernández por el Frente de Todos",0.035,0.064,0.058,0.099
"P25","Cristina Fernández de Kirchner por el Frente de Todos",0.76,0.522,0.131,0.192
"P25","Javier Milei por los liberales libertarios",0.02,0.036,0.161,0.151
"P25","Nicolás del Caño por la izquierda",0.004,0.031,0.018,0.008
"P25","Otros candidatos",0.036,0.041,0.037,0.079
"P25","Aún no lo tengo decidido",0.017,0.068,0.054,0.206
"P26","Horacio Rodríguez Larreta por Juntos por el Cambio",0.05,0.079,0.127,0.146
"P26","Patricia Bullrich por Juntos por el Cambio",0.031,0.08,0.341,0.056
"P26","Facundo Manes por Juntos por el Cambio",0.027,0.067,0.076,0.06
"P26","Wado de Pedro por el Frente de Todos",0.596,0.222,0.038,0.07
"P26","Sergio Massa por el Frente de Todos",0.212,0.298,0.115,0.221
"P26","Javier Milei por los liberales libertarios",0.034,0.088,0.163,0.181
"P26","Nicolás del Caño por la izquierda",0,0.021,0.035,0.02
"P26","Otros candidatos",0.016,0.028,0.023,0.053
"P26","Aún no lo tengo decidido",0.034,0.117,0.082,0.193
"P27","Cristina Fernández de Kirchner por el Frente de Todos",0.815,0.624,0.159,0.298
"P27","Mauricio Macri por Juntos por el Cambio",0.072,0.123,0.362,0.152
"P27","Javier Milei por los liberales libertarios",0.039,0.094,0.222,0.206
"P27","Nicolás del Caño por la izquierda",0.007,0.033,0.039,0.042
"P27","Otro candidato",0.038,0.1,0.118,0.084
"P27","Aún no lo tengo decidido",0.029,0.026,0.1,0.218
"P29","Horacio Rodríguez Larreta por Juntos por el Cambio",0.146,0.195,0.341,0.191
"P29","Wado de Pedro por el Frente de Todos",0.762,0.482,0.108,0.172
"P29","Javier Milei por los liberales libertarios",0.049,0.084,0.259,0.224
"P29","Nicolás del Caño por la izquierda",0.001,0.05,0.021,0.039
"P29","Otro candidato",0.018,0.102,0.144,0.09
"P29","Aún no lo tengo decidido",0.024,0.087,0.127,0.284
"P31","Sergio Massa por el Frente de Todos",0.66,0.47,0.142,0.227
"P31","Patricia Bullrich por Juntos por el Cambio",0.114,0.146,0.449,0.119
"P31","Javier Milei por los liberales libertarios",0.046,0.102,0.202,0.232
"P31","Nicolás del Caño por la izquierda",0.039,0.061,0.016,0.068
"P31","Otro candidato",0.079,0.143,0.092,0.066
"P31","Aún no lo tengo decidido",0.062,0.078,0.099,0.288
"P33","Sergio Massa por el Frente de Todos",0.647,0.44,0.144,0.184
"P33","Horacio Rodríguez Larreta por Juntos por el Cambio",0.149,0.171,0.344,0.182
"P33","Javier Milei por los liberales libertarios",0.044,0.121,0.254,0.244
"P33","Nicolás del Caño por la izquierda",0.023,0.052,0.02,0.08
"P33","Otro candidato",0.087,0.149,0.127,0.115
"P33","Aún no lo tengo decidido",0.05,0.067,0.111,0.195
"P35","Cristina Fernández de Kirchner por el Frente de Todos",0.82,0.643,0.153,0.262
"P35","Horacio Rodríguez Larreta por Juntos por el Cambio",0.129,0.151,0.345,0.153
"P35","Javier Milei por los liberales libertarios",0.02,0.093,0.279,0.211
"P35","Nicolás del Caño por la izquierda",0.004,0.013,0.019,0.054
"P35","Otro candidato",0.017,0.075,0.111,0.149
"P35","Aún no lo tengo decidido",0.01,0.025,0.093,0.171
"P36","Sergio Massa por el Frente de Todos",0.651,0.483,0.144,0.248
"P36","Mauricio Macri por Juntos por el Cambio",0.128,0.159,0.38,0.145
"P36","Javier Milei por los liberales libertarios",0.026,0.111,0.239,0.205
"P36","Nicolás del Caño por la izquierda",0.014,0.036,0.021,0.094
"P36","Otro candidato",0.141,0.153,0.115,0.088
"P36","Aún no lo tengo decidido",0.04,0.058,0.101,0.22
"P37","Wado de Pedro por el Frente de Todos",0.809,0.5,0.084,0.248
"P37","Mauricio Macri por Juntos por el Cambio",0.078,0.172,0.404,0.158
