"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P04","Tengo trabajo estable",0.386,0.471,0.342,0.468,0.581,0.168
"P04","Realizo changas o trabajos de vez en cuando",0.289,0.16,0.229,0.211,0.101,0.238
"P04","No tengo trabajo",0.18,0.208,0.187,0.144,0.125,0.239
"P04","Soy jubilado o pensionado",0.145,0.161,0.242,0.177,0.193,0.355
"P05","1",0.331,0.375,0.33,0.321,0.207,0.485
"P05","2",0.141,0.103,0.105,0.008,0.061,0.098
"P05","3",0.051,0.063,0.065,0.026,0.021,0.012
"P05","4",0.129,0.119,0.087,0.107,0.047,0.095
"P05","5",0.182,0.24,0.206,0.238,0.152,0.141
"P05","6",0.01,0.02,0.057,0.061,0.057,0.046
"P05","7",0.025,0.022,0.059,0.089,0.145,0
"P05","8",0.041,0.01,0.036,0.021,0.097,0.008
"P05","9",0.09,0.048,0.055,0.129,0.213,0.115
"P06","1",0.153,0.108,0.206,0.243,0.421,0.398
"P06","2",0.025,0.044,0.028,0.067,0.07,0.013
"P06","3",0.003,0.041,0.017,0.04,0.102,0
"P06","4",0.016,0.044,0.074,0.02,0.037,0
"P06","5",0.157,0.165,0.262,0.222,0.162,0.266
"P06","6",0.046,0.064,0.061,0.034,0.039,0.026
"P06","7",0.043,0.048,0.08,0.08,0.036,0.017
"P06","8",0.152,0.102,0.039,0.11,0.038,0
"P06","9",0.405,0.384,0.233,0.184,0.095,0.28
"P07","1",0.181,0.206,0.205,0.428,0.598,0.263
"P07","2",0.014,0.03,0.017,0.055,0.043,0.071
"P07","3",0.042,0.033,0.056,0.041,0.045,0.04
"P07","4",0.003,0.008,0.026,0.04,0.014,0.082
"P07","5",0.106,0.133,0.147,0.091,0.072,0.072
"P07","6",0.027,0.039,0.04,0.006,0.009,0.014
"P07","7",0.049,0.043,0.058,0.018,0.01,0
"P07","8",0.07,0.071,0.042,0.072,0.017,0.026
"P07","9",0.508,0.437,0.409,0.249,0.192,0.432
"P09","Del Frente de Todos y el peronismo",0.037,0.036,0.157,0.484,0.691,0.097
"P09","De Juntos por el cambio",0.348,0.551,0.559,0.345,0.145,0.44
"P09","De los Liberales libertarios",0.588,0.329,0.069,0.031,0.007,0.032
"P09","De la Izquierda",0.007,0.004,0.009,0.024,0.045,0
"P09","No sabe",0.02,0.08,0.206,0.116,0.112,0.431
"P10","A Alberto Fernández",0,0,0.443,0.027,0.078,0.425
"P10","A Sergio Massa",0.159,0.335,0.209,0.425,0.277,0.313
"P10","A algún candidato del peronismo",0.573,0.294,0.114,0.219,0.092,0
"P10","A algún candidato del kirchnerismo",0.268,0.371,0.234,0.329,0.553,0.262
"P11","A Alberto Fernández",0,0,0.496,0.081,0.067,0
"P11","A Sergio Massa",0.159,0.155,0.207,0.18,0.144,0.324
"P11","A algún candidato del peronismo",0.573,0.295,0.05,0.171,0.054,0
"P11","A Cristina Fernández de Kirchner",0.268,0.55,0.247,0.568,0.735,0.676
"P12","A Horacio Rodriguez Larreta",0.232,0.183,0.203,0.231,0.196,0.08
"P12","A Mauricio Macri",0.244,0.326,0.362,0.247,0.367,0.371
"P12","A Patricia Bullrich",0.48,0.445,0.373,0.43,0.194,0.363
"P12","A Facundo Manes",0.038,0.046,0.045,0.051,0.162,0.186
"P12","A Gerardo Morales",0.006,0,0.017,0.041,0.081,0
"P13","Seguro lo votaria",0.456,0.216,0.116,0.034,0.059,0.021
"P13","Quizás lo votaría",0.309,0.543,0.377,0.168,0.155,0.166
"P13","Nunca lo votaría",0.235,0.241,0.507,0.798,0.786,0.813
"P14","Lo votaría",0.258,0.389,0.36,0.176,0.071,0.113
"P14","Puede que lo vote",0.313,0.371,0.247,0.172,0.052,0.223
"P14","Nunca lo votaría",0.357,0.156,0.294,0.586,0.8,0.379
"P14","No sabe",0.072,0.084,0.099,0.066,0.077,0.285
"P15","Lo votaría",0.052,0.036,0.081,0.174,0.195,0.077
"P15","Puede que lo vote",0.103,0.132,0.124,0.21,0.355,0.109
"P15","Nunca lo votaría",0.818,0.82,0.728,0.589,0.37,0.621
"P15","No sabe",0.027,0.012,0.067,0.027,0.08,0.193
"P16","Lo votaría",0.012,0.018,0.061,0.105,0.171,0.292
"P16","Puede que lo vote",0.027,0.02,0.096,0.278,0.39,0.063
"P16","Nunca lo votaría",0.946,0.959,0.806,0.553,0.35,0.477
"P16","No sabe",0.015,0.003,0.037,0.064,0.089,0.168
"P17","La votaría",0.021,0.043,0.105,0.32,0.604,0.304
"P17","Puede que la vote",0.007,0.008,0.065,0.092,0.129,0.063
"P17","Nunca la votaría",0.936,0.945,0.812,0.512,0.242,0.433
"P17","No sabe",0.036,0.004,0.018,0.076,0.025,0.2
"P18","Lo votaría",0.132,0.184,0.182,0.154,0.148,0.1
"P18","Puede que lo vote",0.259,0.368,0.408,0.336,0.094,0.416
"P18","Nunca lo votaría",0.567,0.417,0.319,0.447,0.747,0.153
"P18","No sabe",0.042,0.031,0.091,0.063,0.011,0.331
"P19","Lo votaría",0.055,0.104,0.099,0.068,0.04,0.062
"P19","Puede que lo vote",0.275,0.336,0.393,0.256,0.149,0.163
"P19","Nunca lo votaría",0.581,0.53,0.328,0.602,0.72,0.284
"P19","No sabe",0.089,0.03,0.18,0.074,0.091,0.491
"P20","La votaría",0.395,0.531,0.382,0.247,0.077,0.26
"P20","Puede que la vote",0.29,0.306,0.255,0.165,0.05,0.031
"P20","Nunca la votaría",0.291,0.155,0.268,0.528,0.831,0.163
"P20","No sabe",0.024,0.008,0.095,0.06,0.042,0.546
"P21","Lo votaría",0.792,0.333,0.081,0.034,0.014,0.044
"P21","Puede que lo vote",0.115,0.444,0.332,0.06,0.013,0.026
"P21","Nunca lo votaría",0.087,0.178,0.404,0.863,0.967,0.453
"P21","No sabe",0.006,0.045,0.183,0.043,0.006,0.477
"P22","La votaría",0.164,0.153,0.209,0.086,0.049,0.155
"P22","Puede que la vote",0.298,0.364,0.303,0.322,0.045,0.142
"P22","Nunca la votaría",0.498,0.413,0.335,0.538,0.867,0.373
"P22","No sabe",0.04,0.07,0.153,0.054,0.039,0.33
"P23","Lo votaría",0.031,0.022,0.071,0.211,0.321,0.049
"P23","Puede que lo vote",0.051,0.119,0.103,0.225,0.237,0
"P23","Nunca lo votaría",0.807,0.825,0.659,0.538,0.361,0.639
"P23","No sabe",0.111,0.034,0.167,0.026,0.081,0.312
"P24","Lo votaría",0.021,0.028,0.051,0.1,0.072,0.036
"P24","Puede que lo vote",0.136,0.266,0.273,0.244,0.101,0.179
"P24","Nunca lo votaría",0.685,0.626,0.447,0.505,0.753,0.459
"P24","No sabe",0.158,0.08,0.229,0.151,0.074,0.326
"P25","Mauricio Macri por Juntos por el Cambio",0.145,0.226,0.226,0.121,0.056,0.14
"P25","Horacio Rodríguez Larreta por Juntos por el Cambio",0.077,0.075,0.153,0.182,0.047,0.057
"P25","Patricia Bullrich por Juntos por el Cambio",0.216,0.314,0.265,0.122,0.027,0.196
"P25","Facundo Manes por Juntos por el Cambio",0.026,0.008,0.078,0.041,0.051,0
"P25","Alberto Fernández por el Frente de Todos",0.011,0.011,0.031,0.039,0.05,0.066
"P25","Cristina Fernández de Kirchner por el Frente de Todos",0.035,0.049,0.107,0.343,0.639,0.311
"P25","Javier Milei por los liberales libertarios",0.473,0.28,0.027,0,0.008,0.024
"P25","Nicolás del Caño por la izquierda",0,0.002,0.003,0.016,0.029,0
"P25","Otros candidatos",0.005,0.017,0.043,0.047,0.055,0
"P25","Aún no lo tengo decidido",0.012,0.018,0.067,0.089,0.038,0.206
"P26","Horacio Rodríguez Larreta por Juntos por el Cambio",0.106,0.145,0.201,0.105,0.068,0.071
"P26","Patricia Bullrich por Juntos por el Cambio",0.264,0.421,0.4,0.294,0.06,0.234
"P26","Facundo Manes por Juntos por el Cambio",0.073,0.068,0.13,0.068,0.037,0.026
"P26","Wado de Pedro por el Frente de Todos",0.009,0.012,0.03,0.194,0.375,0.06
"P26","Sergio Massa por el Frente de Todos",0.035,0.029,0.089,0.211,0.301,0.244
"P26","Javier Milei por los liberales libertarios",0.465,0.225,0.042,0,0.028,0.014
"P26","Nicolás del Caño por la izquierda",0.041,0.075,0.003,0.01,0.023,0
"P26","Otros candidatos",0,0.013,0.026,0.009,0.051,0
"P26","Aún no lo tengo decidido",0.007,0.012,0.079,0.109,0.057,0.351
"P27","Cristina Fernández de Kirchner por el Frente de Todos",0.046,0.049,0.133,0.449,0.7,0.321
"P27","Mauricio Macri por Juntos por el Cambio",0.299,0.429,0.5,0.272,0.095,0.297
"P27","Javier Milei por los liberales libertarios",0.612,0.402,0.078,0.004,0.008,0.023
"P27","Nicolás del Caño por la izquierda",0.007,0.008,0.017,0.011,0.038,0
"P27","Otro candidato",0.014,0.06,0.12,0.179,0.076,0.034
"P27","Aún no lo tengo decidido",0.022,0.052,0.152,0.085,0.083,0.325
"P29","Horacio Rodríguez Larreta por Juntos por el Cambio",0.167,0.371,0.408,0.464,0.175,0.396
"P29","Wado de Pedro por el Frente de Todos",0.04,0.072,0.145,0.273,0.577,0.128
