"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Wado de Pedro por el Frente de Todos",0.259,0.243,0.274,0.241,0.274,0.246,0.264,0.247,0.246,0.296,0.249,0.281,0.588,0.046,0.164
"Patricia Bullrich por Juntos por el Cambio",0.338,0.323,0.35,0.26,0.274,0.393,0.474,0.328,0.334,0.353,0.362,0.288,0.079,0.651,0.229
"Javier Milei por los liberales libertarios",0.166,0.238,0.101,0.308,0.182,0.113,0.064,0.149,0.201,0.133,0.155,0.188,0.064,0.15,0.218
"Nicolás del Caño por la izquierda",0.022,0.027,0.018,0,0.038,0.019,0.014,0.024,0.019,0.026,0.021,0.024,0.023,0.013,0.032
"Otro candidato",0.105,0.1,0.108,0.097,0.123,0.102,0.077,0.108,0.097,0.111,0.097,0.12,0.115,0.071,0.23
"Aún no lo tengo decidido",0.11,0.069,0.149,0.094,0.109,0.127,0.107,0.144,0.103,0.081,0.116,0.099,0.131,0.069,0.127
