"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Horacio Rodríguez Larreta por Juntos por el Cambio",0.112,0.09,0.134,0.077,0.113,0.109,0.153,0.097,0.128,0.107,0.111,0.115,0.021,0.224,0.163
"Patricia Bullrich por Juntos por el Cambio",0.23,0.235,0.225,0.17,0.198,0.285,0.289,0.249,0.219,0.224,0.254,0.183,0.068,0.455,0.153
"Facundo Manes por Juntos por el Cambio",0.067,0.072,0.062,0.066,0.054,0.076,0.082,0.061,0.059,0.087,0.063,0.073,0.024,0.08,0.223
"Wado de Pedro por el Frente de Todos",0.141,0.111,0.169,0.105,0.153,0.15,0.139,0.11,0.134,0.188,0.149,0.124,0.32,0.014,0.091
"Sergio Massa por el Frente de Todos",0.166,0.164,0.169,0.17,0.169,0.156,0.17,0.225,0.154,0.115,0.158,0.184,0.345,0.052,0.052
"Javier Milei por los liberales libertarios",0.137,0.196,0.082,0.244,0.139,0.108,0.06,0.115,0.157,0.133,0.127,0.158,0.071,0.106,0.177
"Nicolás del Caño por la izquierda",0.027,0.029,0.024,0.037,0.033,0.017,0.015,0.025,0.023,0.034,0.026,0.028,0.018,0.015,0
"Otros candidatos",0.026,0.025,0.027,0.009,0.039,0.028,0.014,0.02,0.028,0.03,0.022,0.033,0.027,0.017,0.011
"Aún no lo tengo decidido",0.094,0.078,0.108,0.122,0.102,0.071,0.078,0.098,0.098,0.082,0.09,0.102,0.106,0.037,0.13
