"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Patricia Bullrich por Juntos por el Cambio",0.503,0.543,0.466,0.451,0.462,0.538,0.583,0.524,0.494,0.49,0.527,0.454,0.15,0.839,0.461
"Cristina Fernández de Kirchner por el Frente de Todos",0.338,0.313,0.36,0.261,0.385,0.333,0.314,0.35,0.309,0.366,0.324,0.365,0.75,0.08,0.188
"No sabe",0.159,0.144,0.174,0.288,0.153,0.129,0.103,0.126,0.197,0.144,0.149,0.181,0.1,0.081,0.351
