"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Seguro lo votaria",0.201,0.213,0.191,0.396,0.182,0.159,0.157,0.147,0.255,0.19,0.208,0.185,0.122,0.211,0.175
"Quizás lo votaría",0.334,0.349,0.322,0.205,0.348,0.354,0.371,0.394,0.316,0.29,0.353,0.291,0.394,0.322,0.377
"Nunca lo votaría",0.465,0.438,0.487,0.399,0.47,0.487,0.472,0.459,0.429,0.52,0.439,0.524,0.484,0.467,0.448
