"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Del Frente de Todos y el peronismo",0.321,0.299,0.342,0.332,0.324,0.322,0.3,0.328,0.33,0.297,0.327,0.308,0.669,0.09,0.204
"De Juntos por el cambio",0.324,0.32,0.328,0.211,0.3,0.382,0.448,0.349,0.294,0.342,0.336,0.3,0.1,0.696,0.195
"De los Liberales libertarios",0.162,0.219,0.109,0.237,0.162,0.147,0.084,0.139,0.18,0.161,0.151,0.184,0.088,0.141,0.263
"De la Izquierda",0.032,0.04,0.025,0.036,0.035,0.029,0.025,0.027,0.028,0.046,0.028,0.041,0.024,0.01,0.067
"No sabe",0.161,0.122,0.196,0.184,0.179,0.12,0.143,0.157,0.168,0.154,0.158,0.167,0.119,0.063,0.271
