"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P04","Tengo trabajo estable",0.508,0.556,0.416,0.123
"P04","Realizo changas o trabajos de vez en cuando",0.163,0.192,0.201,0.185
"P04","No tengo trabajo",0.146,0.143,0.18,0.155
"P04","Soy jubilado o pensionado",0.183,0.109,0.203,0.537
"P05","1",0.222,0.272,0.338,0.642
"P05","2",0.056,0.077,0.1,0
"P05","3",0.012,0.029,0.061,0
"P05","4",0.037,0.112,0.118,0
"P05","5",0.111,0.126,0.242,0.084
"P05","6",0.056,0.036,0.038,0
"P05","7",0.146,0.095,0.04,0.274
"P05","8",0.123,0.011,0.019,0
"P05","9",0.237,0.242,0.044,0
"P06","1",0.49,0.437,0.12,0.257
"P06","2",0.074,0.044,0.033,0.054
"P06","3",0.083,0.139,0.017,0
"P06","4",0.035,0.042,0.046,0
"P06","5",0.121,0.131,0.236,0.469
"P06","6",0.031,0,0.062,0
"P06","7",0.032,0.052,0.069,0
"P06","8",0.037,0.012,0.1,0
"P06","9",0.097,0.143,0.317,0.22
"P07","1",0.6,0.523,0.201,0.406
"P07","2",0.037,0.082,0.021,0.239
"P07","3",0.027,0.065,0.054,0
"P07","4",0.032,0,0.014,0
"P07","5",0.053,0.059,0.139,0
"P07","6",0.007,0.025,0.031,0
"P07","7",0.013,0,0.045,0.22
"P07","8",0.021,0.019,0.062,0
"P07","9",0.21,0.227,0.433,0.135
"P09","Del Frente de Todos y el peronismo",0.846,0.505,0.036,0.051
"P09","De Juntos por el cambio",0.041,0.144,0.555,0.084
"P09","De los Liberales libertarios",0.023,0.049,0.257,0.054
"P09","De la Izquierda",0.027,0.048,0.014,0.22
"P09","No sabe",0.063,0.254,0.138,0.591
"P10","A Alberto Fernández",0.12,0.07,0.028,0
"P10","A Sergio Massa",0.278,0.398,0.353,1
"P10","A algún candidato del peronismo",0.094,0.169,0.555,0
"P10","A algún candidato del kirchnerismo",0.508,0.363,0.064,0
"P11","A Alberto Fernández",0.132,0.041,0.024,0
"P11","A Sergio Massa",0.129,0.244,0.36,1
"P11","A algún candidato del peronismo",0.042,0.199,0.521,0
"P11","A Cristina Fernández de Kirchner",0.697,0.516,0.095,0
"P12","A Horacio Rodriguez Larreta",0,0.256,0.212,0
"P12","A Mauricio Macri",0.228,0.309,0.326,0
"P12","A Patricia Bullrich",0.067,0.306,0.403,1
"P12","A Facundo Manes",0.46,0.129,0.045,0
"P12","A Gerardo Morales",0.245,0,0.014,0
"P13","Seguro lo votaria",0.307,0.285,0.163,0
"P13","Quizás lo votaría",0.187,0.459,0.346,1
"P13","Nunca lo votaría",0.506,0.256,0.491,0
"P14","Lo votaría",0.041,0.028,0.35,0.04
"P14","Puede que lo vote",0.022,0.167,0.306,0.043
"P14","Nunca lo votaría",0.872,0.665,0.257,0.292
"P14","No sabe",0.065,0.14,0.087,0.625
"P15","Lo votaría",0.268,0.201,0.029,0.106
"P15","Puede que lo vote",0.401,0.284,0.095,0.043
"P15","Nunca lo votaría",0.252,0.428,0.843,0.112
"P15","No sabe",0.079,0.087,0.033,0.739
"P16","Lo votaría",0.249,0.143,0.002,0
"P16","Puede que lo vote",0.458,0.389,0.023,0.094
"P16","Nunca lo votaría",0.205,0.286,0.96,0.113
"P16","No sabe",0.088,0.182,0.015,0.793
"P17","La votaría",0.777,0.301,0.004,0
"P17","Puede que la vote",0.159,0.191,0.009,0.051
"P17","Nunca la votaría",0.032,0.326,0.971,0.375
"P17","No sabe",0.032,0.182,0.016,0.574
"P18","Lo votaría",0.092,0.124,0.196,0
"P18","Puede que lo vote",0.044,0.206,0.392,0.135
"P18","Nunca lo votaría",0.846,0.597,0.347,0.346
"P18","No sabe",0.018,0.073,0.065,0.519
"P19","Lo votaría",0.024,0.034,0.096,0.054
"P19","Puede que lo vote",0.157,0.273,0.327,0.092
"P19","Nunca lo votaría",0.697,0.484,0.486,0.115
"P19","No sabe",0.122,0.209,0.091,0.739
"P20","La votaría",0.02,0.043,0.457,0.138
"P20","Puede que la vote",0.03,0.138,0.275,0.271
"P20","Nunca la votaría",0.89,0.663,0.22,0.186
"P20","No sabe",0.06,0.156,0.048,0.405
"P21","Lo votaría",0.033,0.065,0.316,0.04
"P21","Puede que lo vote",0.036,0.095,0.248,0.326
"P21","Nunca lo votaría",0.868,0.714,0.373,0.229
"P21","No sabe",0.063,0.126,0.063,0.405
"P22","La votaría",0.016,0.025,0.196,0
"P22","Puede que la vote",0.03,0.065,0.351,0.097
"P22","Nunca la votaría",0.911,0.818,0.36,0.278
"P22","No sabe",0.043,0.092,0.093,0.625
"P23","Lo votaría",0.382,0.161,0.031,0.051
"P23","Puede que lo vote",0.298,0.239,0.069,0
"P23","Nunca lo votaría",0.215,0.427,0.82,0.27
"P23","No sabe",0.105,0.173,0.08,0.679
"P24","Lo votaría",0.072,0.048,0.047,0.04
"P24","Puede que lo vote",0.093,0.085,0.25,0.095
"P24","Nunca lo votaría",0.707,0.584,0.572,0.186
"P24","No sabe",0.128,0.283,0.131,0.679
"P25","Mauricio Macri por Juntos por el Cambio",0.013,0.037,0.224,0
