"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Sergio Massa por el Frente de Todos",0.274,0.252,0.294,0.212,0.3,0.275,0.28,0.327,0.233,0.272,0.268,0.286,0.6,0.063,0.099
"Mauricio Macri por Juntos por el Cambio",0.287,0.275,0.299,0.27,0.235,0.313,0.387,0.3,0.275,0.292,0.307,0.248,0.055,0.603,0.235
"Javier Milei por los liberales libertarios",0.188,0.259,0.122,0.264,0.205,0.165,0.098,0.176,0.227,0.139,0.182,0.199,0.085,0.188,0.21
"Nicolás del Caño por la izquierda",0.03,0.029,0.032,0.016,0.051,0.023,0.009,0.027,0.031,0.033,0.023,0.045,0.037,0.009,0.077
"Otro candidato",0.121,0.106,0.135,0.116,0.122,0.121,0.128,0.092,0.118,0.163,0.105,0.154,0.128,0.08,0.182
"Aún no lo tengo decidido",0.1,0.079,0.118,0.122,0.087,0.103,0.098,0.078,0.116,0.101,0.115,0.068,0.095,0.057,0.197
