"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Patricia Bullrich por Juntos por el Cambio",0.461,0.487,0.437,0.416,0.408,0.51,0.545,0.481,0.442,0.466,0.491,0.402,0.18,0.719,0.4
"Wado de Pedro por el Frente de Todos",0.29,0.291,0.288,0.279,0.312,0.281,0.263,0.261,0.274,0.346,0.287,0.295,0.592,0.105,0.192
"No sabe",0.249,0.222,0.275,0.305,0.28,0.209,0.192,0.258,0.284,0.188,0.222,0.303,0.228,0.176,0.408
