"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Mucho",0.658,0.523,0.415,0.42
"P05","Bastante",0.228,0.246,0.34,0.182
"P05","Poco",0.08,0.157,0.129,0.243
"P05","Nada",0.024,0.031,0.099,0.112
"P05","No sabe",0.01,0.043,0.017,0.043
"P06","Siempre",0.232,0.268,0.237,0.189
"P06","Casi siempre",0.381,0.346,0.333,0.22
"P06","Casi nunca",0.329,0.257,0.294,0.364
"P06","Nunca, pero esta es una excepción",0.058,0.129,0.136,0.227
"P08","Unión por la Patria",0.853,0.496,0.097,0.21
"P08","Juntos por el Cambio",0.057,0.2,0.505,0.161
"P08","De los Liberales libertarios",0.022,0.065,0.212,0.128
"P08","De la Izquierda",0.021,0.057,0.049,0.078
"P08","Hacemos por nuestro país",0.002,0.023,0.007,0.015
"P08","Otro",0.025,0.029,0.03,0.056
"P08","En blanco",0.005,0.017,0.035,0.061
"P08","No sabe",0.015,0.113,0.065,0.291
"P09","Sergio Massa a presidente, Axel Kicillof a gobernador y Julio Alak a intendente por Unión por la Patria",0.705,0.291,0.034,0.114
"P09","Sergio Massa a presidente, Axel Kicillof a gobernador y Guillermo Escudero a intendente por Unión por la Patria",0.032,0.063,0.055,0.039
"P09","Sergio Massa a presidente, Axel Kicillof a gobernador y Gaston Castagneto a intendente por Unión por la Patria",0.044,0.052,0.019,0.056
"P09","Juan Grabois a presidente, Axel Kicillof a gobernador por Unión por la Patria",0.111,0.128,0.016,0.085
"P09","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Juan Pablo Allan a intendente por Juntos por el Cambio",0.04,0.078,0.321,0.057
"P09","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Julio Garro a intendente por Juntos por el Cambio",0.015,0.07,0.219,0.098
"P09","Javier Milei a presidente, Carolina Piparo a gobernadora y Luciano Guma a intendente por la Libertad Avanza",0.034,0.17,0.19,0.14
"P09","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.009,0.042,0.045,0.113
"P09","Otro",0,0.023,0.038,0.085
"P09","No sabe",0.01,0.083,0.063,0.213
"P12","Si",0.33,0.44,0.58,0.661
"P12","No",0.67,0.56,0.42,0.339
"P13","Julio Alak a intendente por Unión por la Patria",0.557,0.202,0.087,0.142
"P13","Guillermo Escudero a intendente por Unión por la Patria",0.049,0.106,0.017,0.016
"P13","Gaston Castagneto a intendente por Unión por la Patria",0.083,0.034,0.013,0.115
"P13","Juan Pablo Allan a intendente por Juntos por el Cambio",0.104,0.025,0.16,0.142
"P13","Julio Garro a intendente por Juntos por el Cambio",0.036,0.175,0.365,0.167
"P13","Luciano Guma a intendente por la Libertad Avanza",0.101,0.16,0.118,0.005
"P13","A los candidatos a intendente del Frente de Izquierda",0.038,0.072,0.035,0.096
"P13","Otro",0.021,0.084,0.065,0.129
"P13","No sabe",0.011,0.142,0.14,0.188
"P16","Ninguno",0.463,0.281,0.181,0.547
"P16","Julio Alak a intendente por Unión por la Patria",0.289,0.128,0.028,0.082
"P16","Guillermo Escudero a intendente por Unión por la Patria",0.008,0.028,0,0
"P16","Gaston Castagneto a intendente por Unión por la Patria",0.038,0.093,0,0.039
"P16","Juan Pablo Allan a intendente por Juntos por el Cambio",0.108,0.042,0.22,0.054
"P16","Julio Garro a intendente por Juntos por el Cambio",0,0.031,0.274,0
"P16","Luciano Guma a intendente por la Libertad Avanza",0.009,0.134,0.016,0
"P16","A los candidatos a intendente del Frente de Izquierda",0.016,0.038,0,0
"P16","Otro",0.009,0,0.14,0.157
"P16","No sabe",0.06,0.225,0.141,0.121
"P20","Lo votaría",0.303,0.133,0.04,0.05
"P20","Puede que lo vote",0.298,0.327,0.019,0.08
"P20","Nunca lo votaría",0.282,0.419,0.932,0.203
"P20","No sabe",0.117,0.121,0.009,0.667
"P21","Lo votaría",0.248,0.124,0.016,0.065
"P21","Puede que lo vote",0.339,0.362,0.029,0.063
"P21","Nunca lo votaría",0.312,0.425,0.935,0.244
"P21","No sabe",0.101,0.089,0.02,0.628
"P22","Lo votaría",0.469,0.246,0.019,0.206
"P22","Puede que lo vote",0.24,0.249,0.033,0.133
"P22","Nunca lo votaría",0.235,0.428,0.93,0.24
"P22","No sabe",0.056,0.077,0.018,0.421
"P23","Lo votaría",0.102,0.182,0.312,0.058
"P23","Puede que lo vote",0.055,0.11,0.243,0.047
"P23","Nunca lo votaría",0.817,0.665,0.402,0.495
"P23","No sabe",0.026,0.043,0.043,0.4
"P24","Lo votaría",0.038,0.171,0.252,0.085
"P24","Puede que lo vote",0.054,0.164,0.291,0.109
"P24","Nunca lo votaría",0.868,0.648,0.426,0.419
"P24","No sabe",0.04,0.017,0.031,0.387
"P25","Lo votaría",0.028,0.086,0.214,0.073
"P25","Puede que lo vote",0.038,0.171,0.156,0.144
"P25","Nunca lo votaría",0.923,0.716,0.597,0.523
"P25","No sabe",0.011,0.027,0.033,0.26
"P26","Si",0.435,0.425,0.445,0.337
"P26","No",0.565,0.575,0.555,0.663
"PRESIDENTE","Sergio Massa a presidente, Axel Kicillof a gobernador por Unión por la Patria",0.781,0.406,0.108,0.209
"PRESIDENTE","Juan Grabois a presidente, Axel Kicillof a gobernador por Unión por la Patria",0.111,0.128,0.016,0.085
"PRESIDENTE","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador por Juntos por el Cambio",0.04,0.078,0.321,0.057
"PRESIDENTE","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador por Juntos por el Cambio",0.015,0.07,0.219,0.098
"PRESIDENTE","Javier Milei a presidente, Carolina Piparo a gobernadora por la Libertad Avanza",0.034,0.17,0.19,0.14
"PRESIDENTE","A los candidatos a presidente, a gobernador del Frente de Izquierda",0.009,0.042,0.045,0.113
"PRESIDENTE","Otro",0,0.023,0.038,0.085
"PRESIDENTE","No sabe",0.01,0.083,0.063,0.213
"INTENDENTE","Julio Alak a intendente por Unión por la Patria",0.719,0.27,0.062,0.119
"INTENDENTE","Guillermo Escudero a intendente por Unión por la Patria",0.029,0.093,0.035,0.02
"INTENDENTE","Gaston Castagneto a intendente por Unión por la Patria",0.044,0.049,0.015,0.129
"INTENDENTE","Juan Pablo Allan a intendente por Juntos por el Cambio",0.052,0.062,0.227,0.114
"INTENDENTE","Julio Garro a intendente por Juntos por el Cambio",0.021,0.119,0.317,0.143
