"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Mucho",0.723,0.55,0.454,0.453
"P05","Bastante",0.211,0.236,0.326,0.167
"P05","Poco",0.046,0.141,0.121,0.254
"P05","Nada",0.008,0.041,0.082,0.06
"P05","No sabe",0.012,0.032,0.017,0.066
"P06","Siempre",0.235,0.205,0.252,0.169
"P06","Casi siempre",0.441,0.35,0.335,0.325
"P06","Casi nunca",0.286,0.315,0.298,0.339
"P06","Nunca, pero esta es una excepción",0.038,0.13,0.115,0.167
"P08","Unión por la Patria",0.886,0.724,0.18,0.287
"P08","Juntos por el Cambio",0.037,0.072,0.465,0.101
"P08","De los Liberales libertarios",0.013,0.088,0.195,0.055
"P08","De la Izquierda",0.034,0.047,0.037,0.076
"P08","Hacemos por nuestro país",0,0.006,0.009,0.012
"P08","Otro",0.024,0.019,0.022,0.045
"P08","En blanco",0,0.003,0.033,0.043
"P08","No sabe",0.006,0.041,0.059,0.381
"P09","Sergio Massa a presidente, Axel Kicillof a gobernador y Julio Alak a intendente por Unión por la Patria",0.485,0.536,0.139,0.255
"P09","Sergio Massa a presidente, Axel Kicillof a gobernador y Guillermo Escudero a intendente por Unión por la Patria",0.038,0.056,0.047,0.107
"P09","Sergio Massa a presidente, Axel Kicillof a gobernador y Gaston Castagneto a intendente por Unión por la Patria",0.07,0.086,0.013,0.02
"P09","Juan Grabois a presidente, Axel Kicillof a gobernador por Unión por la Patria",0.282,0.039,0.011,0.021
"P09","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Juan Pablo Allan a intendente por Juntos por el Cambio",0.05,0.036,0.285,0.028
"P09","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Julio Garro a intendente por Juntos por el Cambio",0.027,0.02,0.195,0.073
"P09","Javier Milei a presidente, Carolina Piparo a gobernadora y Luciano Guma a intendente por la Libertad Avanza",0.031,0.098,0.196,0.124
"P09","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0.012,0.057,0.027,0.122
"P09","Otro",0.002,0.016,0.034,0.021
"P09","No sabe",0.003,0.056,0.053,0.229
"P12","Si",0.44,0.359,0.546,0.568
"P12","No",0.56,0.641,0.454,0.432
"P13","Julio Alak a intendente por Unión por la Patria",0.382,0.387,0.141,0.274
"P13","Guillermo Escudero a intendente por Unión por la Patria",0.07,0.084,0.014,0.01
"P13","Gaston Castagneto a intendente por Unión por la Patria",0.141,0.083,0.006,0.137
"P13","Juan Pablo Allan a intendente por Juntos por el Cambio",0.144,0.049,0.15,0.08
"P13","Julio Garro a intendente por Juntos por el Cambio",0.026,0.108,0.354,0.064
"P13","Luciano Guma a intendente por la Libertad Avanza",0.107,0.079,0.129,0.027
"P13","A los candidatos a intendente del Frente de Izquierda",0.074,0.066,0.031,0.118
"P13","Otro",0.05,0.045,0.051,0.036
"P13","No sabe",0.006,0.099,0.124,0.254
"P16","Ninguno",0.381,0.239,0.626,0
"P16","Julio Alak a intendente por Unión por la Patria",0.194,0.079,0,0
"P16","Guillermo Escudero a intendente por Unión por la Patria",0.017,0,0,0
"P16","Gaston Castagneto a intendente por Unión por la Patria",0.067,0,0,0
"P16","Juan Pablo Allan a intendente por Juntos por el Cambio",0.096,0.356,0.031,0
"P16","Julio Garro a intendente por Juntos por el Cambio",0.014,0,0.074,0.833
"P16","Luciano Guma a intendente por la Libertad Avanza",0.067,0,0,0
"P16","A los candidatos a intendente del Frente de Izquierda",0.011,0.14,0,0
"P16","Otro",0.03,0.079,0.097,0
"P16","No sabe",0.123,0.107,0.172,0.167
"P19","Lo votaría",0.709,0.546,0.118,0.261
"P19","Puede que lo vote",0.174,0.265,0.1,0.166
"P19","Nunca lo votaría",0.047,0.121,0.755,0.136
"P19","No sabe",0.07,0.068,0.027,0.437
"P20","Lo votaría",0.331,0.228,0.054,0.112
"P20","Puede que lo vote",0.297,0.344,0.063,0.177
"P20","Nunca lo votaría",0.179,0.331,0.864,0.15
"P20","No sabe",0.193,0.097,0.019,0.561
"P21","Lo votaría",0.367,0.105,0.018,0.095
"P21","Puede que lo vote",0.377,0.445,0.052,0.145
"P21","Nunca lo votaría",0.164,0.337,0.904,0.177
"P21","No sabe",0.092,0.113,0.026,0.583
"P23","Lo votaría",0.172,0.023,0.288,0.025
"P23","Puede que lo vote",0.042,0.161,0.204,0.027
"P23","Nunca lo votaría",0.777,0.769,0.476,0.418
"P23","No sabe",0.009,0.047,0.032,0.53
"P24","Lo votaría",0.056,0.023,0.241,0.072
"P24","Puede que lo vote",0.053,0.146,0.253,0.109
"P24","Nunca lo votaría",0.868,0.795,0.476,0.42
"P24","No sabe",0.023,0.036,0.03,0.399
"P25","Lo votaría",0.035,0.057,0.188,0.034
"P25","Puede que lo vote",0.057,0.083,0.146,0.162
"P25","Nunca lo votaría",0.896,0.858,0.636,0.511
"P25","No sabe",0.012,0.002,0.03,0.293
"P26","Si",0.436,0.373,0.459,0.298
"P26","No",0.564,0.627,0.541,0.702
"PRESIDENTE","Sergio Massa a presidente, Axel Kicillof a gobernador por Unión por la Patria",0.593,0.678,0.199,0.382
"PRESIDENTE","Juan Grabois a presidente, Axel Kicillof a gobernador por Unión por la Patria",0.282,0.039,0.011,0.021
"PRESIDENTE","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador por Juntos por el Cambio",0.05,0.036,0.285,0.028
"PRESIDENTE","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador por Juntos por el Cambio",0.027,0.02,0.195,0.073
"PRESIDENTE","Javier Milei a presidente, Carolina Piparo a gobernadora por la Libertad Avanza",0.031,0.098,0.196,0.124
"PRESIDENTE","A los candidatos a presidente, a gobernador del Frente de Izquierda",0.012,0.057,0.027,0.122
"PRESIDENTE","Otro",0.002,0.016,0.034,0.021
"PRESIDENTE","No sabe",0.003,0.056,0.053,0.229
"INTENDENTE","Julio Alak a intendente por Unión por la Patria",0.494,0.573,0.165,0.301
"INTENDENTE","Guillermo Escudero a intendente por Unión por la Patria",0.049,0.053,0.029,0.05
"INTENDENTE","Gaston Castagneto a intendente por Unión por la Patria",0.098,0.092,0.004,0.089
"INTENDENTE","Juan Pablo Allan a intendente por Juntos por el Cambio",0.085,0.034,0.198,0.064
"INTENDENTE","Julio Garro a intendente por Juntos por el Cambio",0.031,0.048,0.287,0.094
"INTENDENTE","Luciano Guma a intendente por la Libertad Avanza",0.066,0.062,0.15,0.059
"INTENDENTE","A los candidatos a intendente del Frente de Izquierda",0.029,0.058,0.031,0.065
"INTENDENTE","Otro",0.028,0.029,0.041,0.027
"INTENDENTE","En blanco",0.083,0.013,0.006,0
"INTENDENTE","No sabe",0.037,0.038,0.089,0.251
