"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P05","Si",0.776,0.851,0.809,0.707
"P05","Puede ser",0.132,0.116,0.157,0.104
"P05","No",0.092,0.033,0.034,0.189
"P06","Gerardo Zamora por el Frente Civico por Santiago",0.442,0.752,0.761,0.626
"P06","Pablo Mirolo por el Frente Renovador",0.138,0.074,0.11,0.045
"P06","Marcelo Lugones por Juntos por el Cambio",0.244,0.035,0.03,0.094
"P06","Emilio Rached por Juntos por el Cambio",0.058,0.033,0.016,0.095
"P06","Guillermo Suarez Melean por Juntos por el Cambio",0.013,0.016,0.007,0
"P06","Natalia Neme por Juntos por el Cambio",0.008,0.005,0.003,0
"P06","No sabe",0.097,0.085,0.073,0.14
"P08","Angel Nicolai del Frente Cívico por Santiago",0.29,0.464,0.543,0.227
"P08","Pablo Mirolo por el Frente renovador",0.174,0.306,0.157,0.095
"P08","Marcelo Lugones por Juntos por el Cambio",0.29,0.031,0.023,0
"P08","Emilio Rached por Juntos por el Cambio",0.134,0.01,0.023,0
"P08","Rodrigo Posse por Juntos por el Cambio",0.013,0.005,0.015,0
"P08","Facundo Perez Carletti por Juntos por el Cambio",0.026,0.023,0.02,0
"P08","Natalia Neme por Juntos por el Cambio",0.064,0.047,0.02,0
"P08","A otros candidatos",0,0.039,0.047,0.038
"P08","No sabe",0.009,0.075,0.152,0.64
"P10","El covid-19",0.137,0.211,0.208,0
"P10","El desempleo",0.266,0.249,0.262,0.152
"P10","El precio del dólar",0.111,0.148,0.052,0.095
"P10","La inseguridad",0.016,0.085,0.066,0.113
"P10","La inflación",0.038,0.121,0.096,0.038
"P10","La corrupción",0.231,0.067,0.064,0.049
"P10","La pobreza",0.093,0.082,0.154,0.182
"P10","Las tarifas",0.038,0,0.037,0
"P10","Otro",0.07,0.037,0.061,0.371
"P15","Positiva",0.18,0.65,0.675,0.328
"P15","Neutra",0.31,0.174,0.155,0.447
"P15","Negativa",0.483,0.146,0.136,0.023
"P15","No sabe",0.027,0.03,0.034,0.202
"P17","Positiva",0.312,0.623,0.744,0.573
"P17","Neutra",0.09,0.215,0.11,0.036
"P17","Negativa",0.584,0.156,0.139,0.071
"P17","No sabe",0.014,0.006,0.007,0.32
"P18","Positiva",0.655,0.219,0.248,0.071
"P18","Neutra",0.244,0.599,0.391,0.283
"P18","Negativa",0.019,0.103,0.27,0
"P18","No sabe",0.082,0.079,0.091,0.646
"P19","Positiva",0.253,0.297,0.369,0.052
"P19","Neutra",0.316,0.48,0.407,0.315
"P19","Negativa",0.392,0.168,0.172,0.022
"P19","No sabe",0.039,0.055,0.052,0.611
"P20","Si",0.548,0.683,0.633,0.319
"P20","No",0.452,0.317,0.367,0.681
