"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P05","Si",0.878,0.744,0.862,0.759
"P05","Puede ser",0.091,0.195,0.06,0.181
"P05","No",0.031,0.061,0.078,0.06
"P06","Gerardo Zamora por el Frente Civico por Santiago",0.849,0.769,0.318,0.506
"P06","Pablo Mirolo por el Frente Renovador",0.101,0.12,0.062,0.216
"P06","Marcelo Lugones por Juntos por el Cambio",0,0.019,0.292,0.06
"P06","Emilio Rached por Juntos por el Cambio",0.043,0.009,0.09,0
"P06","Guillermo Suarez Melean por Juntos por el Cambio",0,0.009,0.02,0.051
"P06","Natalia Neme por Juntos por el Cambio",0,0,0.019,0
"P06","No sabe",0.007,0.074,0.199,0.167
"P08","Angel Nicolai del Frente Cívico por Santiago",0.553,0.557,0.203,0.23
"P08","Pablo Mirolo por el Frente renovador",0.256,0.137,0.132,0.315
"P08","Marcelo Lugones por Juntos por el Cambio",0.01,0.061,0.269,0
"P08","Emilio Rached por Juntos por el Cambio",0.038,0.013,0.099,0
"P08","Rodrigo Posse por Juntos por el Cambio",0.014,0.01,0.023,0
"P08","Facundo Perez Carletti por Juntos por el Cambio",0,0.012,0.081,0
"P08","Natalia Neme por Juntos por el Cambio",0.042,0.039,0.057,0
"P08","A otros candidatos",0.043,0.033,0.05,0.021
"P08","No sabe",0.044,0.138,0.086,0.434
"P10","El covid-19",0.192,0.283,0.066,0.117
"P10","El desempleo",0.22,0.334,0.219,0.242
"P10","El precio del dólar",0.175,0.075,0.003,0
"P10","La inseguridad",0.098,0.037,0.024,0
"P10","La inflación",0.106,0.073,0.076,0.033
"P10","La corrupción",0.061,0.016,0.342,0.051
"P10","La pobreza",0.053,0.113,0.175,0.345
"P10","Las tarifas",0.014,0.026,0.034,0
"P10","Otro",0.081,0.043,0.061,0.212
"P15","Positiva",0.709,0.61,0.19,0.449
"P15","Neutra",0.193,0.262,0.138,0.208
"P15","Negativa",0.093,0.089,0.648,0.072
"P15","No sabe",0.005,0.039,0.024,0.271
"P16","Positiva",0.163,0.158,0.377,0.116
"P16","Neutra",0.248,0.313,0.211,0.212
"P16","Negativa",0.584,0.504,0.408,0.383
"P16","No sabe",0.005,0.025,0.004,0.289
"P17","Positiva",0.824,0.682,0.207,0.488
"P17","Neutra",0.025,0.206,0.064,0.263
"P17","Negativa",0.146,0.111,0.699,0.112
"P17","No sabe",0.005,0.001,0.03,0.137
"P18","Positiva",0.361,0.282,0.439,0
"P18","Neutra",0.346,0.641,0.233,0.026
"P18","Negativa",0.187,0.051,0.307,0.089
"P18","No sabe",0.106,0.026,0.021,0.885
"P20","Si",0.621,0.658,0.558,0.558
"P20","No",0.379,0.342,0.442,0.442
