"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Mucho",0.455,0.577,0.591,0.556
"P05","Bastante",0.395,0.301,0.331,0.154
"P05","Poco",0.109,0.063,0.058,0.044
"P05","Nada",0.029,0.059,0.015,0.246
"P05","No sabe",0.012,0,0.005,0
"P06","Siempre",0.244,0.217,0.308,0.086
"P06","Casi siempre",0.48,0.521,0.411,0.576
"P06","Casi nunca",0.213,0.243,0.223,0.27
"P06","Nunca, pero esta es una excepción",0.063,0.019,0.058,0.068
"P08","Unión por la Patria",0.203,0.148,0.588,0.271
"P08","Juntos por el Cambio ",0.668,0.382,0.208,0.341
"P08","Liberales",0.092,0.378,0.085,0.133
"P08","Izquierda",0.016,0.022,0.048,0.112
"P08","Otro",0.003,0.026,0.021,0
"P08","No sabe",0.018,0.044,0.05,0.143
"P09","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria",0.056,0.158,0.407,0.454
"P09","Juan Grabois a Presidente y Paula Abal Medina a Vicepresidente por Unión por la Patria",0.038,0.005,0.229,0
"P09","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.669,0.049,0.059,0.116
"P09","Horacio Rodríguez Larreta a Presidente y Gerardo Morales a Vicepresidente por Juntos por el Cambio",0.134,0.28,0.124,0.086
"P09","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.088,0.343,0.101,0.045
"P09","Myriam Bregman a Presidente y Nicolas del Caño a Vicepresidente por el Frente de Izquierda",0.005,0.087,0.048,0.112
"P09","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro Pais",0,0.029,0.006,0
"P09","Otros",0.004,0.043,0.007,0.044
"P09","En blanco",0.003,0,0.005,0
"P09","No sabe",0.003,0.006,0.014,0.143
"P12","Leandro Santoro a Jefe de Gobierno por Unión por la Patria",0.09,0.138,0.518,0.378
"P12","Jorge Macri a Jefe de Gobierno por Juntos por el Cambio",0.559,0.231,0.065,0.051
"P12","Martin Lousteau a Jefe de Gobierno por Juntos por el Cambio",0.202,0.238,0.211,0.253
"P12","Ramiro Marra por la Libertad Avanza",0.085,0.278,0.095,0.123
"P12","Vanina Biasi por el Frente de Izquierda",0.036,0.062,0.068,0
"P12","Otros",0.011,0.047,0.031,0.053
"P12","En blanco",0.013,0,0.006,0
"P12","No sabe",0.004,0.006,0.006,0.142
"P18","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria",0.071,0.15,0.331,0.317
"P18","Juan Grabois a Presidente y Paula Abal Medina a Vicepresidente por Unión por la Patria",0.05,0.054,0.22,0.14
"P18","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.428,0.345,0.126,0.27
"P18","Horacio Rodríguez Larreta a Presidente y Gerardo Morales a Vicepresidente por Juntos por el Cambio",0.253,0.23,0.091,0.086
"P18","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.151,0.161,0.08,0
"P18","Myriam Bregman a Presidente y Nicolas del Caño a Vicepresidente por el Frente de Izquierda",0.01,0.004,0.05,0.044
"P18","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro Pais",0.001,0.006,0.019,0
"P18","Otros",0.014,0,0.044,0
"P18","En blanco",0.016,0.007,0.018,0.059
"P18","No sabe",0.006,0.043,0.021,0.084
"P21","Leandro Santoro a Jefe de Gobierno por Unión por la Patria",0.084,0.137,0.348,0.135
"P21","Jorge Macri a Jefe de Gobierno por Juntos por el Cambio",0.437,0.243,0.101,0.423
"P21","Martin Lousteau a Jefe de Gobierno por Juntos por el Cambio",0.264,0.208,0.153,0.177
