"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria",0.335,0.306,0.36,0.336,0.381,0.311,0.281,0.269,0.312,0.374,0.683,0.064,0.323
"Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.333,0.306,0.356,0.138,0.277,0.449,0.509,0.21,0.405,0.329,0.074,0.656,0.176
"Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.167,0.249,0.097,0.305,0.181,0.084,0.087,0.305,0.127,0.145,0.103,0.177,0.142
"Myriam Bregman a Presidente y Nicolás del Caño a Vicepresidente por el Frente de Izquierda",0.057,0.052,0.061,0.094,0.064,0.047,0.015,0.041,0.058,0.061,0.057,0.026,0.113
"Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro Pais",0.018,0.016,0.02,0.034,0.017,0.015,0.008,0.056,0.007,0.012,0.011,0.017,0.096
"Otros",0.04,0.049,0.033,0.034,0.043,0.049,0.034,0.063,0.046,0.029,0.045,0.034,0.061
"En blanco",0.014,0.011,0.016,0.017,0.008,0.017,0.018,0.02,0.015,0.011,0.013,0.005,0.016
"No sabe",0.036,0.011,0.057,0.042,0.029,0.028,0.048,0.036,0.03,0.039,0.014,0.021,0.073
