"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Horacio Rodríguez Larreta  a Presidente y Gerardo Morales a Vicepresidente por Juntos por el Cambio",0.403,0.373,0.428,0.362,0.349,0.395,0.542,0.411,0.497,0.342,0.222,0.58,0.346
"Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.221,0.294,0.162,0.334,0.214,0.195,0.157,0.325,0.179,0.213,0.088,0.314,0.185
"En blanco",0.294,0.284,0.302,0.261,0.342,0.328,0.206,0.2,0.243,0.356,0.576,0.065,0.343
"No sabe",0.082,0.049,0.108,0.043,0.095,0.082,0.095,0.064,0.081,0.089,0.114,0.041,0.126
