"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"A Sergio Massa",0.272,0.307,0.238,0.245,0.232,0.296,0.344,0.35,0.242,0.229,0.257,0.299,0.238,0.427,0.394
"A Daniel Scioli",0.102,0.103,0.101,0.135,0.094,0.103,0.094,0.114,0.107,0.083,0.093,0.12,0.102,0.111,0.078
"A algún candidato del peronismo",0.123,0.114,0.131,0.109,0.128,0.116,0.134,0.13,0.131,0.105,0.13,0.111,0.101,0.199,0.324
"A algún candidato del kirchnerismo",0.503,0.476,0.53,0.511,0.546,0.485,0.428,0.406,0.52,0.583,0.52,0.47,0.559,0.263,0.204
