"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Victoria Tolosa Paz por Unión por la Patria",0.247,0.252,0.241,0.209,0.26,0.255,0.24,0.26,0.249,0.228,0.25,0.239,0.493,0.077,0.106
"Diego Santilli por Juntos por el Cambio",0.309,0.294,0.324,0.22,0.258,0.351,0.433,0.323,0.292,0.318,0.303,0.321,0.086,0.554,0.393
"Guillermo Britos por la Libertad Avanza",0.175,0.219,0.131,0.235,0.224,0.142,0.066,0.197,0.183,0.138,0.178,0.167,0.088,0.206,0.176
"Al candidato del Frente de Izquierda",0.055,0.057,0.053,0.086,0.063,0.041,0.032,0.03,0.057,0.08,0.054,0.058,0.067,0.011,0.073
"En blanco",0.099,0.085,0.114,0.165,0.084,0.086,0.094,0.089,0.106,0.102,0.101,0.096,0.128,0.067,0.069
"No sabe",0.115,0.093,0.137,0.085,0.111,0.125,0.135,0.101,0.113,0.134,0.114,0.119,0.138,0.085,0.183
