"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Axel Kicillof presidente y Sergio Massa gobernador por Unión por la Patria",0.337,0.314,0.36,0.276,0.377,0.339,0.302,0.317,0.322,0.382,0.343,0.327,0.686,0.102,0.151
"Horacio Rodriguez Larreta presidente y Diego Santilli gobernador por Juntos por el Cambio",0.25,0.234,0.265,0.181,0.187,0.289,0.383,0.26,0.235,0.26,0.244,0.261,0.059,0.46,0.257
"Javier Milei presidente y  Guillermo Britos por la Libertad Avanza",0.225,0.273,0.179,0.311,0.281,0.184,0.098,0.246,0.246,0.172,0.233,0.21,0.111,0.26,0.347
"Los candidatos a presidente y a gobernador del Frente de Izquierda",0.036,0.041,0.032,0.084,0.039,0.018,0.016,0.026,0.038,0.043,0.034,0.04,0.032,0.017,0.05
"En blanco",0.056,0.051,0.06,0.084,0.033,0.059,0.074,0.058,0.058,0.051,0.051,0.064,0.039,0.059,0.051
"No sabe",0.096,0.087,0.104,0.064,0.083,0.111,0.127,0.093,0.101,0.092,0.095,0.098,0.073,0.102,0.144
