"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Si",0.547,0.594,0.5,0.474,0.563,0.591,0.514,0.571,0.522,0.557,0.549,0.543,0.572,0.542,0.548
"No",0.453,0.406,0.5,0.526,0.437,0.409,0.486,0.429,0.478,0.443,0.451,0.457,0.428,0.458,0.452
