"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"La votaría",0.167,0.169,0.166,0.109,0.19,0.162,0.178,0.221,0.152,0.131,0.178,0.146,0.3,0.086,0.097
"Puede que la vote",0.175,0.186,0.164,0.223,0.182,0.157,0.144,0.159,0.159,0.216,0.17,0.184,0.311,0.061,0.169
"Nunca la votaría",0.598,0.596,0.6,0.599,0.566,0.629,0.621,0.563,0.629,0.591,0.593,0.609,0.302,0.83,0.699
"No sabe",0.06,0.049,0.07,0.069,0.062,0.052,0.057,0.057,0.06,0.062,0.059,0.061,0.087,0.023,0.035
