"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P06","Unión por la Patria y el peronismo",0.071,0.092,0.313,0.705,0.668,0.428
"P06","Juntos por el Cambio ",0.764,0.672,0.304,0.089,0.044,0.073
"P06","De los Liberales libertarios",0.13,0.163,0.219,0.143,0.168,0.198
"P06","De la Izquierda",0,0.016,0.03,0.014,0.076,0.023
"P06","No sabe",0.035,0.057,0.134,0.049,0.044,0.278
"P07","A Sergio Massa",0.517,0.347,0.398,0.369,0.188,0.119
"P07","A Daniel Scioli",0.107,0.167,0.07,0.069,0.058,0.101
"P07","A algún candidato del peronismo",0.363,0.243,0.183,0.081,0.077,0.27
"P07","A algún candidato del kirchnerismo",0.013,0.243,0.349,0.481,0.677,0.51
"P08","A Horacio Rodriguez Larreta",0.222,0.096,0.182,0.053,0.135,0.039
"P08","A Patricia Bullrich",0.748,0.814,0.678,0.621,0.447,0.479
"P08","A Facundo Manes",0.019,0.033,0.093,0.206,0.408,0.482
"P08","A Gerardo Morales",0.011,0.057,0.047,0.12,0.01,0
"P09","Sergio Massa presidente y Axel Kicillof gobernador por Unión por la Patria",0.013,0.029,0.173,0.264,0.113,0.104
"P09","Wado de Pedro presidente y  Axel Kicillof gobernador por Unión por la Patria",0.006,0.031,0.148,0.46,0.558,0.218
"P09","Daniel Scioli presidente y Victoria Tolosa Paz gobernadora por Unión por la Patria",0.014,0.062,0.032,0.034,0.027,0.036
"P09","Patricia Bullrich presidenta y Nestor Grindetti gobernador por Juntos por el Cambio",0.54,0.568,0.253,0.04,0.026,0.057
"P09","Horacio Rodriguez Larreta presidente y Diego Santilli gobernador por Juntos por el Cambio",0.271,0.123,0.086,0.013,0.002,0.042
"P09","Javier Milei presidente y  Guillermo Britos por la Libertad Avanza",0.137,0.154,0.225,0.145,0.18,0.209
"P09","Los candidatos a presidente y a gobernador del Frente de Izquierda",0,0.012,0.018,0.012,0.073,0.017
"P09","En blanco",0.001,0.005,0.024,0.021,0.003,0.091
"P09","No sabe",0.018,0.016,0.041,0.011,0.018,0.226
"P12","Sergio Massa presidente y Axel Kicillof gobernador por Unión por la Patria",0.027,0.066,0.146,0.275,0.091,0.161
"P12","Wado de Pedro presidente y  Axel Kicillof gobernador por Unión por la Patria",0.03,0.05,0.15,0.424,0.557,0.189
"P12","Patricia Bullrich presidenta y Nestor Grindetti gobernador por Juntos por el Cambio",0.524,0.563,0.272,0.074,0.031,0.052
"P12","Horacio Rodriguez Larreta presidente y Diego Santilli gobernador por Juntos por el Cambio",0.282,0.12,0.079,0.023,0.024,0.043
"P12","Javier Milei presidente y  Guillermo Britos por la Libertad Avanza",0.108,0.129,0.217,0.135,0.184,0.191
"P12","Los candidatos a presidente y a gobernador del Frente de Izquierda",0.016,0.038,0.041,0.027,0.078,0.009
"P12","En blanco",0.001,0.017,0.02,0.025,0.011,0.097
"P12","No sabe",0.012,0.017,0.075,0.017,0.024,0.258
"P15","Sergio Massa presidente y Axel Kicillof gobernador por Unión por la Patria",0.016,0.057,0.246,0.566,0.455,0.219
"P15","Daniel Scioli presidente y Victoria Tolosa Paz gobernadora por Unión por la Patria",0.036,0.058,0.098,0.076,0.098,0.071
"P15","Patricia Bullrich presidenta y Nestor Grindetti gobernador por Juntos por el Cambio",0.519,0.567,0.245,0.056,0.032,0.061
"P15","Horacio Rodriguez Larreta presidente y Diego Santilli gobernador por Juntos por el Cambio",0.246,0.136,0.066,0.036,0.017,0.038
"P15","Javier Milei presidente y  Guillermo Britos por la Libertad Avanza",0.142,0.152,0.228,0.135,0.182,0.236
"P15","Los candidatos a presidente y a gobernador del Frente de Izquierda",0.017,0.012,0.027,0.039,0.09,0.06
"P15","En blanco",0.004,0.011,0.034,0.043,0.038,0.051
"P15","No sabe",0.02,0.007,0.056,0.049,0.088,0.264
"P18","Wado de Pedro presidente y  Axel Kicillof gobernador por Unión por la Patria",0.043,0.074,0.212,0.62,0.627,0.312
"P18","Daniel Scioli presidente y Victoria Tolosa Paz gobernadora por Unión por la Patria",0.031,0.067,0.1,0.054,0.043,0.043
"P18","Patricia Bullrich presidenta y Nestor Grindetti gobernador por Juntos por el Cambio",0.493,0.545,0.251,0.057,0.047,0.042
"P18","Horacio Rodriguez Larreta presidente y Diego Santilli gobernador por Juntos por el Cambio",0.259,0.13,0.1,0.036,0.006,0.006
"P18","Javier Milei presidente y  Guillermo Britos por la Libertad Avanza",0.156,0.149,0.22,0.134,0.17,0.228
"P18","Los candidatos a presidente y a gobernador del Frente de Izquierda",0.013,0.004,0.024,0.034,0.071,0.017
"P18","En blanco",0.002,0.016,0.018,0.035,0.001,0.048
"P18","No sabe",0.003,0.015,0.075,0.03,0.035,0.304
"P21","Sergio Massa presidente y Axel Kicillof gobernador por Unión por la Patria",0.055,0.069,0.279,0.619,0.523,0.281
"P21","Patricia Bullrich presidenta y Nestor Grindetti gobernador por Juntos por el Cambio",0.517,0.554,0.262,0.063,0.035,0.108
"P21","Horacio Rodriguez Larreta presidente y Diego Santilli gobernador por Juntos por el Cambio",0.26,0.152,0.07,0.033,0.033,0.044
"P21","Javier Milei presidente y  Guillermo Britos por la Libertad Avanza",0.123,0.173,0.213,0.122,0.157,0.184
"P21","Los candidatos a presidente y a gobernador del Frente de Izquierda",0.019,0.008,0.045,0.034,0.103,0.06
"P21","En blanco",0.016,0.007,0.037,0.059,0.047,0.054
"P21","No sabe",0.01,0.037,0.094,0.07,0.102,0.269
"P24","Wado de Pedro presidente y  Axel Kicillof gobernador por Unión por la Patria",0.138,0.078,0.183,0.481,0.505,0.297
"P24","Patricia Bullrich presidenta y Nestor Grindetti gobernador por Juntos por el Cambio",0.396,0.426,0.28,0.075,0.074,0.112
"P24","Horacio Rodriguez Larreta presidente y Diego Santilli gobernador por Juntos por el Cambio",0.162,0.169,0.147,0.235,0.168,0.074
"P24","Javier Milei presidente y  Guillermo Britos por la Libertad Avanza",0.276,0.296,0.241,0.102,0.132,0.153
"P24","Los candidatos a presidente y a gobernador del Frente de Izquierda",0,0.004,0.035,0.012,0.079,0.017
"P24","En blanco",0.015,0.006,0.024,0.044,0.009,0.094
"P24","No sabe",0.013,0.021,0.09,0.051,0.033,0.253
"P25","Axel Kicillof presidente y Sergio Massa gobernador por Unión por la Patria",0.126,0.074,0.226,0.489,0.486,0.342
"P25","Patricia Bullrich presidenta y Nestor Grindetti gobernador por Juntos por el Cambio",0.391,0.441,0.245,0.073,0.079,0.06
"P25","Horacio Rodriguez Larreta presidente y Diego Santilli gobernador por Juntos por el Cambio",0.173,0.15,0.167,0.209,0.132,0.05
"P25","Javier Milei presidente y  Guillermo Britos por la Libertad Avanza",0.279,0.305,0.24,0.106,0.126,0.188
"P25","Los candidatos a presidente y a gobernador del Frente de Izquierda",0,0.006,0.028,0.022,0.087,0.017
"P25","En blanco",0.014,0.007,0.026,0.03,0.03,0.094
"P25","No sabe",0.017,0.017,0.068,0.071,0.06,0.249
"P26","Sergio Massa presidente y Axel Kicillof gobernador por Unión por la Patria",0.018,0.052,0.305,0.655,0.54,0.379
"P26","Patricia Bullrich presidenta y Nestor Grindetti gobernador por Juntos por el Cambio",0.702,0.676,0.293,0.058,0.024,0.083
"P26","Javier Milei presidente y  Guillermo Britos por la Libertad Avanza",0.154,0.196,0.232,0.116,0.181,0.194
"P26","Los candidatos a presidente y a gobernador del Frente de Izquierda",0.014,0.011,0.038,0.028,0.111,0.017
"P26","En blanco",0.029,0.027,0.055,0.044,0.047,0.049
"P26","No sabe",0.083,0.038,0.077,0.099,0.097,0.278
"P27","Sergio Massa presidente y Axel Kicillof gobernador por Unión por la Patria",0.03,0.049,0.291,0.668,0.559,0.31
"P27","Horacio Rodriguez Larreta presidente y Diego Santilli gobernador por Juntos por el Cambio",0.654,0.492,0.195,0.018,0.012,0.064
"P27","Javier Milei presidente y  Guillermo Britos por la Libertad Avanza",0.165,0.278,0.276,0.155,0.186,0.212
"P27","Los candidatos a presidente y a gobernador del Frente de Izquierda",0.003,0.016,0.035,0.037,0.119,0.045
"P27","En blanco",0.027,0.054,0.087,0.047,0.05,0.092
"P27","No sabe",0.121,0.111,0.116,0.075,0.074,0.277
"P28","Wado de Pedro presidente y  Axel Kicillof gobernador por Unión por la Patria",0.032,0.053,0.308,0.715,0.667,0.35
"P28","Patricia Bullrich presidenta y Nestor Grindetti gobernador por Juntos por el Cambio",0.712,0.702,0.318,0.049,0.024,0.043
"P28","Javier Milei presidente y  Guillermo Britos por la Libertad Avanza",0.151,0.169,0.218,0.128,0.184,0.245
"P28","Los candidatos a presidente y a gobernador del Frente de Izquierda",0.003,0.015,0.031,0.021,0.091,0.017
"P28","En blanco",0.024,0.03,0.05,0.037,0.006,0.046
"P28","No sabe",0.078,0.031,0.075,0.05,0.028,0.299
"P29","Wado de Pedro presidente y  Axel Kicillof gobernador por Unión por la Patria",0.037,0.047,0.296,0.715,0.686,0.335
"P29","Horacio Rodriguez Larreta presidente y Diego Santilli gobernador por Juntos por el Cambio",0.681,0.48,0.2,0.019,0.02,0.013
"P29","Javier Milei presidente y  Guillermo Britos por la Libertad Avanza",0.151,0.294,0.302,0.152,0.19,0.241
"P29","Los candidatos a presidente y a gobernador del Frente de Izquierda",0.001,0.026,0.025,0.018,0.073,0.017
"P29","En blanco",0.034,0.054,0.067,0.044,0.014,0.092
"P29","No sabe",0.096,0.099,0.11,0.052,0.017,0.302
"P30","Axel Kicillof presidente y Sergio Massa gobernador por Unión por la Patria",0.032,0.063,0.318,0.697,0.633,0.348
"P30","Patricia Bullrich presidenta y Nestor Grindetti gobernador por Juntos por el Cambio",0.715,0.663,0.28,0.066,0.026,0.018
"P30","Javier Milei presidente y  Guillermo Britos por la Libertad Avanza",0.144,0.196,0.242,0.114,0.181,0.19
"P30","Los candidatos a presidente y a gobernador del Frente de Izquierda",0.003,0.015,0.036,0.022,0.082,0.018
"P30","En blanco",0.034,0.027,0.042,0.047,0.025,0.049
"P30","No sabe",0.072,0.036,0.082,0.054,0.053,0.377
"P31","Axel Kicillof presidente y Sergio Massa gobernador por Unión por la Patria",0.033,0.058,0.289,0.692,0.62,0.343
"P31","Horacio Rodriguez Larreta presidente y Diego Santilli gobernador por Juntos por el Cambio",0.679,0.478,0.179,0.023,0.012,0.013
"P31","Javier Milei presidente y  Guillermo Britos por la Libertad Avanza",0.159,0.305,0.294,0.152,0.189,0.241
"P31","Los candidatos a presidente y a gobernador del Frente de Izquierda",0.007,0.013,0.037,0.027,0.096,0.018
"P31","En blanco",0.049,0.056,0.087,0.041,0.033,0.099
"P31","No sabe",0.073,0.09,0.114,0.065,0.05,0.286
"P32","Daniel Scioli presidente y Victoria Tolosa Paz gobernadora por Unión por la Patria",0.047,0.058,0.215,0.477,0.377,0.245
"P32","Patricia Bullrich presidenta y Nestor Grindetti gobernador por Juntos por el Cambio",0.7,0.669,0.287,0.057,0.028,0.015
"P32","Javier Milei presidente y  Guillermo Britos por la Libertad Avanza",0.134,0.184,0.247,0.118,0.172,0.24
"P32","Los candidatos a presidente y a gobernador del Frente de Izquierda",0.002,0.019,0.045,0.075,0.139,0.06
"P32","En blanco",0.04,0.026,0.064,0.141,0.12,0.074
"P32","No sabe",0.077,0.044,0.142,0.132,0.164,0.366
"P33","Daniel Scioli presidente y Victoria Tolosa Paz gobernadora por Unión por la Patria",0.044,0.064,0.22,0.467,0.344,0.241
"P33","Horacio Rodriguez Larreta presidente y Diego Santilli gobernador por Juntos por el Cambio",0.679,0.495,0.202,0.018,0.011,0.019
"P33","Javier Milei presidente y  Guillermo Britos por la Libertad Avanza",0.167,0.291,0.302,0.152,0.188,0.236
"P33","Los candidatos a presidente y a gobernador del Frente de Izquierda",0.003,0.006,0.046,0.07,0.141,0.018
"P33","En blanco",0.037,0.054,0.084,0.13,0.159,0.102
"P33","No sabe",0.07,0.09,0.146,0.163,0.157,0.384
"P34","Axel Kicillof por Unión por la Patria",0.034,0.068,0.335,0.737,0.701,0.433
"P34","Nestor Grindetti por Juntos por el Cambio",0.731,0.679,0.292,0.053,0.027,0.037
"P34","Guillermo Britos por la Libertad Avanza",0.12,0.15,0.204,0.109,0.164,0.107
"P34","Al candidato del Frente de Izquierda",0.006,0.014,0.029,0.021,0.073,0.018
"P34","En blanco",0.033,0.024,0.053,0.046,0.011,0.116
"P34","No sabe",0.076,0.065,0.087,0.034,0.024,0.289
"P35","Axel Kicillof por Unión por la Patria",0.027,0.058,0.331,0.742,0.704,0.505
"P35","Diego Santilli por Juntos por el Cambio",0.824,0.662,0.212,0.019,0.01,0.029
