"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P06","Unión por la Patria y el peronismo",0.812,0.605,0.142,0.187
"P06","Juntos por el Cambio ",0.09,0.205,0.509,0.088
"P06","De los Liberales libertarios",0.031,0.053,0.264,0.234
"P06","De la Izquierda",0.019,0.029,0.035,0.022
"P06","No sabe",0.048,0.108,0.05,0.469
"P07","A Sergio Massa",0.331,0.288,0.219,0.133
"P07","A Daniel Scioli",0.112,0.046,0.022,0.025
"P07","A algún candidato del peronismo",0.081,0.111,0.218,0.233
"P07","A algún candidato del kirchnerismo",0.476,0.555,0.541,0.609
"P08","A Horacio Rodriguez Larreta",0.269,0.225,0.127,0.87
"P08","A Patricia Bullrich",0.398,0.521,0.807,0
"P08","A Facundo Manes",0.262,0.146,0.04,0.13
"P08","A Gerardo Morales",0.071,0.108,0.026,0
"P09","Sergio Massa presidente y Axel Kicillof gobernador por Unión por la Patria",0.268,0.218,0.023,0.064
"P09","Wado de Pedro presidente y  Axel Kicillof gobernador por Unión por la Patria",0.513,0.421,0.094,0.122
"P09","Daniel Scioli presidente y Victoria Tolosa Paz gobernadora por Unión por la Patria",0.096,0.026,0.01,0.034
"P09","Patricia Bullrich presidenta y Nestor Grindetti gobernador por Juntos por el Cambio",0.036,0.101,0.425,0.085
"P09","Horacio Rodriguez Larreta presidente y Diego Santilli gobernador por Juntos por el Cambio",0.018,0.099,0.114,0.099
"P09","Javier Milei presidente y  Guillermo Britos por la Libertad Avanza",0.034,0.057,0.269,0.237
"P09","Los candidatos a presidente y a gobernador del Frente de Izquierda",0.017,0.027,0.029,0.011
"P09","En blanco",0.001,0.013,0.014,0.117
"P09","No sabe",0.017,0.038,0.022,0.231
"P12","Sergio Massa presidente y Axel Kicillof gobernador por Unión por la Patria",0.288,0.161,0.036,0.135
"P12","Wado de Pedro presidente y  Axel Kicillof gobernador por Unión por la Patria",0.493,0.42,0.106,0.077
"P12","Patricia Bullrich presidenta y Nestor Grindetti gobernador por Juntos por el Cambio",0.064,0.122,0.419,0.066
"P12","Horacio Rodriguez Larreta presidente y Diego Santilli gobernador por Juntos por el Cambio",0.055,0.112,0.109,0.044
"P12","Javier Milei presidente y  Guillermo Britos por la Libertad Avanza",0.05,0.055,0.243,0.178
"P12","Los candidatos a presidente y a gobernador del Frente de Izquierda",0.015,0.055,0.046,0.07
"P12","En blanco",0.014,0.017,0.014,0.125
"P12","No sabe",0.021,0.058,0.027,0.305
"P15","Sergio Massa presidente y Axel Kicillof gobernador por Unión por la Patria",0.565,0.486,0.083,0.196
"P15","Daniel Scioli presidente y Victoria Tolosa Paz gobernadora por Unión por la Patria",0.195,0.066,0.029,0.034
"P15","Patricia Bullrich presidenta y Nestor Grindetti gobernador por Juntos por el Cambio",0.048,0.103,0.416,0.085
"P15","Horacio Rodriguez Larreta presidente y Diego Santilli gobernador por Juntos por el Cambio",0.025,0.1,0.113,0.089
"P15","Javier Milei presidente y  Guillermo Britos por la Libertad Avanza",0.056,0.045,0.265,0.237
"P15","Los candidatos a presidente y a gobernador del Frente de Izquierda",0.039,0.052,0.038,0.08
"P15","En blanco",0.011,0.047,0.027,0.059
"P15","No sabe",0.061,0.101,0.029,0.22
"P18","Wado de Pedro presidente y  Axel Kicillof gobernador por Unión por la Patria",0.677,0.53,0.122,0.092
"P18","Daniel Scioli presidente y Victoria Tolosa Paz gobernadora por Unión por la Patria",0.112,0.077,0.029,0.06
"P18","Patricia Bullrich presidenta y Nestor Grindetti gobernador por Juntos por el Cambio",0.039,0.097,0.417,0.045
"P18","Horacio Rodriguez Larreta presidente y Diego Santilli gobernador por Juntos por el Cambio",0.039,0.113,0.11,0.099
"P18","Javier Milei presidente y  Guillermo Britos por la Libertad Avanza",0.069,0.036,0.256,0.231
"P18","Los candidatos a presidente y a gobernador del Frente de Izquierda",0.028,0.045,0.031,0.015
"P18","En blanco",0.013,0.023,0.012,0.055
"P18","No sabe",0.023,0.079,0.023,0.403
"P21","Sergio Massa presidente y Axel Kicillof gobernador por Unión por la Patria",0.68,0.473,0.113,0.204
