"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Sergio Massa por Unión por la Patria",0.33,0.306,0.353,0.278,0.35,0.337,0.32,0.325,0.32,0.35,0.333,0.324,0.645,0.104,0.269
"Nestor Grindetti por Juntos por el Cambio",0.323,0.325,0.323,0.259,0.244,0.376,0.467,0.311,0.321,0.34,0.324,0.322,0.079,0.596,0.345
"Guillermo Britos por la Libertad Avanza",0.162,0.196,0.129,0.222,0.21,0.129,0.062,0.207,0.171,0.102,0.168,0.152,0.079,0.185,0.16
"Al candidato del Frente de Izquierda",0.043,0.043,0.042,0.073,0.051,0.026,0.023,0.026,0.045,0.056,0.043,0.041,0.047,0.012,0.029
"En blanco",0.051,0.047,0.055,0.097,0.043,0.042,0.045,0.036,0.051,0.068,0.043,0.068,0.059,0.029,0.064
"No sabe",0.091,0.083,0.098,0.071,0.102,0.09,0.083,0.095,0.092,0.084,0.089,0.093,0.091,0.074,0.133
