"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Daniel Scioli presidente y Victoria Tolosa Paz gobernadora por Unión por la Patria",0.237,0.233,0.242,0.178,0.263,0.245,0.223,0.227,0.245,0.238,0.235,0.242,0.483,0.073,0.143
"Patricia Bullrich presidenta y Nestor Grindetti gobernador por Juntos por el Cambio",0.313,0.286,0.341,0.217,0.235,0.372,0.473,0.295,0.312,0.336,0.302,0.336,0.071,0.58,0.279
"Javier Milei presidente y  Guillermo Britos por la Libertad Avanza",0.186,0.232,0.14,0.286,0.236,0.141,0.063,0.234,0.191,0.126,0.194,0.17,0.099,0.205,0.209
"Los candidatos a presidente y a gobernador del Frente de Izquierda",0.058,0.065,0.051,0.111,0.064,0.039,0.028,0.039,0.058,0.077,0.058,0.057,0.069,0.014,0.076
"En blanco",0.079,0.068,0.089,0.111,0.061,0.078,0.089,0.062,0.082,0.091,0.08,0.076,0.115,0.047,0.059
"No sabe",0.127,0.116,0.137,0.097,0.141,0.125,0.124,0.143,0.112,0.132,0.131,0.119,0.163,0.081,0.234
