"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Sergio Massa presidente y Axel Kicillof gobernador por Unión por la Patria",0.241,0.227,0.255,0.171,0.25,0.252,0.279,0.249,0.23,0.25,0.246,0.233,0.468,0.08,0.098
"Daniel Scioli presidente y Victoria Tolosa Paz gobernadora por Unión por la Patria",0.069,0.077,0.062,0.06,0.09,0.07,0.033,0.071,0.067,0.072,0.074,0.062,0.113,0.036,0.053
"Patricia Bullrich presidenta y Nestor Grindetti gobernador por Juntos por el Cambio",0.236,0.222,0.249,0.172,0.163,0.298,0.375,0.207,0.242,0.26,0.232,0.244,0.068,0.432,0.266
"Horacio Rodriguez Larreta presidente y Diego Santilli gobernador por Juntos por el Cambio",0.098,0.089,0.106,0.083,0.096,0.101,0.112,0.09,0.101,0.103,0.094,0.104,0.041,0.16,0.147
"Javier Milei presidente y  Guillermo Britos por la Libertad Avanza",0.188,0.234,0.144,0.307,0.213,0.143,0.07,0.218,0.2,0.133,0.182,0.199,0.109,0.212,0.206
"Los candidatos a presidente y a gobernador del Frente de Izquierda",0.036,0.036,0.036,0.061,0.043,0.017,0.022,0.026,0.035,0.049,0.038,0.031,0.034,0.019,0.036
"En blanco",0.033,0.029,0.037,0.055,0.03,0.027,0.027,0.038,0.03,0.031,0.036,0.027,0.041,0.011,0.045
"No sabe",0.099,0.086,0.111,0.091,0.115,0.092,0.082,0.101,0.095,0.102,0.098,0.1,0.126,0.05,0.149
