"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Daniel Scioli presidente y Victoria Tolosa Paz gobernadora por Unión por la Patria",0.235,0.235,0.235,0.166,0.257,0.245,0.233,0.242,0.233,0.231,0.238,0.228,0.478,0.068,0.14
"Horacio Rodriguez Larreta presidente y Diego Santilli gobernador por Juntos por el Cambio",0.256,0.241,0.27,0.194,0.207,0.278,0.374,0.265,0.233,0.278,0.25,0.265,0.059,0.473,0.263
"Javier Milei presidente y  Guillermo Britos por la Libertad Avanza",0.224,0.275,0.173,0.326,0.271,0.185,0.098,0.257,0.233,0.173,0.225,0.222,0.107,0.274,0.237
"Los candidatos a presidente y a gobernador del Frente de Izquierda",0.054,0.057,0.052,0.085,0.064,0.04,0.029,0.03,0.058,0.075,0.056,0.051,0.066,0.013,0.065
"En blanco",0.091,0.075,0.108,0.13,0.07,0.093,0.101,0.075,0.1,0.098,0.093,0.089,0.123,0.062,0.079
"No sabe",0.14,0.117,0.162,0.099,0.131,0.159,0.165,0.131,0.143,0.145,0.138,0.145,0.167,0.11,0.216
