"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Unión por la Patria y el peronismo",0.334,0.336,0.331,0.28,0.363,0.335,0.33,0.313,0.321,0.382,0.344,0.313,0.616,0.157,0.106
"Juntos por el Cambio ",0.31,0.285,0.333,0.209,0.259,0.37,0.463,0.285,0.313,0.335,0.301,0.326,0.149,0.548,0.197
"De los Liberales libertarios",0.17,0.222,0.121,0.26,0.187,0.145,0.057,0.187,0.178,0.136,0.17,0.17,0.097,0.195,0.259
"De la Izquierda",0.039,0.037,0.042,0.064,0.042,0.023,0.026,0.041,0.037,0.04,0.041,0.036,0.021,0.018,0.098
"No sabe",0.147,0.12,0.173,0.187,0.149,0.127,0.124,0.174,0.151,0.107,0.144,0.155,0.117,0.082,0.34
