"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna","Massa","Grabois","Bullrich","Rodriguez Larreta","Milei"
"Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria",0.236,0.224,0.247,0.178,0.298,0.231,0.192,0.193,0.243,0.247,0.636,0.061,0.33,0.692,0.751,0.022,0.14,0.014
"Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.37,0.333,0.402,0.203,0.267,0.482,0.564,0.323,0.359,0.392,0.045,0.601,0.314,0.143,0.076,0.754,0.514,0.059
"Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.265,0.338,0.202,0.55,0.268,0.165,0.122,0.325,0.249,0.256,0.206,0.265,0.068,0.115,0.064,0.189,0.128,0.892
"Myriam Bregman a Presidente y Nicolás del Caño a Vicepresidente por el Frente de Izquierda",0.039,0.043,0.035,0.051,0.051,0.023,0.024,0.053,0.023,0.044,0.054,0.013,0.009,0.023,0.077,0.006,0.032,0
"Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro Pais",0.018,0.01,0.025,0,0.021,0.021,0.024,0.033,0.016,0.014,0.018,0.009,0.101,0,0.003,0.004,0.049,0.022
"Otros",0.023,0.023,0.022,0.018,0.03,0.015,0.023,0.022,0.039,0.012,0.007,0.016,0.032,0.004,0.012,0.003,0.042,0.01
"En blanco",0.014,0.011,0.017,0,0.023,0.017,0.009,0.021,0.022,0.007,0.014,0.012,0.033,0.003,0.017,0.007,0.025,0
"No sabe",0.035,0.018,0.05,0,0.042,0.046,0.042,0.03,0.049,0.028,0.02,0.023,0.113,0.02,0,0.015,0.07,0.003
