"var","categoria","Siempre","Casi siempre","Casi nunca","Nunca, pero esta es una excepción"
"P35","Nunca lo votaría",0.511,0.52,0.51,0.676
"P35","No sabe",0.022,0.061,0.034,0.061
"P36","Lo votaría",0.482,0.385,0.351,0.27
"P36","Puede que lo vote",0.079,0.189,0.172,0.28
"P36","Nunca lo votaría",0.403,0.383,0.427,0.403
"P36","No sabe",0.036,0.043,0.05,0.047
"P37","Lo votaría",0.349,0.204,0.323,0.456
"P37","Puede que lo vote",0.107,0.211,0.157,0.112
"P37","Nunca lo votaría",0.535,0.533,0.475,0.389
"P37","No sabe",0.009,0.052,0.045,0.043
"P38","Lo votaría",0.175,0.094,0.087,0.154
"P38","Puede que lo vote",0.157,0.185,0.25,0.08
"P38","Nunca lo votaría",0.627,0.651,0.621,0.681
"P38","No sabe",0.041,0.07,0.042,0.085
"P39","Lo votaría",0.111,0.041,0.038,0.136
"P39","Puede que lo vote",0.122,0.207,0.167,0.078
"P39","Nunca lo votaría",0.706,0.664,0.723,0.669
"P39","No sabe",0.061,0.088,0.072,0.117
"P45","Lo votaría",0.298,0.306,0.332,0.169
"P45","Puede que lo vote",0.048,0.095,0.102,0.095
"P45","Nunca lo votaría",0.628,0.541,0.541,0.603
"P45","No sabe",0.026,0.058,0.025,0.133
"P46","Lo votaría",0.462,0.415,0.379,0.53
"P46","Puede que lo vote",0.086,0.16,0.124,0.156
"P46","Nunca lo votaría",0.435,0.388,0.472,0.292
"P46","No sabe",0.017,0.037,0.025,0.022
"P52","Si",0.583,0.521,0.301,0.217
"P52","No",0.417,0.479,0.699,0.783
