"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna","Massa","Grabois","Bullrich","Rodriguez Larreta","Milei"
"Unión por la Patria",0.251,0.256,0.247,0.287,0.292,0.219,0.184,0.238,0.257,0.251,0.616,0.093,0.288,0.783,0.602,0.023,0.128,0.061
"Juntos por el Cambio",0.338,0.302,0.369,0.166,0.225,0.489,0.516,0.179,0.369,0.37,0.072,0.532,0.332,0.094,0.149,0.686,0.523,0.033
"Liberales",0.238,0.277,0.203,0.407,0.259,0.151,0.145,0.278,0.186,0.257,0.157,0.252,0.139,0.067,0.157,0.246,0.128,0.661
"Izquierda",0.062,0.072,0.053,0.051,0.087,0.043,0.051,0.105,0.045,0.059,0.062,0.045,0.06,0.014,0.031,0.005,0.12,0.018
"Otro",0.054,0.047,0.06,0.072,0.068,0.051,0.02,0.112,0.066,0.028,0.036,0.046,0.077,0.01,0.045,0.01,0.034,0.192
"No sabe",0.057,0.046,0.068,0.017,0.069,0.047,0.084,0.088,0.077,0.035,0.057,0.032,0.104,0.032,0.016,0.03,0.067,0.035
