"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna","Massa","Grabois","Bullrich","Rodriguez Larreta","Milei"
"Leandro Santoro por Union por la Patria",0.315,0.297,0.332,0.233,0.395,0.292,0.274,0.365,0.278,0.321,0.754,0.122,0.391,0.724,0.798,0.035,0.231,0.136
"Jorge Macri por Juntos por el Cambio",0.538,0.554,0.524,0.659,0.414,0.579,0.606,0.437,0.512,0.587,0.129,0.77,0.285,0.221,0.081,0.884,0.62,0.618
"En blanco",0.089,0.101,0.078,0.081,0.125,0.073,0.053,0.141,0.115,0.057,0.043,0.066,0.241,0.037,0.087,0.044,0.065,0.179
"No sabe",0.058,0.048,0.066,0.027,0.066,0.056,0.067,0.057,0.095,0.035,0.074,0.042,0.083,0.018,0.034,0.037,0.084,0.067
