"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna","Massa","Grabois","Bullrich","Rodriguez Larreta","Milei"
"Leandro Santoro a Jefe de Gobierno por Union por la Patria",0.266,0.266,0.265,0.241,0.311,0.246,0.232,0.234,0.254,0.283,0.672,0.083,0.39,0.658,0.7,0.037,0.173,0.11
"Jorge Macri a Jefe de Gobierno por Juntos por el Cambio",0.447,0.427,0.466,0.336,0.365,0.531,0.584,0.393,0.436,0.473,0.083,0.69,0.199,0.177,0.15,0.779,0.605,0.335
"Ramiro Marra por la Libertad Avanza",0.159,0.215,0.111,0.346,0.169,0.077,0.079,0.203,0.152,0.15,0.132,0.16,0.124,0.097,0.04,0.101,0.069,0.489
"Vanina Biasi por el Frente de Izquierda",0.035,0.042,0.028,0.02,0.058,0.023,0.02,0.083,0.016,0.03,0.031,0.014,0.033,0.021,0.062,0.007,0.042,0.015
"Otros",0.028,0.02,0.035,0.021,0.024,0.048,0.021,0.031,0.041,0.019,0.028,0.015,0.026,0.018,0.034,0.015,0.02,0.033
"En blanco",0.026,0.013,0.037,0.021,0.029,0.029,0.022,0.016,0.054,0.012,0.018,0.014,0.17,0.004,0.014,0.033,0.034,0.003
"No sabe",0.039,0.017,0.058,0.015,0.044,0.046,0.042,0.04,0.047,0.033,0.036,0.024,0.058,0.025,0,0.028,0.057,0.015
