"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P06","Del Frente de Todos y el peronismo",0.332,0.309,0.327,0.455,0.23,0.315
"P06","De Juntos por el cambio",0.171,0.163,0.194,0.186,0.284,0.027
"P06","De los Liberales libertarios",0.221,0.225,0.223,0.188,0.204,0.086
"P06","De la Izquierda",0.06,0.057,0.04,0.046,0.093,0.01
"P06","No sabe",0.216,0.246,0.216,0.125,0.189,0.562
"P07","A Alberto Fernández",0.413,0.224,0.337,0.2,0.142,0.496
"P07","A Sergio Massa",0.19,0.164,0.082,0.049,0.044,0
"P07","A algún candidato del peronismo",0.277,0.338,0.191,0.224,0.197,0.252
"P07","A algún candidato del kirchnerismo",0.12,0.274,0.39,0.527,0.617,0.252
"P08","A Alberto Fernández",0.13,0.095,0.176,0.195,0.007,0.153
"P08","A Sergio Massa",0.278,0.198,0.165,0.047,0.013,0
"P08","A algún candidato del peronismo",0.255,0.164,0.106,0.122,0.132,0.506
"P08","A Cristina Fernández de Kirchner",0.337,0.543,0.553,0.636,0.848,0.341
"P09","A Horacio Rodriguez Larreta",0.259,0.213,0.335,0.105,0.067,0
"P09","A Mauricio Macri",0.274,0.386,0.017,0.499,0.356,0.85
"P09","A Patricia Bullrich",0.455,0.084,0.459,0.12,0.284,0
"P09","A Facundo Manes",0,0.02,0.125,0.031,0.137,0.15
"P09","A Gerardo Morales",0.012,0.297,0.064,0.245,0.156,0
"P10","Eduardo Costa por Cambia Santa Cruz",0.054,0.054,0.088,0.109,0.276,0.122
"P10","Máximo Kirchner por el Frente de Todos",0.112,0.091,0.148,0.172,0.096,0.073
"P10","Pablo Grasso por el Frente de Todos",0.078,0.245,0.12,0.256,0.148,0.105
"P10","Javier Belloni por el Frente de Todos",0.081,0.055,0.227,0.161,0.057,0.079
"P10","Pablo González por el Frente de Todos",0.026,0.018,0.036,0.055,0.037,0.017
"P10","Fernando Cotillo por el Frente de Todos",0.032,0.049,0.008,0,0.011,0
"P10","Claudio Vidal por Somos Energía para Renovar Santa Cruz-SER",0.607,0.337,0.151,0.012,0.065,0.047
"P10","Roxana Reyes por Cambia Santa Cruz",0.004,0.092,0.086,0.079,0.113,0.042
"P10","No sabe",0.006,0.059,0.136,0.156,0.197,0.515
"P11","Eduardo Costa por Cambia Santa Cruz",0.052,0.085,0.12,0.165,0.251,0.046
"P11","Pablo Grasso por el Frente de Todos",0.176,0.155,0.133,0.241,0.153,0.123
"P11","Javier Belloni por el Frente de Todos",0.023,0.074,0.212,0.126,0.096,0.064
"P11","Alicia Kirchner por el Frente de Todos",0.064,0.047,0.105,0.182,0.052,0.091
"P11","Pablo González por el Frente de Todos",0.026,0.025,0.059,0.034,0.041,0.017
"P11","Fernando Cotillo por el Frente de Todos",0.035,0.051,0.008,0,0.011,0.026
"P11","Claudio Vidal por Somos Energía para Renovar Santa Cruz-SER",0.606,0.388,0.127,0.006,0.035,0.023
"P11","Roxana Reyes por Cambia Santa Cruz",0.009,0.129,0.085,0.094,0.168,0.059
"P11","No sabe",0.009,0.046,0.151,0.152,0.193,0.551
"P12","Eduardo Costa por Cambia Santa Cruz",0.052,0.061,0.113,0.179,0.272,0.021
"P12","Javier Belloni por el Frente de Todos",0.056,0.055,0.26,0.163,0.06,0.197
"P12","Pablo Grasso por el Frente de Todos",0.139,0.216,0.165,0.271,0.18,0.05
"P12","Pablo González por el Frente de Todos",0.044,0.051,0.07,0.055,0.033,0.032
"P12","Fernando Cotillo por el Frente de Todos",0.015,0.061,0.022,0.05,0.023,0
"P12","Claudio Vidal por Somos Energía para Renovar Santa Cruz-SER",0.54,0.27,0.083,0.008,0.033,0.048
"P12","Roxana Reyes por Cambia Santa Cruz",0.139,0.191,0.136,0.057,0.161,0.059
"P12","No sabe",0.015,0.095,0.151,0.217,0.238,0.593
"P13","Lo votaría",0.141,0.15,0.177,0.217,0.127,0.073
"P13","Puede que lo vote",0.075,0.124,0.169,0.197,0.106,0.222
"P13","Nunca lo votaría",0.697,0.645,0.537,0.528,0.706,0.374
"P13","No sabe",0.087,0.081,0.117,0.058,0.061,0.331
"P14","Lo votaría",0.174,0.161,0.161,0.236,0.142,0.135
"P14","Puede que lo vote",0.048,0.283,0.155,0.113,0.063,0.14
"P14","Nunca lo votaría",0.676,0.469,0.607,0.53,0.72,0.412
"P14","No sabe",0.102,0.087,0.077,0.121,0.075,0.313
"P15","Lo votaría",0.182,0.111,0.173,0.092,0.281,0.059
"P15","Puede que lo vote",0.142,0.128,0.147,0.202,0.142,0.036
"P15","Nunca lo votaría",0.536,0.528,0.54,0.654,0.492,0.395
"P15","No sabe",0.14,0.233,0.14,0.052,0.085,0.51
"P16","Lo votaría",0.797,0.376,0.116,0.014,0.03,0.056
"P16","Puede que lo vote",0.068,0.4,0.274,0.087,0.044,0.087
"P16","Nunca lo votaría",0.122,0.148,0.494,0.833,0.883,0.294
"P16","No sabe",0.013,0.076,0.116,0.066,0.043,0.563
"P17","Lo votaría",0.14,0.161,0.091,0.051,0.081,0
"P17","Puede que lo vote",0.09,0.172,0.145,0.216,0.064,0.187
"P17","Nunca lo votaría",0.673,0.588,0.649,0.68,0.757,0.272
"P17","No sabe",0.097,0.079,0.115,0.053,0.098,0.541
"P18","Lo votaría",0.15,0.1,0.278,0.158,0.084,0.176
"P18","Puede que lo vote",0.152,0.318,0.159,0.173,0.112,0.053
"P18","Nunca lo votaría",0.602,0.467,0.467,0.568,0.73,0.316
"P18","No sabe",0.096,0.115,0.096,0.101,0.074,0.455
"P19","Lo votaría",0.128,0.131,0.157,0.127,0.268,0.09
"P19","Puede que lo vote",0.098,0.165,0.122,0.142,0.079,0.017
"P19","Nunca lo votaría",0.683,0.649,0.622,0.67,0.613,0.452
"P19","No sabe",0.091,0.055,0.099,0.061,0.04,0.441
"P20","Lo votaría",0.1,0.245,0.208,0.226,0.208,0.156
"P20","Puede que lo vote",0.102,0.284,0.174,0.149,0.136,0.091
"P20","Nunca lo votaría",0.639,0.399,0.497,0.564,0.613,0.262
"P20","No sabe",0.159,0.072,0.121,0.061,0.043,0.491
"P21","Lo votaría",0.015,0.108,0.021,0.08,0.047,0
"P21","Puede que lo vote",0.09,0.125,0.08,0.094,0.019,0.165
"P21","Nunca lo votaría",0.754,0.615,0.763,0.758,0.896,0.295
"P21","No sabe",0.141,0.152,0.136,0.068,0.038,0.54
"P22","Muy buena",0.033,0.154,0.047,0.083,0.075,0.09
"P22","Buena",0.064,0.092,0.074,0.148,0.075,0.017
"P22","Ni buena ni mala",0.345,0.445,0.522,0.415,0.243,0.173
"P22","Mala",0.232,0.163,0.138,0.235,0.248,0.025
"P22","Muy mala",0.21,0.04,0.103,0.087,0.256,0.005
"P22","No sabe",0.116,0.106,0.116,0.032,0.103,0.69
"P23","Muy buena",0.181,0.163,0.118,0.225,0.099,0.112
"P23","Buena",0.013,0.153,0.082,0.166,0.067,0.055
"P23","Ni buena ni mala",0.175,0.223,0.282,0.177,0.099,0.114
"P23","Mala",0.192,0.138,0.241,0.293,0.153,0.297
"P23","Muy mala",0.388,0.269,0.261,0.137,0.57,0.096
"P23","No sabe",0.051,0.054,0.016,0.002,0.012,0.326
"P24","Muy buena",0.191,0.063,0.069,0.098,0.096,0.011
"P24","Buena",0.083,0.134,0.096,0.055,0.135,0.017
"P24","Ni buena ni mala",0.179,0.326,0.332,0.169,0.075,0.099
"P24","Mala",0.225,0.234,0.334,0.475,0.18,0.122
"P24","Muy mala",0.226,0.224,0.145,0.203,0.44,0.101
"P24","No sabe",0.096,0.019,0.024,0,0.074,0.65
"P25","Muy buena",0.202,0.07,0.096,0.217,0.079,0.056
"P25","Buena",0.077,0.217,0.151,0.148,0.037,0.022
"P25","Ni buena ni mala",0.083,0.165,0.233,0.127,0.095,0.169
"P25","Mala",0.147,0.244,0.165,0.258,0.041,0.044
"P25","Muy mala",0.429,0.302,0.319,0.248,0.745,0.245
"P25","No sabe",0.062,0.002,0.036,0.002,0.003,0.464
"P27","Muy buena",0.253,0.131,0.19,0.083,0.09,0.079
"P27","Buena",0.162,0.389,0.181,0.159,0.041,0.121
"P27","Ni buena ni mala",0.206,0.165,0.407,0.206,0.239,0.213
"P27","Mala",0.109,0.15,0.079,0.458,0.102,0
"P27","Muy mala",0.204,0.04,0.086,0.085,0.472,0.005
"P27","No sabe",0.066,0.125,0.057,0.009,0.056,0.582
"P28","Muy buena",0.206,0.087,0.121,0.054,0.189,0.026
"P28","Buena",0.1,0.117,0.117,0.081,0.103,0.068
"P28","Ni buena ni mala",0.171,0.392,0.41,0.166,0.159,0.123
"P28","Mala",0.257,0.164,0.105,0.476,0.07,0.029
"P28","Muy mala",0.185,0.122,0.141,0.221,0.39,0.153
"P28","No sabe",0.081,0.118,0.106,0.002,0.089,0.601
"P29","Muy buena",0.085,0.064,0.047,0.004,0.054,0
