"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P06","Del Frente de Todos y el peronismo",0.71,0.598,0.299,0.236,0.079,0.125
"P06","De Juntos por el cambio",0.085,0.097,0.115,0.277,0.39,0.048
"P06","De los Liberales libertarios",0.109,0.088,0.168,0.293,0.29,0.307
"P06","De la Izquierda",0.007,0.058,0.074,0.02,0.069,0.153
"P06","No sabe",0.089,0.159,0.344,0.174,0.172,0.367
"P07","A Alberto Fernández",0.228,0.165,0.285,0.478,0.207,0.707
"P07","A Sergio Massa",0.172,0.086,0.081,0.009,0,0
"P07","A algún candidato del peronismo",0.211,0.288,0.164,0.332,0.518,0.159
"P07","A algún candidato del kirchnerismo",0.389,0.461,0.47,0.181,0.275,0.134
"P08","A Alberto Fernández",0.062,0.091,0.093,0.348,0.103,0.629
"P08","A Sergio Massa",0.219,0.136,0.131,0.009,0,0
"P08","A algún candidato del peronismo",0.17,0.065,0.155,0.435,0.311,0.165
"P08","A Cristina Fernández de Kirchner",0.549,0.708,0.621,0.208,0.586,0.206
"P09","A Horacio Rodriguez Larreta",0.167,0.268,0.45,0.108,0.169,0.175
"P09","A Mauricio Macri",0.225,0.61,0.132,0.417,0.254,0.675
"P09","A Patricia Bullrich",0.536,0.07,0.256,0.188,0.323,0.075
"P09","A Facundo Manes",0.036,0.052,0.134,0.106,0.059,0.075
"P09","A Gerardo Morales",0.036,0,0.028,0.181,0.195,0
"P10","Eduardo Costa por Cambia Santa Cruz",0.067,0.039,0.051,0.113,0.302,0.013
"P10","Máximo Kirchner por el Frente de Todos",0.206,0.137,0.099,0.152,0.02,0.136
"P10","Pablo Grasso por el Frente de Todos",0.513,0.195,0.102,0.021,0.061,0.121
"P10","Javier Belloni por el Frente de Todos",0.095,0.198,0.171,0.139,0.062,0.091
"P10","Pablo González por el Frente de Todos",0.013,0.085,0.04,0.037,0.021,0
"P10","Fernando Cotillo por el Frente de Todos",0.004,0.016,0.036,0.038,0.003,0
"P10","Claudio Vidal por Somos Energía para Renovar Santa Cruz-SER",0.087,0.161,0.276,0.209,0.222,0.35
"P10","Roxana Reyes por Cambia Santa Cruz",0.004,0.025,0.051,0.184,0.119,0.032
"P10","No sabe",0.011,0.144,0.174,0.107,0.19,0.257
"P11","Eduardo Costa por Cambia Santa Cruz",0.067,0.08,0.078,0.169,0.277,0
"P11","Pablo Grasso por el Frente de Todos",0.618,0.139,0.137,0.043,0.027,0.067
"P11","Javier Belloni por el Frente de Todos",0.106,0.176,0.14,0.125,0.035,0.124
"P11","Alicia Kirchner por el Frente de Todos",0.098,0.148,0.101,0.101,0.031,0.093
"P11","Pablo González por el Frente de Todos",0.048,0.083,0.046,0.014,0.021,0.014
"P11","Fernando Cotillo por el Frente de Todos",0,0.016,0.036,0.002,0.005,0.091
"P11","Claudio Vidal por Somos Energía para Renovar Santa Cruz-SER",0.043,0.175,0.267,0.222,0.258,0.214
"P11","Roxana Reyes por Cambia Santa Cruz",0.004,0.069,0.048,0.222,0.16,0.052
"P11","No sabe",0.016,0.114,0.147,0.102,0.186,0.345
"P12","Eduardo Costa por Cambia Santa Cruz",0.055,0.034,0.075,0.189,0.3,0
"P12","Javier Belloni por el Frente de Todos",0.106,0.27,0.188,0.105,0.047,0.165
"P12","Pablo Grasso por el Frente de Todos",0.696,0.174,0.084,0.054,0.037,0.053
"P12","Pablo González por el Frente de Todos",0.035,0.1,0.121,0.032,0.001,0.017
"P12","Fernando Cotillo por el Frente de Todos",0,0.036,0.028,0.045,0.022,0.056
"P12","Claudio Vidal por Somos Energía para Renovar Santa Cruz-SER",0.042,0.146,0.193,0.178,0.215,0.238
"P12","Roxana Reyes por Cambia Santa Cruz",0.015,0.066,0.159,0.204,0.161,0.177
"P12","No sabe",0.051,0.174,0.152,0.193,0.217,0.294
"P13","Lo votaría",0.258,0.251,0.124,0.162,0.081,0.136
"P13","Puede que lo vote",0.252,0.27,0.186,0.027,0.016,0.06
"P13","Nunca lo votaría",0.386,0.385,0.549,0.754,0.866,0.57
"P13","No sabe",0.104,0.094,0.141,0.057,0.037,0.234
"P14","Lo votaría",0.332,0.339,0.138,0.133,0.019,0.17
"P14","Puede que lo vote",0.2,0.292,0.171,0.051,0.016,0.08
"P14","Nunca lo votaría",0.381,0.297,0.529,0.777,0.909,0.543
"P14","No sabe",0.087,0.072,0.162,0.039,0.056,0.207
"P15","Lo votaría",0.146,0.122,0.122,0.159,0.31,0.076
"P15","Puede que lo vote",0.081,0.106,0.136,0.206,0.179,0.111
"P15","Nunca lo votaría",0.688,0.644,0.535,0.562,0.455,0.362
"P15","No sabe",0.085,0.128,0.207,0.073,0.056,0.451
"P16","Lo votaría",0.135,0.212,0.216,0.248,0.315,0.298
"P16","Puede que lo vote",0.192,0.271,0.22,0.169,0.061,0.125
"P16","Nunca lo votaría",0.648,0.462,0.412,0.495,0.591,0.352
"P16","No sabe",0.025,0.055,0.152,0.088,0.033,0.225
"P17","Lo votaría",0.188,0.133,0.103,0.032,0.063,0.077
"P17","Puede que lo vote",0.23,0.298,0.148,0.092,0.026,0.088
"P17","Nunca lo votaría",0.519,0.501,0.595,0.784,0.883,0.438
"P17","No sabe",0.063,0.068,0.154,0.092,0.028,0.397
"P18","Lo votaría",0.227,0.238,0.236,0.101,0.071,0.146
"P18","Puede que lo vote",0.197,0.359,0.14,0.165,0.074,0.154
"P18","Nunca lo votaría",0.502,0.29,0.469,0.648,0.821,0.396
"P18","No sabe",0.074,0.113,0.155,0.086,0.034,0.304
