"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P07","Del Frente de Todos y el peronismo",0.064,0.095,0.096,0.429,0.714,0.124
"P07","De Cambiemos",0.222,0.436,0.582,0.369,0.126,0.333
"P07","De los Liberales libertarios",0.624,0.382,0.112,0.066,0.023,0.109
"P07","De la Izquierda",0,0.033,0.005,0.015,0.038,0
"P07","No sabe",0.09,0.054,0.205,0.121,0.099,0.434
"P09","A Alberto Fernández",0.043,0.629,0.16,0.197,0.134,1
"P09","A Sergio Massa",0.088,0,0,0.229,0.106,0
"P09","A algún candidato del peronismo",0.469,0.259,0.536,0.024,0.074,0
"P09","A algún candidato del kirchnerismo",0.4,0.112,0.304,0.55,0.686,0
"P10","A Alberto Fernández",0.225,0.629,0.257,0.122,0.032,0
"P10","A Sergio Massa",0,0,0.093,0.045,0.069,0
"P10","A algún candidato del peronismo",0.644,0.21,0.384,0.057,0.039,0.492
"P10","A Cristina Fernández de Kirchner",0.131,0.161,0.266,0.776,0.86,0.508
"P11","A Horacio Rodriguez Larreta",0.096,0.193,0.169,0.186,0.304,0.471
"P11","A Patricia Bullrich",0.874,0.707,0.784,0.621,0.391,0.322
"P11","A Facundo Manes",0.02,0.046,0.008,0.118,0.229,0.079
"P11","A Gerardo Morales",0.01,0.054,0.039,0.075,0.076,0.128
"P12","Lo votaria",0.107,0.043,0.129,0.361,0.589,0.202
"P12","Puede que lo vote",0.161,0.263,0.112,0.16,0.151,0.14
"P12","Nunca lo votaría",0.605,0.557,0.641,0.358,0.178,0.186
"P12","No sabe",0.127,0.137,0.118,0.121,0.082,0.472
"P13","Lo votaria",0.148,0.175,0.297,0.184,0.114,0.093
"P13","Puede que lo vote",0.308,0.406,0.335,0.215,0.068,0.186
"P13","Nunca lo votaría",0.342,0.269,0.267,0.487,0.737,0.31
"P13","No sabe",0.202,0.15,0.101,0.114,0.081,0.411
"P14","Lo votaria",0.105,0.067,0.152,0.037,0.036,0
"P14","Puede que lo vote",0.218,0.243,0.192,0.117,0.038,0.113
"P14","Nunca lo votaría",0.3,0.267,0.353,0.405,0.587,0.224
"P14","No sabe",0.377,0.423,0.303,0.441,0.339,0.663
"P15","Lo votaria",0.092,0,0.051,0.039,0.039,0.016
"P15","Puede que lo vote",0.094,0.186,0.09,0.133,0.17,0.02
"P15","Nunca lo votaría",0.45,0.471,0.506,0.4,0.489,0.205
"P15","No sabe",0.364,0.343,0.353,0.428,0.302,0.759
"P16","Lo votaria",0.044,0.027,0.075,0.046,0.024,0.016
"P16","Puede que lo vote",0.062,0.12,0.118,0.054,0.032,0
"P16","Nunca lo votaría",0.408,0.391,0.43,0.418,0.574,0.205
"P16","No sabe",0.486,0.462,0.377,0.482,0.37,0.779
"P17","Lo votaria",0.089,0.029,0.057,0,0.002,0
"P17","Puede que lo vote",0.071,0.182,0.131,0.027,0.016,0.086
"P17","Nunca lo votaría",0.396,0.324,0.404,0.496,0.664,0.225
"P17","No sabe",0.444,0.465,0.408,0.477,0.318,0.689
"P18","Lucas Ghi con el  apoyo de Axel Kicillof y Cristina Fernández de Kirchner por el Frente de Todos",0.048,0.051,0.102,0.397,0.628,0.111
"P18","A Martin Marinucci con el apoyo de Axel Kicillof y Sergio Massa  por el Frente de Todos",0.018,0.082,0.049,0.057,0.049,0.091
"P18","A Ramiro Tagliaferro con el  apoyo de Horacio Rodríguez Larreta y Mauricio Macri por Juntos por el Cambio",0.124,0.24,0.265,0.204,0.083,0.094
"P18","A Analía Zapulla con el apoyo  de Patricia Bullrich y Mauricio Macri por Juntos por el Cambio",0.267,0.315,0.337,0.163,0.058,0.377
"P18","Al candidato de José Luis Espert por Juntos por el Cambio",0.082,0.056,0.062,0.02,0.007,0
"P18","A Roly Moretto con el apoyo de Facundo Manes por Juntos por el Cambio",0.059,0.078,0.077,0.086,0.087,0
"P18","A Ariel Diguan con el apoyo de Javier Milei por la Libertad Avanza",0.348,0.129,0.026,0.068,0.024,0.062
"P18","Al candidato del Frente de Izquierda",0.012,0,0.002,0,0.036,0
"P18","No sabe",0.042,0.049,0.08,0.005,0.028,0.265
"P19","A Scioli Presidente, Kiciloff Gobernador y Lucas Ghi Intendente por el Frente de Todos",0.026,0.012,0.079,0.357,0.598,0.112
"P19","A Scioli Presidente, Kiciloff Gobernador y  Martin Marinucci Intendente por el Frente de Todos",0.028,0.098,0.033,0.084,0.085,0.071
"P19","A Horacio Rodríguez Larreta Presidente, Santilli Gobernador y Ramiro Tagliaferro Intendente por Juntos por el Cambio",0.073,0.187,0.201,0.131,0.042,0.206
"P19","A Patricia Presidenta, Joaquín De la Torre Gobernador y Analia Zapulla Intendenta por Juntos por el Cambio",0.237,0.314,0.401,0.16,0.069,0.211
"P19","A Javier Millei Presidente, su candidato a Gobernador y Ariel Diguan Intendente por la Libertad Avanza",0.591,0.303,0.086,0.024,0,0.062
"P19","A los candidatos a Presidente, Gobernador e Intendente del Frente de Izquierda",0.003,0.026,0,0.048,0.056,0
"P19","No sabe",0.042,0.06,0.2,0.196,0.15,0.338
"P20","A Lucas Ghi con el  apoyo de Axel Kicilof, Cristina Fernández de Kirchner, Sergio Massa y Alberto Fernández por el Frente de Todos",0.036,0.086,0.117,0.486,0.755,0.279
"P20","A Ramiro Tagliaferro con el  apoyo de Horacio Rodríguez Larreta, Mauricio Macri y Patricia Bullrich por Juntos por el Cambio",0.247,0.425,0.554,0.288,0.088,0.24
"P20","A Ariel Diguan con el apoyo de Javier Millei por la Libertad Avanza",0.5,0.328,0.092,0.029,0.047,0
"P20","Al candidato del Frente de Izquierda",0.087,0.027,0.044,0.028,0.036,0.084
"P20","No sabe",0.13,0.134,0.193,0.169,0.074,0.397
"P21","A Lucas Ghi con el  apoyo de Axel Kicilof, Cristina Fernández de Kirchner, Sergio Massa y Alberto Fernández por el Frente de Todos",0.046,0.039,0.11,0.522,0.771,0.144
"P21","A Analía Zapulla con el apoyo  de Patricia Bullrich y Mauricio Macri por Juntos por el Cambio",0.39,0.516,0.598,0.293,0.073,0.293
"P21","A Ariel Diguan con el apoyo de Javier Millei por la Libertad Avanza",0.475,0.347,0.109,0.037,0.023,0
"P21","Al candidato del Frente de Izquierda",0.021,0,0.015,0.019,0.03,0.084
"P21","No sabe",0.068,0.098,0.168,0.129,0.103,0.479
"P22","A Daniel Scioli Presidente, Axel Kiciloff Gobernador y Lucas Ghi Intendente por el Frente de Todos",0.031,0.103,0.088,0.378,0.657,0.183
"P22","A Horacio Rodríguez Larreta Presidente, Diego Santilli Gobernador y Ramiro Tagliaferro Intendente por Juntos por el Cambio",0.223,0.324,0.485,0.253,0.068,0.182
"P22","A Javier Millei Presidente, su candidato a Gobernador y Ariel Diguan Intendente por la Libertad Avanza",0.647,0.402,0.173,0.077,0.022,0.109
"P22","A los candidatos a Presidente, Gobernador e Intendente del Frente de Izquierda",0.021,0.022,0.011,0.027,0.046,0.084
"P22","No sabe",0.078,0.149,0.243,0.265,0.207,0.442
"P23","A Daniel Scioli Presidente, Axel Kiciloff Gobernador y Lucas Ghi Intendente por el Frente de Todos",0.031,0.042,0.071,0.37,0.681,0.262
"P23","A Patricia Bullrich Presidenta, Joaquín De la Torre Gobernador y Analia Zapulla Intendenta",0.256,0.485,0.56,0.297,0.079,0.273
"P23","A Javier Milei Presidente, su candidato a Gobernador y Ariel Diguan Intendente por la Libertad Avanza",0.635,0.396,0.139,0.037,0.023,0
