"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P07","Del Frente de Todos y el peronismo",0.58,0.76,0.527,0.196,0.108,0.202
"P07","De Cambiemos",0.265,0.104,0.177,0.353,0.435,0.132
"P07","De los Liberales libertarios",0.015,0.053,0.107,0.23,0.361,0.199
"P07","De la Izquierda",0,0.016,0.008,0.085,0.005,0
"P07","No sabe",0.14,0.067,0.181,0.136,0.091,0.467
"P09","A Alberto Fernández",0.281,0.176,0.09,0.205,0.202,0.5
"P09","A Sergio Massa",0.171,0.176,0.05,0.041,0.117,0
"P09","A algún candidato del peronismo",0.101,0.061,0.109,0.14,0.221,0.124
"P09","A algún candidato del kirchnerismo",0.447,0.587,0.751,0.614,0.46,0.376
"P10","A Alberto Fernández",0.109,0.125,0.053,0.087,0.053,0
"P10","A Sergio Massa",0.068,0.081,0.018,0.041,0.117,0
"P10","A algún candidato del peronismo",0.135,0.043,0.046,0.06,0.282,0.5
"P10","A Cristina Fernández de Kirchner",0.688,0.751,0.883,0.812,0.548,0.5
"P11","A Horacio Rodriguez Larreta",0.166,0.243,0.38,0.207,0.155,0
"P11","A Patricia Bullrich",0.481,0.531,0.381,0.693,0.759,1
"P11","A Facundo Manes",0.353,0.162,0.167,0.046,0.037,0
"P11","A Gerardo Morales",0,0.064,0.072,0.054,0.049,0
"P12","Lo votaria",0.408,0.584,0.489,0.217,0.117,0.037
"P12","Puede que lo vote",0.23,0.256,0.187,0.137,0.109,0.261
"P12","Nunca lo votaría",0.246,0.054,0.187,0.505,0.683,0.132
"P12","No sabe",0.116,0.106,0.137,0.141,0.091,0.57
"P13","Lo votaria",0.173,0.092,0.145,0.15,0.222,0.036
"P13","Puede que lo vote",0.161,0.179,0.133,0.183,0.33,0.138
"P13","Nunca lo votaría",0.528,0.63,0.613,0.534,0.31,0.336
"P13","No sabe",0.138,0.099,0.109,0.133,0.138,0.49
"P14","Lo votaria",0.201,0.06,0.051,0.068,0.074,0
"P14","Puede que lo vote",0.144,0.165,0.082,0.145,0.162,0.037
"P14","Nunca lo votaría",0.335,0.471,0.497,0.427,0.367,0.065
"P14","No sabe",0.32,0.304,0.37,0.36,0.397,0.898
"P15","Lo votaria",0.26,0.043,0.043,0.037,0.018,0
"P15","Puede que lo vote",0.153,0.246,0.174,0.137,0.07,0.105
"P15","Nunca lo votaría",0.305,0.425,0.385,0.47,0.548,0.161
"P15","No sabe",0.282,0.286,0.398,0.356,0.364,0.734
"P16","Lo votaria",0.13,0.01,0.036,0.047,0.036,0
"P16","Puede que lo vote",0.091,0.099,0.045,0.07,0.061,0
"P16","Nunca lo votaría",0.394,0.536,0.479,0.44,0.45,0.234
"P16","No sabe",0.385,0.355,0.44,0.443,0.453,0.766
"P17","Lo votaria",0.223,0,0.038,0,0.026,0
"P17","Puede que lo vote",0.033,0.078,0.048,0.095,0.081,0
"P17","Nunca lo votaría",0.396,0.63,0.51,0.471,0.449,0.198
"P17","No sabe",0.348,0.292,0.404,0.434,0.444,0.802
"P18","Lucas Ghi con el  apoyo de Axel Kicillof y Cristina Fernández de Kirchner por el Frente de Todos",0.351,0.657,0.501,0.26,0.076,0.107
"P18","A Martin Marinucci con el apoyo de Axel Kicillof y Sergio Massa  por el Frente de Todos",0.103,0.113,0.058,0.028,0.017,0.104
"P18","A Ramiro Tagliaferro con el  apoyo de Horacio Rodríguez Larreta y Mauricio Macri por Juntos por el Cambio",0.151,0.065,0.094,0.206,0.212,0.16
"P18","A Analía Zapulla con el apoyo  de Patricia Bullrich y Mauricio Macri por Juntos por el Cambio",0.178,0.043,0.123,0.206,0.313,0.191
"P18","Al candidato de José Luis Espert por Juntos por el Cambio",0.008,0,0.021,0.013,0.082,0
"P18","A Roly Moretto con el apoyo de Facundo Manes por Juntos por el Cambio",0.147,0.044,0.04,0.105,0.085,0
"P18","A Ariel Diguan con el apoyo de Javier Milei por la Libertad Avanza",0.035,0.075,0.084,0.121,0.146,0.112
"P18","Al candidato del Frente de Izquierda",0,0,0.015,0.034,0.015,0
"P18","No sabe",0.027,0.003,0.064,0.027,0.054,0.326
"P19","A Scioli Presidente, Kiciloff Gobernador y Lucas Ghi Intendente por el Frente de Todos",0.491,0.59,0.409,0.189,0.081,0.202
"P19","A Scioli Presidente, Kiciloff Gobernador y  Martin Marinucci Intendente por el Frente de Todos",0.114,0.153,0.073,0.053,0.025,0.068
"P19","A Horacio Rodríguez Larreta Presidente, Santilli Gobernador y Ramiro Tagliaferro Intendente por Juntos por el Cambio",0.159,0.032,0.12,0.152,0.115,0.037
"P19","A Patricia Presidenta, Joaquín De la Torre Gobernador y Analia Zapulla Intendenta por Juntos por el Cambio",0.054,0.076,0.079,0.192,0.355,0.182
"P19","A Javier Millei Presidente, su candidato a Gobernador y Ariel Diguan Intendente por la Libertad Avanza",0.104,0.029,0.085,0.231,0.278,0.113
"P19","A los candidatos a Presidente, Gobernador e Intendente del Frente de Izquierda",0.012,0.02,0.033,0.076,0.016,0
"P19","No sabe",0.066,0.1,0.201,0.107,0.13,0.398
"P20","A Lucas Ghi con el  apoyo de Axel Kicilof, Cristina Fernández de Kirchner, Sergio Massa y Alberto Fernández por el Frente de Todos",0.501,0.797,0.592,0.264,0.099,0.316
"P20","A Ramiro Tagliaferro con el  apoyo de Horacio Rodríguez Larreta, Mauricio Macri y Patricia Bullrich por Juntos por el Cambio",0.22,0.015,0.173,0.323,0.428,0.096
"P20","A Ariel Diguan con el apoyo de Javier Millei por la Libertad Avanza",0.152,0.101,0.075,0.21,0.26,0.036
"P20","Al candidato del Frente de Izquierda",0.104,0.042,0.032,0.047,0.041,0.154
"P20","No sabe",0.023,0.045,0.128,0.156,0.172,0.398
"P21","A Lucas Ghi con el  apoyo de Axel Kicilof, Cristina Fernández de Kirchner, Sergio Massa y Alberto Fernández por el Frente de Todos",0.531,0.771,0.607,0.253,0.107,0.239
"P21","A Analía Zapulla con el apoyo  de Patricia Bullrich y Mauricio Macri por Juntos por el Cambio",0.313,0.119,0.176,0.315,0.486,0.096
"P21","A Ariel Diguan con el apoyo de Javier Millei por la Libertad Avanza",0.052,0.075,0.08,0.238,0.258,0
"P21","Al candidato del Frente de Izquierda",0.012,0,0.017,0.045,0.019,0.154
"P21","No sabe",0.092,0.035,0.12,0.149,0.13,0.511
"P22","A Daniel Scioli Presidente, Axel Kiciloff Gobernador y Lucas Ghi Intendente por el Frente de Todos",0.436,0.763,0.495,0.19,0.074,0.202
"P22","A Horacio Rodríguez Larreta Presidente, Diego Santilli Gobernador y Ramiro Tagliaferro Intendente por Juntos por el Cambio",0.238,0.052,0.129,0.243,0.353,0.068
"P22","A Javier Millei Presidente, su candidato a Gobernador y Ariel Diguan Intendente por la Libertad Avanza",0.02,0.087,0.131,0.307,0.348,0.199
"P22","A los candidatos a Presidente, Gobernador e Intendente del Frente de Izquierda",0.032,0.015,0.02,0.061,0.027,0.154
"P22","No sabe",0.274,0.083,0.225,0.199,0.198,0.377
"P23","A Daniel Scioli Presidente, Axel Kiciloff Gobernador y Lucas Ghi Intendente por el Frente de Todos",0.471,0.701,0.516,0.19,0.076,0.218
"P23","A Patricia Bullrich Presidenta, Joaquín De la Torre Gobernador y Analia Zapulla Intendenta",0.216,0.096,0.128,0.312,0.445,0.036
"P23","A Javier Milei Presidente, su candidato a Gobernador y Ariel Diguan Intendente por la Libertad Avanza",0.007,0.128,0.133,0.254,0.32,0
"P23","Al los candidatos a Presidente, Gobernador e Intendente del Frente de Izquierda",0.032,0.005,0.005,0.084,0.024,0.154
"P23","No sabe",0.274,0.07,0.218,0.16,0.135,0.592
"P24","Muy buena",0.482,0.496,0.321,0.174,0.103,0.037
"P24","Buena",0.12,0.312,0.24,0.135,0.071,0.177
"P24","Ni buena ni mala",0.126,0.1,0.233,0.326,0.2,0.385
"P24","Mala",0.071,0,0.09,0.19,0.185,0.036
"P24","Muy mala",0.174,0.038,0.04,0.123,0.394,0.096
"P24","No sabe",0.027,0.02,0.009,0.038,0.008,0
"P24","No lo conozco",0,0.034,0.067,0.014,0.039,0.269
"P25","Muy buena",0.233,0.058,0.088,0.016,0.012,0.096
"P25","Buena",0.017,0.21,0.038,0.034,0.034,0
"P25","Ni buena ni mala",0.205,0.382,0.429,0.394,0.247,0.065
"P25","Mala",0.085,0.105,0.094,0.175,0.193,0.112
"P25","Muy mala",0.168,0.037,0.041,0.105,0.25,0.036
"P25","No sabe",0.197,0.068,0.155,0.161,0.136,0.258
"P25","No lo conozco",0.095,0.14,0.155,0.115,0.128,0.433
"P26","Muy buena",0.229,0.011,0.055,0.059,0.1,0.096
"P26","Buena",0.038,0.082,0.104,0.149,0.181,0
"P26","Ni buena ni mala",0.142,0.178,0.166,0.266,0.3,0.253
"P26","Mala",0.186,0.256,0.237,0.218,0.155,0.065
