"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Unión por la Patria",0.266,0.24,0.287,0.244,0.307,0.252,0.235,0.16,0.239,0.325,0.607,0.106,0.245
"Juntos por el Cambio",0.379,0.341,0.41,0.266,0.299,0.518,0.518,0.325,0.362,0.411,0.147,0.612,0.19
"De los liberales libertarios",0.134,0.183,0.094,0.178,0.168,0.075,0.081,0.22,0.151,0.09,0.061,0.145,0.146
"De la Izquierda",0.039,0.056,0.026,0.023,0.06,0.035,0.03,0.086,0.026,0.033,0.019,0.029,0.136
"Hacemos por nuestro país",0.007,0.009,0.005,0.007,0.006,0.007,0.008,0.027,0.003,0.003,0.006,0.002,0.041
"Otro",0.042,0.051,0.034,0.068,0.032,0.04,0.027,0.058,0.04,0.037,0.027,0.046,0.028
"En blanco",0.041,0.042,0.041,0.061,0.048,0.025,0.022,0.031,0.064,0.028,0.044,0.027,0.066
"No sabe",0.092,0.078,0.103,0.153,0.08,0.048,0.079,0.093,0.115,0.073,0.089,0.033,0.148
