"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Tiene Decidido que va a ir a votar.",0.929,0.945,0.915,0.968,0.909,0.917,0.925,0.886,0.919,0.951,0.955,0.92,0.961
"Tiene dudas sobre si va a ir a  votar",0.071,0.055,0.085,0.032,0.091,0.083,0.075,0.114,0.081,0.049,0.045,0.08,0.039
