"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Union por la Patria",0.204,0.182,0.222,0.186,0.221,0.201,0.199,0.159,0.171,0.245,0.46,0.068,0.373
"Juan Grabois a Presidente y Paula Abal Medina a Vicepresidente por Union por la Patria",0.099,0.092,0.105,0.115,0.111,0.079,0.077,0.066,0.095,0.114,0.197,0.051,0
"Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.261,0.223,0.292,0.16,0.207,0.364,0.377,0.247,0.265,0.263,0.078,0.407,0.05
"Horacio Rodríguez Larreta a Presidente y Gerardo Morales a Vicepresidente por Juntos por el Cambio",0.155,0.16,0.151,0.133,0.137,0.198,0.172,0.175,0.115,0.18,0.077,0.229,0.132
"Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.157,0.208,0.115,0.236,0.173,0.097,0.091,0.242,0.192,0.099,0.105,0.165,0.101
"Los candidatos a presidente y vicepresidente de las diferentes opciones de izquierda",0.025,0.038,0.015,0.008,0.054,0.01,0.014,0.041,0.022,0.022,0.014,0.016,0.068
"Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro Pais",0.017,0.009,0.024,0.022,0.018,0.015,0.012,0.031,0.021,0.009,0.018,0.011,0.059
"Otros",0.058,0.061,0.055,0.115,0.045,0.024,0.041,0.039,0.071,0.054,0.032,0.038,0.217
"En blanco",0.024,0.027,0.021,0.025,0.034,0.012,0.017,0,0.048,0.014,0.019,0.015,0
