"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Marcos Koopmann a gobernador y Ana Pechén a vicegobernadora",0.207,0.385,0.332,0.252
"P05","“Rolo” Figueroa a gobernador y Gloria Ruiz a vicegobernadora",0.318,0.458,0.382,0.246
"P05","Ramón Rioseco a gobernador y Ayelén Gutiérrez a vicegobernadora",0.388,0.045,0.017,0.036
"P05","Pablo Cervi a gobernador y Jorge Taylor a vicegobernador",0.003,0.022,0.046,0.01
"P05","Carlos Eguía a gobernador y Catalina Uleri a vicegobernadora",0.041,0.019,0.082,0.047
"P05","Patricia Jure a gobernadora y Raúl Godoy a vicegobernador",0.023,0.024,0.034,0
"P05","En blanco",0.013,0.019,0.033,0.067
"P05","No sabe",0.007,0.028,0.074,0.342
"P07","Lo votaría",0.245,0.285,0.295,0.17
"P07","Puede que lo vote",0.125,0.345,0.122,0.154
"P07","Nunca lo votaría",0.513,0.274,0.526,0.154
"P07","No sabe",0.117,0.096,0.057,0.522
"P08","Lo votaría",0.413,0.372,0.323,0.238
"P08","Puede que lo vote",0.197,0.462,0.088,0.155
"P08","Nunca lo votaría",0.33,0.12,0.563,0.046
"P08","No sabe",0.06,0.046,0.026,0.561
"P10","Lo votaría",0.286,0.047,0.058,0.045
"P10","Puede que lo vote",0.127,0.402,0.108,0.037
"P10","Nunca lo votaría",0.47,0.459,0.781,0.176
"P10","No sabe",0.117,0.092,0.053,0.742
"P11","Lo votaría",0.183,0.065,0.114,0.079
"P11","Puede que lo vote",0.22,0.33,0.104,0.111
"P11","Nunca lo votaría",0.481,0.495,0.73,0.17
"P11","No sabe",0.116,0.11,0.052,0.64
