"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Marcos Koopmann a gobernador y Ana Pechén a vicegobernadora",0.185,0.296,0.344,0.287
"P05","“Rolo” Figueroa a gobernador y Gloria Ruiz a vicegobernadora",0.221,0.475,0.416,0.205
"P05","Ramón Rioseco a gobernador y Ayelén Gutiérrez a vicegobernadora",0.042,0.08,0.078,0.136
"P05","Pablo Cervi a gobernador y Jorge Taylor a vicegobernador",0.05,0.042,0.034,0
"P05","Carlos Eguía a gobernador y Catalina Uleri a vicegobernadora",0.433,0.041,0.005,0.007
"P05","Patricia Jure a gobernadora y Raúl Godoy a vicegobernador",0,0.006,0.045,0
"P05","En blanco",0.01,0,0.038,0.067
"P05","No sabe",0.059,0.06,0.04,0.298
"P07","Lo votaría",0.238,0.197,0.31,0.195
"P07","Puede que lo vote",0.103,0.319,0.154,0.12
"P07","Nunca lo votaría",0.573,0.395,0.509,0.144
"P07","No sabe",0.086,0.089,0.027,0.541
"P08","Lo votaría",0.332,0.311,0.369,0.2
"P08","Puede que lo vote",0.135,0.371,0.12,0.164
"P08","Nunca lo votaría",0.474,0.271,0.486,0.132
"P08","No sabe",0.059,0.047,0.025,0.504
"P09","Lo votaría",0.251,0.225,0.127,0.133
"P09","Puede que lo vote",0.077,0.291,0.112,0.109
"P09","Nunca lo votaría",0.593,0.402,0.728,0.224
"P09","No sabe",0.079,0.082,0.033,0.534
"P10","Lo votaría",0.334,0.146,0.055,0.003
"P10","Puede que lo vote",0.178,0.51,0.068,0.059
"P10","Nunca lo votaría",0.418,0.259,0.866,0.121
"P10","No sabe",0.07,0.085,0.011,0.817
