"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Marcos Koopmann a gobernador y Ana Pechén a vicegobernadora",0.708,0.411,0.087,0.113
"P05","“Rolo” Figueroa a gobernador y Gloria Ruiz a vicegobernadora",0.182,0.34,0.519,0.187
"P05","Ramón Rioseco a gobernador y Ayelén Gutiérrez a vicegobernadora",0.025,0.11,0.121,0.079
"P05","Pablo Cervi a gobernador y Jorge Taylor a vicegobernador",0.006,0.019,0.04,0.056
"P05","Carlos Eguía a gobernador y Catalina Uleri a vicegobernadora",0.035,0.034,0.101,0.05
"P05","Patricia Jure a gobernadora y Raúl Godoy a vicegobernador",0.013,0.015,0.042,0.02
"P05","En blanco",0.015,0.025,0.026,0.091
"P05","No sabe",0.016,0.046,0.064,0.404
"P08","Lo votaría",0.285,0.196,0.459,0.229
"P08","Puede que lo vote",0.127,0.448,0.077,0.13
"P08","Nunca lo votaría",0.519,0.29,0.443,0.134
"P08","No sabe",0.069,0.066,0.021,0.507
"P09","Lo votaría",0.155,0.137,0.197,0.161
"P09","Puede que lo vote",0.144,0.301,0.084,0.105
"P09","Nunca lo votaría",0.63,0.451,0.68,0.262
"P09","No sabe",0.071,0.111,0.039,0.472
"P10","Lo votaría",0.098,0.089,0.09,0.084
"P10","Puede que lo vote",0.11,0.275,0.129,0.089
"P10","Nunca lo votaría",0.693,0.514,0.743,0.142
"P10","No sabe",0.099,0.122,0.038,0.685
"P11","Lo votaría",0.101,0.07,0.146,0.086
"P11","Puede que lo vote",0.113,0.291,0.135,0.12
"P11","Nunca lo votaría",0.687,0.542,0.675,0.143
"P11","No sabe",0.099,0.097,0.044,0.651
