"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P09","Siempre",0.361,0.327,0.177,0.26,0.288,0.073
"P09","Casi siempre",0.27,0.367,0.339,0.315,0.438,0.288
"P09","Casi nunca",0.231,0.22,0.339,0.328,0.17,0.356
"P09","Nunca, pero esta es una excepción",0.138,0.086,0.145,0.097,0.104,0.283
"P10","Camau Espinola por Unión por la patria",0.185,0.121,0.145,0.066,0.045,0.068
"P10","German Brailard por Unión por la patria",0.035,0.064,0.042,0.032,0.033,0.126
"P10","Juan Pablo Valdes por Juntos por el cambio",0.183,0.12,0.214,0.34,0.224,0.171
"P10","Eduardo Tassano por Juntos por el cambio",0.04,0.121,0.069,0.056,0.089,0.015
"P10","Pitin Aragon por Unión por la patria",0.131,0.1,0.071,0.031,0.036,0.012
"P10","Tincho Ascua por Unión por la patria",0.101,0.072,0.052,0.034,0.036,0.019
"P10","Emiliano Fernandez por Unión por la patria",0.112,0.006,0.045,0.018,0.015,0
"P10","Ricardo Colombi por Juntos por el cambio",0.114,0.196,0.194,0.167,0.18,0.208
"P10","Noelia Bassi por Juntos por el cambio",0.009,0.025,0.03,0.087,0.046,0
"P10","No sabe",0.09,0.175,0.138,0.169,0.296,0.381
"P14","Lo votaría",0.411,0.241,0.131,0.088,0.016,0.118
"P14","Puede que lo vote",0.211,0.438,0.268,0.087,0.059,0.28
"P14","Nunca lo votaría",0.255,0.189,0.38,0.719,0.836,0.243
"P14","No sabe",0.123,0.132,0.221,0.106,0.089,0.359
"P15","Lo votaría",0.183,0.058,0.092,0.091,0.051,0.004
"P15","Puede que lo vote",0.359,0.427,0.207,0.151,0.118,0.349
"P15","Nunca lo votaría",0.323,0.299,0.442,0.64,0.697,0.162
"P15","No sabe",0.135,0.216,0.259,0.118,0.134,0.485
"P16","Lo votaría",0.263,0.056,0.311,0.264,0.329,0.169
"P16","Puede que lo vote",0.157,0.388,0.209,0.257,0.172,0.271
"P16","Nunca lo votaría",0.464,0.36,0.283,0.354,0.346,0.156
"P16","No sabe",0.116,0.196,0.197,0.125,0.153,0.404
"P17","Lo votaría",0.119,0.05,0.133,0.155,0.166,0.064
"P17","Puede que lo vote",0.236,0.32,0.24,0.206,0.264,0.339
"P17","Nunca lo votaría",0.502,0.36,0.413,0.533,0.462,0.197
"P17","No sabe",0.143,0.27,0.214,0.106,0.108,0.4
"P18","Lo votaría",0.136,0.052,0.055,0.029,0.005,0.036
"P18","Puede que lo vote",0.35,0.338,0.246,0.107,0.06,0.183
"P18","Nunca lo votaría",0.366,0.325,0.463,0.712,0.766,0.22
"P18","No sabe",0.148,0.285,0.236,0.152,0.169,0.561
"P19","Lo votaría",0.146,0.168,0.026,0.06,0.012,0.036
"P19","Puede que lo vote",0.368,0.314,0.207,0.054,0.071,0.255
"P19","Nunca lo votaría",0.277,0.35,0.563,0.736,0.758,0.22
"P19","No sabe",0.209,0.168,0.204,0.15,0.159,0.489
"P20","Lo votaría",0.178,0.06,0.061,0.04,0.012,0.036
"P20","Puede que lo vote",0.22,0.265,0.155,0.059,0.057,0.184
"P20","Nunca lo votaría",0.349,0.395,0.513,0.727,0.75,0.201
"P20","No sabe",0.253,0.28,0.271,0.174,0.181,0.579
"P21","Lo votaría",0.28,0.186,0.209,0.262,0.242,0.222
"P21","Puede que lo vote",0.197,0.228,0.207,0.141,0.194,0.203
"P21","Nunca lo votaría",0.384,0.415,0.382,0.504,0.457,0.214
"P21","No sabe",0.139,0.171,0.202,0.093,0.107,0.361
"P22","Lo votaría",0.141,0.173,0.073,0.167,0.088,0.114
"P22","Puede que lo vote",0.27,0.354,0.197,0.126,0.156,0.18
"P22","Nunca lo votaría",0.359,0.291,0.462,0.562,0.503,0.198
"P22","No sabe",0.23,0.182,0.268,0.145,0.253,0.508
"P23","Muy buena",0.162,0.078,0.079,0.116,0.054,0.013
"P23","Buena",0.183,0.316,0.271,0.28,0.258,0.088
"P23","Ni buena ni mala",0.314,0.447,0.44,0.303,0.305,0.618
"P23","Mala",0.238,0.14,0.178,0.244,0.262,0.281
"P23","Muy mala",0.103,0,0.021,0.048,0.111,0
"P23","No sabe",0,0.019,0.011,0.009,0.01,0
"P24","Muy buena",0.058,0.079,0.076,0.152,0.054,0.048
"P24","Buena",0.223,0.259,0.233,0.239,0.264,0.287
"P24","Ni buena ni mala",0.362,0.413,0.542,0.334,0.364,0.331
"P24","Mala",0.288,0.171,0.138,0.216,0.219,0.188
"P24","Muy mala",0.068,0.061,0.011,0.059,0.087,0.041
"P24","No sabe",0.001,0.017,0,0,0.012,0.105
"P25","El gobierno nacional",0.432,0.307,0.234,0.255,0.169,0.185
"P25","El gobierno provincial",0.385,0.397,0.326,0.448,0.481,0.322
"P25","No sabe",0.183,0.296,0.44,0.297,0.35,0.493
"P26","El gobierno nacional",0.22,0.1,0.132,0.13,0.115,0.019
"P26","El gobierno provincial",0.557,0.478,0.361,0.457,0.451,0.218
"P26","No sabe",0.223,0.422,0.507,0.413,0.434,0.763
"P27","Muy buena",0.312,0.19,0.306,0.435,0.38,0.159
