"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P09","Siempre",0.436,0.223,0.253,0.294,0.215,0.07
"P09","Casi siempre",0.191,0.376,0.337,0.38,0.319,0.31
"P09","Casi nunca",0.204,0.333,0.28,0.26,0.224,0.332
"P09","Nunca, pero esta es una excepción",0.169,0.068,0.13,0.066,0.242,0.288
"P10","Camau Espinola por Unión por la patria",0.294,0.107,0.096,0.083,0.08,0.071
"P10","German Brailard por Unión por la patria",0.09,0.041,0.044,0.029,0.014,0
"P10","Juan Pablo Valdes por Juntos por el cambio",0.182,0.243,0.197,0.28,0.179,0.252
"P10","Eduardo Tassano por Juntos por el cambio",0.064,0.103,0.06,0.067,0.035,0
"P10","Pitin Aragon por Unión por la patria",0.099,0.127,0.057,0.066,0.025,0.073
"P10","Tincho Ascua por Unión por la patria",0.033,0.053,0.068,0.04,0.051,0.019
"P10","Emiliano Fernandez por Unión por la patria",0.055,0.073,0.045,0.037,0.02,0
"P10","Ricardo Colombi por Juntos por el cambio",0.119,0.138,0.198,0.149,0.192,0.122
"P10","Noelia Bassi por Juntos por el cambio",0.045,0.019,0.048,0.064,0.044,0.026
"P10","No sabe",0.019,0.096,0.187,0.185,0.36,0.437
"P14","Lo votaría",0.564,0.314,0.118,0.072,0.096,0.181
"P14","Puede que lo vote",0.142,0.293,0.242,0.062,0.026,0.21
"P14","Nunca lo votaría",0.274,0.314,0.452,0.767,0.836,0.159
"P14","No sabe",0.02,0.079,0.188,0.099,0.042,0.45
"P15","Lo votaría",0.329,0.147,0.075,0.055,0.074,0
"P15","Puede que lo vote",0.144,0.318,0.299,0.137,0.073,0.231
"P15","Nunca lo votaría",0.496,0.368,0.434,0.662,0.808,0.149
"P15","No sabe",0.031,0.167,0.192,0.146,0.045,0.62
"P16","Lo votaría",0.404,0.332,0.215,0.296,0.163,0.182
"P16","Puede que lo vote",0.128,0.17,0.272,0.196,0.208,0.296
"P16","Nunca lo votaría",0.32,0.289,0.345,0.412,0.469,0.106
"P16","No sabe",0.148,0.209,0.168,0.096,0.16,0.416
"P17","Lo votaría",0.355,0.148,0.098,0.133,0.065,0.034
"P17","Puede que lo vote",0.192,0.266,0.299,0.197,0.142,0.385
"P17","Nunca lo votaría",0.358,0.412,0.432,0.547,0.607,0.12
"P17","No sabe",0.095,0.174,0.171,0.123,0.186,0.461
"P18","Lo votaría",0.169,0.11,0.033,0.046,0.005,0.073
"P18","Puede que lo vote",0.17,0.271,0.287,0.089,0.074,0.153
