"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P09","Siempre",0.487,0.262,0.218,0.32,0.357,0.201
"P09","Casi siempre",0.227,0.39,0.381,0.35,0.11,0.344
"P09","Casi nunca",0.201,0.264,0.272,0.272,0.284,0.295
"P09","Nunca, pero esta es una excepción",0.085,0.084,0.129,0.058,0.249,0.16
"P10","Camau Espinola por Unión por la patria",0.044,0.095,0.124,0.078,0.112,0.122
"P10","German Brailard por Unión por la patria",0.131,0.028,0.043,0.022,0,0.037
"P10","Juan Pablo Valdes por Juntos por el cambio",0.149,0.257,0.207,0.333,0.156,0.229
"P10","Eduardo Tassano por Juntos por el cambio",0.039,0.15,0.056,0.072,0.117,0.048
"P10","Pitin Aragon por Unión por la patria",0.155,0.096,0.064,0.052,0.028,0.051
"P10","Tincho Ascua por Unión por la patria",0.04,0.101,0.073,0.024,0.018,0.037
"P10","Emiliano Fernandez por Unión por la patria",0.221,0.056,0.03,0.018,0,0.012
"P10","Ricardo Colombi por Juntos por el cambio",0.184,0.143,0.181,0.192,0.254,0.111
"P10","Noelia Bassi por Juntos por el cambio",0,0.013,0.038,0.091,0.005,0.029
"P10","No sabe",0.037,0.061,0.184,0.118,0.31,0.324
"P14","Lo votaría",0.335,0.266,0.165,0.096,0.009,0.154
"P14","Puede que lo vote",0.265,0.364,0.213,0.101,0.104,0.156
"P14","Nunca lo votaría",0.339,0.3,0.481,0.743,0.75,0.372
"P14","No sabe",0.061,0.07,0.141,0.06,0.137,0.318
"P15","Lo votaría",0.293,0.145,0.101,0.051,0.017,0.026
"P15","Puede que lo vote",0.318,0.4,0.263,0.103,0.112,0.242
"P15","Nunca lo votaría",0.322,0.37,0.471,0.734,0.789,0.302
"P15","No sabe",0.067,0.085,0.165,0.112,0.082,0.43
"P16","Lo votaría",0.252,0.323,0.252,0.313,0.299,0.182
"P16","Puede que lo vote",0.318,0.166,0.254,0.144,0.177,0.26
"P16","Nunca lo votaría",0.378,0.408,0.342,0.417,0.439,0.214
"P16","No sabe",0.052,0.103,0.152,0.126,0.085,0.344
"P17","Lo votaría",0.14,0.219,0.111,0.16,0.095,0.101
"P17","Puede que lo vote",0.306,0.264,0.286,0.183,0.174,0.236
"P17","Nunca lo votaría",0.507,0.428,0.44,0.556,0.668,0.285
