"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P09","Siempre",0.461,0.213,0.277,0.149
"P09","Casi siempre",0.226,0.351,0.355,0.375
"P09","Casi nunca",0.247,0.261,0.253,0.336
"P09","Nunca, pero esta es una excepción",0.066,0.175,0.115,0.14
"P10","Camau Espinola por Unión por la patria",0.216,0.06,0.078,0.171
"P10","German Brailard por Unión por la patria",0.057,0.057,0.043,0.043
"P10","Juan Pablo Valdes por Juntos por el cambio",0.142,0.2,0.276,0.139
"P10","Eduardo Tassano por Juntos por el cambio",0.007,0.104,0.074,0.053
"P10","Pitin Aragon por Unión por la patria",0.08,0.07,0.083,0.058
"P10","Tincho Ascua por Unión por la patria",0.012,0.127,0.036,0.041
"P10","Emiliano Fernandez por Unión por la patria",0.233,0.057,0.011,0.055
"P10","Ricardo Colombi por Juntos por el cambio",0.19,0.139,0.173,0.125
"P10","Noelia Bassi por Juntos por el cambio",0.041,0.02,0.057,0.044
"P10","No sabe",0.022,0.166,0.169,0.271
"P14","Lo votaría",0.453,0.207,0.128,0.196
"P14","Puede que lo vote",0.178,0.347,0.147,0.182
"P14","Nunca lo votaría",0.307,0.33,0.679,0.228
"P14","No sabe",0.062,0.116,0.046,0.394
"P15","Lo votaría",0.351,0.137,0.067,0.081
"P15","Puede que lo vote",0.326,0.503,0.164,0.206
"P15","Nunca lo votaría",0.229,0.299,0.699,0.172
"P15","No sabe",0.094,0.061,0.07,0.541
"P16","Lo votaría",0.39,0.216,0.3,0.137
"P16","Puede que lo vote",0.226,0.436,0.185,0.21
"P16","Nunca lo votaría",0.349,0.338,0.456,0.122
"P16","No sabe",0.035,0.01,0.059,0.531
"P17","Lo votaría",0.367,0.124,0.138,0.074
"P17","Puede que lo vote",0.2,0.541,0.208,0.186
"P17","Nunca lo votaría",0.393,0.306,0.611,0.15
"P17","No sabe",0.04,0.029,0.043,0.59
"P18","Lo votaría",0.244,0.054,0.056,0.047
"P18","Puede que lo vote",0.325,0.647,0.126,0.093
"P18","Nunca lo votaría",0.355,0.27,0.776,0.12
"P18","No sabe",0.076,0.029,0.042,0.74
"P19","Lo votaría",0.3,0.121,0.029,0.069
"P19","Puede que lo vote",0.421,0.67,0.09,0.086
"P19","Nunca lo votaría",0.215,0.207,0.844,0.123
"P19","No sabe",0.064,0.002,0.037,0.722
"P21","Lo votaría",0.498,0.287,0.223,0.175
"P21","Puede que lo vote",0.161,0.412,0.143,0.121
"P21","Nunca lo votaría",0.297,0.243,0.618,0.154
"P21","No sabe",0.044,0.058,0.016,0.55
"P22","Lo votaría",0.278,0.123,0.115,0.097
"P22","Puede que lo vote",0.22,0.543,0.158,0.064
"P22","Nunca lo votaría",0.431,0.279,0.659,0.092
"P22","No sabe",0.071,0.055,0.068,0.747
"P23","Muy buena",0.14,0.098,0.088,0.102
"P23","Buena",0.174,0.266,0.26,0.179
"P23","Ni buena ni mala",0.404,0.398,0.375,0.302
"P23","Mala",0.268,0.183,0.207,0.324
"P23","Muy mala",0.014,0.054,0.068,0.068
"P23","No sabe",0,0.001,0.002,0.025
"P24","Muy buena",0.213,0.046,0.102,0.051
"P24","Buena",0.178,0.208,0.25,0.239
