"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P09","Siempre",0.296,0.278,0.253,0.132
"P09","Casi siempre",0.321,0.387,0.338,0.354
"P09","Casi nunca",0.267,0.231,0.284,0.325
"P09","Nunca, pero esta es una excepción",0.116,0.104,0.125,0.189
"P10","Camau Espinola por Unión por la patria",0.072,0.072,0.113,0.183
"P10","German Brailard por Unión por la patria",0.072,0.033,0.03,0.048
"P10","Juan Pablo Valdes por Juntos por el cambio",0.209,0.254,0.244,0.132
"P10","Eduardo Tassano por Juntos por el cambio",0.067,0.091,0.063,0.054
"P10","Pitin Aragon por Unión por la patria",0.015,0.095,0.101,0.082
"P10","Tincho Ascua por Unión por la patria",0.018,0.041,0.068,0.059
"P10","Emiliano Fernandez por Unión por la patria",0.048,0.055,0.041,0.056
"P10","Ricardo Colombi por Juntos por el cambio",0.425,0.106,0.07,0.047
"P10","Noelia Bassi por Juntos por el cambio",0.014,0.036,0.071,0.042
"P10","No sabe",0.06,0.217,0.199,0.297
"P14","Lo votaría",0.249,0.165,0.141,0.165
"P14","Puede que lo vote",0.169,0.316,0.168,0.14
"P14","Nunca lo votaría",0.491,0.436,0.622,0.191
"P14","No sabe",0.091,0.083,0.069,0.504
"P15","Lo votaría",0.185,0.095,0.062,0.067
"P15","Puede que lo vote",0.281,0.407,0.17,0.164
"P15","Nunca lo votaría",0.419,0.373,0.67,0.154
"P15","No sabe",0.115,0.125,0.098,0.615
"P16","Lo votaría",0.383,0.244,0.213,0.18
"P16","Puede que lo vote",0.225,0.362,0.196,0.157
"P16","Nunca lo votaría",0.3,0.274,0.499,0.122
"P16","No sabe",0.092,0.12,0.092,0.541
"P17","Lo votaría",0.223,0.153,0.102,0.081
"P17","Puede que lo vote",0.307,0.455,0.195,0.088
"P17","Nunca lo votaría",0.374,0.321,0.618,0.16
"P17","No sabe",0.096,0.071,0.085,0.671
"P18","Lo votaría",0.108,0.037,0.07,0.049
"P18","Puede que lo vote",0.255,0.426,0.154,0.034
"P18","Nunca lo votaría",0.483,0.41,0.681,0.163
"P18","No sabe",0.154,0.127,0.095,0.754
"P19","Lo votaría",0.132,0.076,0.053,0.052
"P19","Puede que lo vote",0.233,0.368,0.143,0.061
"P19","Nunca lo votaría",0.481,0.445,0.72,0.168
"P19","No sabe",0.154,0.111,0.084,0.719
"P20","Lo votaría",0.151,0.066,0.051,0.02
"P20","Puede que lo vote",0.177,0.341,0.085,0.054
"P20","Nunca lo votaría",0.49,0.423,0.773,0.053
"P20","No sabe",0.182,0.17,0.091,0.873
"P22","Lo votaría",0.261,0.097,0.073,0.079
"P22","Puede que lo vote",0.242,0.445,0.123,0.035
"P22","Nunca lo votaría",0.378,0.317,0.685,0.043
"P22","No sabe",0.119,0.141,0.119,0.843
"P23","Muy buena",0.177,0.121,0.046,0.078
"P23","Buena",0.282,0.27,0.224,0.145
"P23","Ni buena ni mala",0.359,0.379,0.388,0.281
"P23","Mala",0.144,0.166,0.25,0.431
"P23","Muy mala",0.033,0.05,0.088,0.053
"P23","No sabe",0.005,0.014,0.004,0.012
"P24","Muy buena",0.213,0.065,0.051,0.028
"P24","Buena",0.273,0.265,0.211,0.21
"P24","Ni buena ni mala",0.241,0.442,0.432,0.435
"P24","Mala",0.226,0.196,0.214,0.243
"P24","Muy mala",0.027,0.021,0.09,0.076
"P24","No sabe",0.02,0.011,0.002,0.008
"P25","El gobierno nacional",0.353,0.304,0.185,0.269
"P25","El gobierno provincial",0.375,0.345,0.514,0.24
"P25","No sabe",0.272,0.351,0.301,0.491
"P26","El gobierno nacional",0.176,0.147,0.12,0.107
"P26","El gobierno provincial",0.328,0.508,0.544,0.365
"P26","No sabe",0.496,0.345,0.336,0.528
"P27","Muy buena",0.527,0.264,0.252,0.242
"P27","Buena",0.184,0.369,0.233,0.254
"P27","Ni buena ni mala",0.177,0.252,0.32,0.374
"P27","Mala",0.086,0.096,0.133,0.043
"P27","Muy mala",0.012,0.017,0.059,0.044
"P27","No sabe",0.014,0.002,0.003,0.043
"P28","Muy buena",0.102,0.076,0.067,0.041
"P28","Buena",0.178,0.135,0.121,0.122
"P28","Ni buena ni mala",0.392,0.528,0.435,0.406
"P28","Mala",0.231,0.188,0.256,0.199
"P28","Muy mala",0.049,0.037,0.086,0.055
"P28","No sabe",0.048,0.036,0.035,0.177
"P29","Muy buena",0.134,0.057,0.03,0.018
"P29","Buena",0.24,0.156,0.1,0.059
"P29","Ni buena ni mala",0.418,0.575,0.458,0.424
"P29","Mala",0.137,0.138,0.27,0.196
"P29","Muy mala",0.02,0.025,0.079,0.031
"P29","No sabe",0.051,0.049,0.063,0.272
"P30","Muy buena",0.054,0.041,0.035,0.013
"P30","Buena",0.109,0.121,0.09,0.064
"P30","Ni buena ni mala",0.474,0.567,0.429,0.44
"P30","Mala",0.217,0.141,0.272,0.128
"P30","Muy mala",0.055,0.045,0.107,0.02
"P30","No sabe",0.091,0.085,0.067,0.335
"P31","Muy buena",0.092,0.045,0.051,0.033
"P31","Buena",0.093,0.148,0.088,0.071
"P31","Ni buena ni mala",0.481,0.55,0.418,0.437
"P31","Mala",0.205,0.102,0.272,0.062
"P31","Muy mala",0.05,0.031,0.082,0.026
"P31","No sabe",0.079,0.124,0.089,0.371
"P32","Muy buena",0.114,0.088,0.047,0.013
"P32","Buena",0.088,0.069,0.057,0.06
"P32","Ni buena ni mala",0.485,0.593,0.433,0.44
"P32","Mala",0.165,0.1,0.272,0.083
"P32","Muy mala",0.049,0.012,0.077,0.006
"P32","No sabe",0.099,0.138,0.114,0.398
"P33","Muy buena",0.138,0.09,0.066,0.061
"P33","Buena",0.24,0.18,0.12,0.074
"P33","Ni buena ni mala",0.371,0.51,0.379,0.457
"P33","Mala",0.133,0.137,0.286,0.089
"P33","Muy mala",0.047,0.019,0.101,0.017
"P33","No sabe",0.071,0.064,0.048,0.302
"P34","Muy buena",0.573,0.094,0.071,0.039
"P34","Buena",0.192,0.339,0.087,0.147
"P34","Ni buena ni mala",0.19,0.452,0.307,0.488
"P34","Mala",0.023,0.052,0.369,0.156
"P34","Muy mala",0.006,0.017,0.154,0.008
"P34","No sabe",0.016,0.046,0.012,0.162
"P35","Muy buena",0.167,0.059,0.073,0.03
"P35","Buena",0.136,0.157,0.115,0.068
"P35","Ni buena ni mala",0.478,0.557,0.407,0.467
"P35","Mala",0.105,0.072,0.215,0.178
"P35","Muy mala",0.019,0.024,0.094,0.003
"P35","No sabe",0.095,0.131,0.096,0.254
"P36","Muy buena",0.227,0.203,0.177,0.182
"P36","Buena",0.078,0.122,0.099,0.116
"P36","Ni buena ni mala",0.188,0.237,0.195,0.294
"P36","Mala",0.257,0.176,0.282,0.148
"P36","Muy mala",0.208,0.212,0.224,0.148
"P36","No sabe",0.042,0.05,0.023,0.112
"P37","Muy buena",0.231,0.123,0.146,0.062
"P37","Buena",0.24,0.263,0.188,0.11
"P37","Ni buena ni mala",0.275,0.267,0.244,0.199
"P37","Mala",0.12,0.181,0.266,0.329
"P37","Muy mala",0.092,0.1,0.151,0.234
"P37","No sabe",0.042,0.066,0.005,0.066
"P38","Muy buena",0.251,0.133,0.104,0.161
"P38","Buena",0.103,0.191,0.114,0.153
"P38","Ni buena ni mala",0.194,0.183,0.139,0.208
"P38","Mala",0.217,0.234,0.329,0.204
"P38","Muy mala",0.235,0.218,0.298,0.213
"P38","No sabe",0,0.041,0.016,0.061
"P39","Muy buena",0.332,0.295,0.265,0.126
"P39","Buena",0.21,0.16,0.186,0.092
"P39","Ni buena ni mala",0.199,0.208,0.167,0.33
"P39","Mala",0.13,0.138,0.195,0.215
"P39","Muy mala",0.127,0.183,0.181,0.173
"P39","No sabe",0.002,0.016,0.006,0.064
"P40","Muy buena",0.434,0.303,0.266,0.131
"P40","Buena",0.174,0.235,0.251,0.19
"P40","Ni buena ni mala",0.142,0.186,0.164,0.268
"P40","Mala",0.125,0.111,0.153,0.194
"P40","Muy mala",0.115,0.157,0.16,0.13
"P40","No sabe",0.01,0.008,0.006,0.087
