"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Mucho",0.541,0.341,0.46,0.306
"P05","Bastante",0.28,0.399,0.235,0.099
"P05","Poco",0.055,0.116,0.16,0.348
"P05","Nada",0.113,0.122,0.123,0.231
"P05","No sabe",0.011,0.022,0.022,0.016
"P06","Siempre",0.312,0.206,0.253,0.263
"P06","Casi siempre",0.097,0.403,0.3,0.258
"P06","Casi nunca",0.419,0.349,0.307,0.166
"P06","Nunca, pero esta es una excepción",0.172,0.042,0.14,0.313
"P08","Unión por la Patria",0.03,0.124,0.382,0.104
"P08","Juntos por el Cambio",0.681,0.437,0.184,0.162
"P08","De los Liberales libertarios",0.175,0.306,0.142,0.122
"P08","De la Izquierda",0,0.071,0.031,0.01
"P08","Hacemos por nuestro país",0.026,0,0.014,0.017
"P08","Otro",0.075,0.062,0.071,0.099
"P08","En blanco",0,0,0.064,0.098
"P08","No sabe",0.013,0,0.112,0.388
"P09","Sergio Massa a presidente y Agustín Rossi a vicepresidente por Unión por la Patria",0.054,0.139,0.315,0.188
"P09","Juan Grabois a presidente y Paula Abal Medina a vicepresidenta por Unión por la Patria",0,0.031,0.119,0.07
"P09","Patricia Bullrich a presidenta y Luis Petri a vicepresidente por Juntos por el Cambio",0.466,0.276,0.122,0.191
"P09","Horacio Rodríguez Larreta a presidente y Gerardo Morales a vicepresidente por Juntos por el Cambio",0.226,0.124,0.077,0.045
"P09","Javier Milei a presidente y Victoria Villarruel a vicepresidenta por la Libertad Avanza",0.254,0.309,0.211,0.189
"P09","A los candidatos a presidente del Frente de Izquierda",0,0.083,0.032,0.012
"P09","En blanco",0,0,0.045,0.134
"P09","No sabe",0,0.038,0.079,0.171
"P12","Pablo Grasso a gobernador y Javier Castro a vicegobernador dentro del lema de Unión por la Patria",0.041,0.085,0.254,0.073
"P12","Javier Belloni a gobernador y Fernando Cotillo a vicegobernador dentro del lema de Unión por la Patria",0.152,0.085,0.233,0.16
"P12","Guillermo Polke  a gobernador y Miriam Glorgia a vicegobernadora dentro del lema de Unión por la Patria",0,0,0.016,0.029
"P12","Claudio Vidal a gobernador y Fabián Leguizamón a vicegobernador dentro del lema de por Santa Cruz",0.055,0.24,0.203,0.184
"P12","Jose Carambia a gobernador y Maria Guerra a vicegobernadora dentro del lema de por Santa Cruz",0.055,0.068,0.037,0.035
"P12","A alguno de los otros candidatos a gobernador del lema Por Santa Cruz: Sergio Acevedo, Daniel Gardonio, Mario Markic o Ruben Ferrara",0.045,0.098,0.092,0.085
"P12","Roxana Reyes a gobernadora y Luis Vera a vicegobernador dentro del lema de Cambia Santa Cruz",0.472,0.291,0.075,0.197
"P12","Mirey Zeidan a gobernador y Carlos Fernández a vicegobernador dentro del lema de Cambia Santa Cruz",0.14,0.133,0.015,0.035
"P12","Alguno de los candidatos de Izquierda",0.04,0,0.025,0.007
"P12","No sabe",0,0,0.05,0.195
"P15","Lo votaría",0.071,0.123,0.327,0.183
"P15","Puede que lo vote",0.152,0.119,0.105,0.016
"P15","Nunca lo votaría",0.626,0.722,0.492,0.546
"P15","No sabe",0.151,0.036,0.076,0.255
"P16","Lo votaría",0.059,0.073,0.189,0.022
"P16","Puede que lo vote",0.152,0.167,0.097,0.029
"P16","Nunca lo votaría",0.636,0.718,0.641,0.565
"P16","No sabe",0.153,0.042,0.073,0.384
"P17","Lo votaría",0.645,0.34,0.131,0.171
"P17","Puede que lo vote",0.24,0.395,0.149,0.15
"P17","Nunca lo votaría",0.115,0.172,0.669,0.324
"P17","No sabe",0,0.093,0.051,0.355
"P18","Lo votaría",0.274,0.195,0.095,0.123
"P18","Puede que lo vote",0.335,0.499,0.145,0.117
"P18","Nunca lo votaría",0.363,0.289,0.701,0.323
"P18","No sabe",0.028,0.017,0.059,0.437
"P19","Lo votaría",0.406,0.237,0.194,0.232
"P19","Puede que lo vote",0.179,0.374,0.11,0.075
"P19","Nunca lo votaría",0.367,0.359,0.671,0.336
"P19","No sabe",0.048,0.03,0.025,0.357
"P20","Lo votaría",0.214,0.12,0.264,0.135
"P20","Puede que lo vote",0.037,0.147,0.108,0.161
"P20","Nunca lo votaría",0.749,0.718,0.564,0.25
"P20","No sabe",0,0.015,0.064,0.454
"P21","Lo votaría",0.143,0.07,0.26,0.24
"P21","Puede que lo vote",0.027,0.309,0.186,0.137
"P21","Nunca lo votaría",0.83,0.594,0.528,0.275
"P21","No sabe",0,0.027,0.026,0.348
"P22","Lo votaría",0.143,0.041,0.039,0.07
"P22","Puede que lo vote",0,0.167,0.07,0.005
"P22","Nunca lo votaría",0.733,0.758,0.835,0.372
"P22","No sabe",0.124,0.034,0.056,0.553
"P23","Lo votaría",0.063,0.129,0.192,0.199
"P23","Puede que lo vote",0.03,0.325,0.123,0.108
"P23","Nunca lo votaría",0.806,0.546,0.635,0.311
"P23","No sabe",0.101,0,0.05,0.382
"P24","Lo votaría",0.143,0.13,0.098,0.183
"P24","Puede que lo vote",0.236,0.371,0.117,0.055
"P24","Nunca lo votaría",0.548,0.491,0.738,0.23
"P24","No sabe",0.073,0.008,0.047,0.532
"P25","Lo votaría",0.139,0.064,0.065,0.041
"P25","Puede que lo vote",0.103,0.217,0.082,0.092
