"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Mucho",0.369,0.39,0.476,0.292
"P05","Bastante",0.389,0.188,0.229,0.146
"P05","Poco",0.084,0.305,0.157,0.266
"P05","Nada",0.05,0.101,0.129,0.261
"P05","No sabe",0.108,0.016,0.009,0.035
"P06","Siempre",0.252,0.206,0.271,0.139
"P06","Casi siempre",0.315,0.267,0.288,0.265
"P06","Casi nunca",0.381,0.341,0.315,0.209
"P06","Nunca, pero esta es una excepción",0.052,0.186,0.126,0.387
"P08","Unión por la Patria",0.138,0.165,0.397,0.16
"P08","Juntos por el Cambio",0.356,0.297,0.186,0.174
"P08","De los Liberales libertarios",0.276,0.233,0.147,0.088
"P08","De la Izquierda",0.017,0.036,0.03,0.013
"P08","Hacemos por nuestro país",0,0.008,0.013,0.026
"P08","Otro",0.011,0.107,0.064,0.108
"P08","En blanco",0.103,0.005,0.053,0.125
"P08","No sabe",0.099,0.149,0.11,0.306
"P09","Sergio Massa a presidente y Agustín Rossi a vicepresidente por Unión por la Patria",0.087,0.115,0.337,0.203
"P09","Juan Grabois a presidente y Paula Abal Medina a vicepresidenta por Unión por la Patria",0.064,0.057,0.103,0.113
"P09","Patricia Bullrich a presidenta y Luis Petri a vicepresidente por Juntos por el Cambio",0.176,0.224,0.147,0.137
"P09","Horacio Rodríguez Larreta a presidente y Gerardo Morales a vicepresidente por Juntos por el Cambio",0.104,0.157,0.071,0.055
"P09","Javier Milei a presidente y Victoria Villarruel a vicepresidenta por la Libertad Avanza",0.484,0.293,0.189,0.232
"P09","A los candidatos a presidente del Frente de Izquierda",0,0.023,0.035,0.012
"P09","En blanco",0,0.062,0.051,0.044
"P09","No sabe",0.085,0.069,0.067,0.204
"P12","Pablo Grasso a gobernador y Javier Castro a vicegobernador dentro del lema de Unión por la Patria",0.13,0.054,0.257,0.128
"P12","Javier Belloni a gobernador y Fernando Cotillo a vicegobernador dentro del lema de Unión por la Patria",0.005,0.168,0.251,0.18
"P12","Guillermo Polke  a gobernador y Miriam Glorgia a vicegobernadora dentro del lema de Unión por la Patria",0,0,0.009,0.081
"P12","Claudio Vidal a gobernador y Fabián Leguizamón a vicegobernador dentro del lema de por Santa Cruz",0.403,0.249,0.178,0.141
"P12","Jose Carambia a gobernador y Maria Guerra a vicegobernadora dentro del lema de por Santa Cruz",0.403,0.019,0.008,0.034
"P12","A alguno de los otros candidatos a gobernador del lema Por Santa Cruz: Sergio Acevedo, Daniel Gardonio, Mario Markic o Ruben Ferrara",0.02,0.295,0.074,0.069
"P12","Roxana Reyes a gobernadora y Luis Vera a vicegobernador dentro del lema de Cambia Santa Cruz",0.039,0.112,0.123,0.126
"P12","Mirey Zeidan a gobernador y Carlos Fernández a vicegobernador dentro del lema de Cambia Santa Cruz",0,0.017,0.031,0.033
"P12","Alguno de los candidatos de Izquierda",0,0,0.027,0.02
"P12","No sabe",0,0.086,0.042,0.188
"P15","Lo votaría",0.154,0.163,0.345,0.18
"P15","Puede que lo vote",0.11,0.089,0.111,0.058
