"var","categoria","Mucho","Bastante","Poco","Nada","No sabe"
"P23","Nunca lo votaría",0.666,0.573,0.521,0.538,0.304
"P23","No sabe",0.06,0.058,0.154,0.139,0.178
"P24","Lo votaría",0.102,0.14,0.148,0.155,0.098
"P24","Puede que lo vote",0.127,0.172,0.126,0.059,0.177
"P24","Nunca lo votaría",0.692,0.621,0.579,0.578,0.606
"P24","No sabe",0.079,0.067,0.147,0.208,0.119
"P25","Lo votaría",0.056,0.115,0.031,0.024,0.37
"P25","Puede que lo vote",0.082,0.077,0.158,0.068,0.076
"P25","Nunca lo votaría",0.783,0.731,0.634,0.681,0.343
"P25","No sabe",0.079,0.077,0.177,0.227,0.211
"P26","Lo votaría",0.049,0.1,0.049,0.078,0.079
"P26","Puede que lo vote",0.126,0.129,0.07,0.085,0.081
"P26","Nunca lo votaría",0.735,0.7,0.639,0.625,0.626
"P26","No sabe",0.09,0.071,0.242,0.212,0.214
"P27","Lo votaría",0.062,0.092,0.052,0.047,0.082
"P27","Puede que lo vote",0.113,0.139,0.128,0.068,0.12
"P27","Nunca lo votaría",0.728,0.702,0.619,0.706,0.575
"P27","No sabe",0.097,0.067,0.201,0.179,0.223
"P28","Lo votaría",0.028,0.014,0.033,0.005,0.083
"P28","Puede que lo vote",0.025,0.026,0.034,0,0
"P28","Nunca lo votaría",0.854,0.885,0.692,0.693,0.737
"P28","No sabe",0.093,0.075,0.241,0.302,0.18
"P29","Lo votaría",0.09,0.168,0.067,0.101,0.315
"P29","Puede que lo vote",0.127,0.138,0.175,0.052,0.25
"P29","Nunca lo votaría",0.748,0.668,0.601,0.65,0.318
"P29","No sabe",0.035,0.026,0.157,0.197,0.117
"P30","Lo votaría",0.049,0.049,0.013,0.033,0.022
"P30","Puede que lo vote",0.042,0.094,0.035,0.049,0.058
"P30","Nunca lo votaría",0.825,0.805,0.714,0.712,0.826
"P30","No sabe",0.084,0.052,0.238,0.206,0.094
"P31","Si",0.487,0.483,0.333,0.286,0.711
"P31","No",0.513,0.517,0.667,0.714,0.289
