"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P07","Del Frente de Todos y el peronismo",0.089,0.138,0.534,0.085
"P07","De Cambiemos",0.551,0.262,0.137,0.326
"P07","De los Liberales libertarios",0.26,0.189,0.126,0.056
"P07","De la Izquierda",0.01,0.038,0.06,0.068
"P07","Otros",0.04,0.14,0.073,0.13
"P07","No sabe",0.05,0.233,0.07,0.335
"P08","A Alberto Fernández",0.311,0.117,0.111,0
"P08","A Sergio Massa",0.257,0.209,0.188,1
"P08","A algún candidato del peronismo",0.366,0.528,0.212,0
"P08","A algún candidato del kirchnerismo",0.066,0.146,0.489,0
"P09","A Alberto Fernández",0.22,0.129,0.048,0
"P09","A Sergio Massa",0.091,0.112,0.121,0
"P09","A algún candidato del peronismo",0.426,0.19,0.16,0
"P09","A Cristina Fernández de Kirchner",0.263,0.569,0.671,1
"P10","A Horacio Rodriguez Larreta",0.163,0.271,0.367,0.571
"P10","A Mauricio Macri",0.272,0.481,0.277,0.339
"P10","A Patricia Bullrich",0.516,0.137,0.216,0.05
"P10","A Facundo Manes",0.013,0.067,0.098,0.04
"P10","A Gerardo Morales",0.036,0.044,0.042,0
"P11","A Juntos por el Cambio",0.533,0.16,0.108,0.197
"P11","Al Frente de Todos",0.071,0.092,0.257,0
"P11","A Hacemos por Córdoba",0.153,0.319,0.35,0.319
"P11","A los liberales libertarios de Milei",0.133,0.223,0.08,0.072
"P11","A Encuentro Vecinal Córdoba",0.034,0.021,0.044,0.021
"P11","Al Frente de Izquierda",0.016,0.048,0.087,0.017
"P11","No sabe",0.06,0.137,0.074,0.374
"P12","A Rodrigo De Loredo con el apoyo de Mauricio Macri, Patricia Bullrich, Martín Lousteau y el radicalismo",0.605,0.526,0.635,0.685
"P12","A Luis Juez con el apoyo de Horacio Rodríguez Larreta",0.341,0.295,0.168,0.142
"P12","No sabe",0.054,0.179,0.197,0.173
"P13","A Rodrigo De Loredo por Juntos por el Cambio",0.561,0.234,0.133,0.197
"P13","A Martín Llaryora por Hacemos por Córdoba",0.183,0.43,0.426,0.6
"P13","Al candidato del Frente de Todos",0.021,0.043,0.197,0
"P13","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.11,0.128,0.067,0.072
"P13","A Aurelio Garcia Elorrio por Encuentro Vecinal Cordoba",0.034,0.04,0.049,0.021
"P13","Al candidato del Frente de Izquierda",0.017,0.004,0.058,0.017
"P13","Votaría en blanco",0.033,0.017,0.018,0.046
"P13","No sabe",0.041,0.104,0.052,0.047
"P15","A Luis Juez por Juntos por el Cambio",0.516,0.15,0.177,0.252
"P15","A Martín Llaryora por Hacemos por Córdoba",0.243,0.458,0.413,0.397
"P15","Al candidato del Frente de Todos",0.009,0.042,0.18,0.085
"P15","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.119,0.19,0.069,0.072
"P15","A Aurelio García Elorrio por Encuentro Vecinal Córdoba",0.044,0.044,0.035,0.021
"P15","Al candidato del Frente de Izquierda",0.015,0.004,0.057,0.017
"P15","Votaría en blanco",0.016,0.013,0.021,0.046
"P15","No sabe",0.038,0.099,0.048,0.11
"P17","Luis Juez gobernador – Rodrigo De Loredo vicegobernador por Juntos por el Cambio",0.605,0.208,0.168,0.224
"P17","Martín Llaryora gobernador – Alejandra Vigo vicegobernadora por Hacemos por Córdoba",0.178,0.342,0.353,0.528
"P17","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.006,0.045,0.206,0
"P17","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.108,0.204,0.065,0.072
"P17","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.045,0.028,0.047,0
"P17","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.002,0.006,0.066,0.017
"P17","Votaría en blanco",0.013,0.04,0.034,0.046
"P17","No sabe",0.043,0.127,0.061,0.113
"P18","Rodrigo De Loredo gobernador – Luis Juez vicegobernador por Juntos por el Cambio",0.554,0.205,0.141,0.124
"P18","Martín Llaryora gobernador – Alejandra Vigo vicegobernadora por Hacemos por Córdoba",0.18,0.326,0.381,0.578
"P18","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.01,0.048,0.213,0
"P18","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.129,0.177,0.069,0.072
"P18","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.039,0.025,0.045,0
"P18","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.005,0.016,0.066,0.017
"P18","Votaría en blanco",0.026,0.011,0.025,0.08
"P18","No sabe",0.057,0.192,0.06,0.129
"P19","Luis Juez gobernador – Rodrigo De Loredo vicegobernador por Juntos por el Cambio",0.6,0.191,0.131,0.208
"P19","Martín Llaryora gobernador – Natalia de la Sota vicegobernadora por Hacemos por Córdoba",0.155,0.38,0.399,0.303
"P19","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.017,0.017,0.196,0.085
"P19","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.129,0.202,0.074,0.072
"P19","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.038,0.019,0.039,0
"P19","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.003,0,0.065,0.017
"P19","Votaría en blanco",0.019,0.013,0.044,0.08
"P19","No sabe",0.039,0.178,0.052,0.235
"P20","Rodrigo De Loredo gobernador – Luis Juez vicegobernador por Juntos por el Cambio",0.565,0.205,0.143,0.076
"P20","Martín Llaryora gobernador – Natalia de la Sota vicegobernadora por Hacemos por Córdo-ba",0.154,0.376,0.406,0.557
"P20","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.014,0.024,0.186,0
"P20","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.136,0.185,0.063,0.072
"P20","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.04,0.019,0.037,0.017
"P20","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.003,0.006,0.061,0
"P20","Votaría en blanco",0.028,0.009,0.038,0.127
"P20","No sabe",0.06,0.176,0.066,0.151
"P21","Lo votaría",0.455,0.234,0.148,0.246
"P21","Puede que lo vote",0.323,0.295,0.11,0.13
"P21","Nunca lo votaría",0.215,0.471,0.742,0.437
"P21","No sabe",0.007,0,0,0.187
"P22","Lo votaría",0.194,0.306,0.379,0.584
"P22","Puede que lo vote",0.198,0.301,0.214,0.049
"P22","Nunca lo votaría",0.602,0.393,0.407,0.18
"P22","No sabe",0.006,0,0,0.187
"P23","Lo votaría",0.413,0.244,0.174,0.14
"P23","Puede que lo vote",0.28,0.145,0.081,0.102
"P23","Nunca lo votaría",0.301,0.611,0.745,0.526
"P23","No sabe",0.006,0,0,0.232
"P24","Lo votaría",0.062,0.086,0.196,0
"P24","Puede que lo vote",0.102,0.112,0.219,0.085
"P24","Nunca lo votaría",0.83,0.802,0.584,0.634
"P24","No sabe",0.006,0,0.001,0.281
"P25","Positiva",0.628,0.329,0.2,0.153
"P25","Neutra",0.28,0.489,0.268,0.368
"P25","Negativa",0.083,0.138,0.5,0.05
