"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P07","Del Frente de Todos y el peronismo",0.9,0.756,0.352,0.083,0.049,0.266
"P07","De Cambiemos",0.039,0.05,0.227,0.443,0.463,0.235
"P07","De los Liberales libertarios",0.006,0.004,0.031,0.158,0.303,0.108
"P07","De la Izquierda",0.028,0.013,0.077,0.025,0.036,0.033
"P07","Otros",0.011,0.127,0.158,0.083,0.063,0.033
"P07","No sabe",0.016,0.05,0.155,0.208,0.086,0.325
"P08","A Alberto Fernández",0.083,0.202,0.189,0.218,0.225,0
"P08","A Sergio Massa",0.203,0.269,0.23,0.363,0.08,0.257
"P08","A algún candidato del peronismo",0.13,0.335,0.472,0.275,0.662,0.743
"P08","A algún candidato del kirchnerismo",0.584,0.194,0.109,0.144,0.033,0
"P09","A Alberto Fernández",0.043,0.105,0.174,0.03,0.165,0
"P09","A Sergio Massa",0.119,0.125,0.209,0.223,0.051,0.257
"P09","A algún candidato del peronismo",0.05,0.315,0.325,0.312,0.762,0.743
"P09","A Cristina Fernández de Kirchner",0.788,0.455,0.292,0.435,0.022,0
"P10","A Horacio Rodriguez Larreta",0.519,0,0.239,0.355,0.176,0.527
"P10","A Mauricio Macri",0.311,0.484,0.222,0.214,0.328,0.371
"P10","A Patricia Bullrich",0.043,0.516,0.269,0.375,0.436,0.102
"P10","A Facundo Manes",0.127,0,0.047,0.022,0.034,0
"P10","A Gerardo Morales",0,0,0.223,0.034,0.026,0
"P11","A Juntos por el Cambio",0.067,0.019,0.168,0.227,0.455,0.141
"P11","Al Frente de Todos",0.47,0.18,0.129,0.114,0.042,0.187
"P11","A Hacemos por Córdoba",0.357,0.577,0.3,0.303,0.183,0.272
"P11","A los liberales libertarios de Milei",0.029,0.063,0.114,0.169,0.151,0.042
"P11","A Encuentro Vecinal Córdoba",0.015,0,0.074,0.045,0.041,0
"P11","Al Frente de Izquierda",0.026,0.124,0.064,0.056,0.043,0.059
"P11","No sabe",0.036,0.037,0.151,0.086,0.085,0.299
"P12","A Rodrigo De Loredo con el apoyo de Mauricio Macri, Patricia Bullrich, Martín Lousteau y el radicalismo",0.252,0,0.482,0.605,0.651,1
"P12","A Luis Juez con el apoyo de Horacio Rodríguez Larreta",0.181,1,0.195,0.289,0.306,0
"P12","No sabe",0.567,0,0.323,0.106,0.043,0
"P13","A Rodrigo De Loredo por Juntos por el Cambio",0.04,0.078,0.152,0.285,0.499,0.306
"P13","A Martín Llaryora por Hacemos por Córdoba",0.503,0.642,0.446,0.41,0.195,0.412
"P13","Al candidato del Frente de Todos",0.387,0.163,0.07,0.025,0.008,0
"P13","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.005,0.005,0.081,0.094,0.137,0.041
"P13","A Aurelio Garcia Elorrio por Encuentro Vecinal Cordoba",0.011,0,0.017,0.054,0.056,0
"P13","Al candidato del Frente de Izquierda",0.031,0.051,0.113,0.012,0.022,0.033
"P13","Votaría en blanco",0.011,0.007,0.028,0.018,0.034,0.087
"P13","No sabe",0.012,0.054,0.093,0.102,0.049,0.121
"P15","A Luis Juez por Juntos por el Cambio",0.061,0.202,0.174,0.241,0.453,0.226
"P15","A Martín Llaryora por Hacemos por Córdoba",0.49,0.609,0.422,0.406,0.254,0.459
"P15","Al candidato del Frente de Todos",0.359,0.072,0.076,0.04,0.009,0
"P15","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.014,0.005,0.099,0.101,0.153,0.074
"P15","A Aurelio García Elorrio por Encuentro Vecinal Córdoba",0.016,0,0.021,0.043,0.055,0
"P15","Al candidato del Frente de Izquierda",0.028,0.051,0.115,0.011,0.02,0.033
"P15","Votaría en blanco",0.019,0,0.024,0.015,0.018,0.087
"P15","No sabe",0.013,0.061,0.069,0.143,0.038,0.121
"P17","Luis Juez gobernador – Rodrigo De Loredo vicegobernador por Juntos por el Cambio",0.027,0.18,0.218,0.339,0.532,0.108
"P17","Martín Llaryora gobernador – Alejandra Vigo vicegobernadora por Hacemos por Córdoba",0.456,0.581,0.346,0.346,0.161,0.544
"P17","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.395,0.082,0.109,0.029,0.005,0
"P17","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.009,0.005,0.101,0.104,0.145,0.074
"P17","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.026,0,0.073,0.046,0.048,0
"P17","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.039,0.055,0.048,0.012,0.021,0.033
"P17","Votaría en blanco",0.017,0.025,0.014,0.01,0.036,0.087
"P17","No sabe",0.031,0.072,0.091,0.114,0.052,0.154
"P18","Rodrigo De Loredo gobernador – Luis Juez vicegobernador por Juntos por el Cambio",0.023,0,0.169,0.365,0.497,0.175
"P18","Martín Llaryora gobernador – Alejandra Vigo vicegobernadora por Hacemos por Córdoba",0.463,0.749,0.333,0.322,0.159,0.411
