"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P07","Del Frente de Todos y el peronismo",0.091,0.263,0.422,0.282
"P07","De Cambiemos",0.536,0.369,0.204,0.148
"P07","De los Liberales libertarios",0.227,0.149,0.205,0.211
"P07","De la Izquierda",0.03,0.032,0.045,0.025
"P07","Otros",0.041,0.097,0.05,0.126
"P07","No sabe",0.075,0.09,0.074,0.208
"P08","A Alberto Fernández",0.246,0.164,0.116,0.07
"P08","A Sergio Massa",0.334,0.245,0.176,0.089
"P08","A algún candidato del peronismo",0.371,0.347,0.156,0.476
"P08","A algún candidato del kirchnerismo",0.049,0.244,0.552,0.365
"P09","A Alberto Fernández",0.327,0.089,0.044,0
"P09","A Sergio Massa",0.058,0.203,0.092,0
"P09","A algún candidato del peronismo",0.448,0.243,0.112,0.416
"P09","A Cristina Fernández de Kirchner",0.167,0.465,0.752,0.584
"P10","A Horacio Rodriguez Larreta",0.214,0.2,0.211,0.473
"P10","A Mauricio Macri",0.25,0.316,0.332,0.392
"P10","A Patricia Bullrich",0.445,0.42,0.399,0.135
"P10","A Facundo Manes",0.045,0.015,0.05,0
"P10","A Gerardo Morales",0.046,0.049,0.008,0
"P11","A Juntos por el Cambio",0.53,0.28,0.194,0.1
"P11","Al Frente de Todos",0.097,0.118,0.234,0.037
"P11","A Hacemos por Córdoba",0.159,0.31,0.26,0.384
"P11","A los liberales libertarios de Milei",0.091,0.112,0.139,0.22
"P11","A Encuentro Vecinal Córdoba",0.045,0.036,0.023,0.069
"P11","Al Frente de Izquierda",0.018,0.067,0.062,0.026
"P11","No sabe",0.06,0.077,0.088,0.164
"P12","A Rodrigo De Loredo con el apoyo de Mauricio Macri, Patricia Bullrich, Martín Lousteau y el radicalismo",0.656,0.471,0.667,0.755
"P12","A Luis Juez con el apoyo de Horacio Rodríguez Larreta",0.286,0.36,0.283,0.2
"P12","No sabe",0.058,0.169,0.05,0.045
"P13","A Rodrigo De Loredo por Juntos por el Cambio",0.605,0.293,0.211,0.124
"P13","A Martín Llaryora por Hacemos por Córdoba",0.177,0.392,0.325,0.544
"P13","Al candidato del Frente de Todos",0.019,0.081,0.181,0.017
"P13","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.052,0.099,0.122,0.112
"P13","A Aurelio Garcia Elorrio por Encuentro Vecinal Cordoba",0.064,0.029,0.029,0.064
"P13","Al candidato del Frente de Izquierda",0.015,0.027,0.053,0.018
"P13","Votaría en blanco",0.033,0.016,0.03,0.017
"P13","No sabe",0.035,0.063,0.049,0.104
"P15","A Luis Juez por Juntos por el Cambio",0.502,0.295,0.227,0.277
"P15","A Martín Llaryora por Hacemos por Córdoba",0.258,0.399,0.339,0.43
"P15","Al candidato del Frente de Todos",0.013,0.063,0.166,0.041
"P15","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.075,0.118,0.12,0.125
"P15","A Aurelio García Elorrio por Encuentro Vecinal Córdoba",0.074,0.042,0.022,0
"P15","Al candidato del Frente de Izquierda",0.008,0.029,0.054,0.01
"P15","Votaría en blanco",0.022,0.009,0.022,0.013
"P15","No sabe",0.048,0.045,0.05,0.104
"P17","Luis Juez gobernador – Rodrigo De Loredo vicegobernador por Juntos por el Cambio",0.622,0.352,0.239,0.13
"P17","Martín Llaryora gobernador – Alejandra Vigo vicegobernadora por Hacemos por Córdoba",0.157,0.329,0.272,0.511
