"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P07","Del Frente de Todos y el peronismo",0.858,0.352,0.055,0.266
"P07","De Cambiemos",0.042,0.227,0.46,0.235
"P07","De los Liberales libertarios",0.006,0.031,0.277,0.108
"P07","De la Izquierda",0.023,0.077,0.034,0.033
"P07","Otros",0.045,0.158,0.066,0.033
"P07","No sabe",0.026,0.155,0.108,0.325
"P08","A Alberto Fernández",0.114,0.189,0.223,0
"P08","A Sergio Massa",0.22,0.23,0.157,0.257
"P08","A algún candidato del peronismo",0.183,0.472,0.556,0.743
"P08","A algún candidato del kirchnerismo",0.483,0.109,0.064,0
"P09","A Alberto Fernández",0.059,0.174,0.128,0
"P09","A Sergio Massa",0.12,0.209,0.098,0.257
"P09","A algún candidato del peronismo",0.118,0.325,0.638,0.743
"P09","A Cristina Fernández de Kirchner",0.703,0.292,0.136,0
"P10","A Horacio Rodriguez Larreta",0.316,0.239,0.208,0.527
"P10","A Mauricio Macri",0.379,0.222,0.308,0.371
"P10","A Patricia Bullrich",0.228,0.269,0.425,0.102
"P10","A Facundo Manes",0.077,0.047,0.032,0
"P10","A Gerardo Morales",0,0.223,0.027,0
"P11","A Juntos por el Cambio",0.053,0.168,0.413,0.141
"P11","Al Frente de Todos",0.384,0.129,0.055,0.187
"P11","A Hacemos por Córdoba",0.423,0.3,0.205,0.272
"P11","A los liberales libertarios de Milei",0.039,0.114,0.154,0.042
"P11","A Encuentro Vecinal Córdoba",0.01,0.074,0.042,0
"P11","Al Frente de Izquierda",0.055,0.064,0.046,0.059
"P11","No sabe",0.036,0.151,0.085,0.299
"P12","A Rodrigo De Loredo con el apoyo de Mauricio Macri, Patricia Bullrich, Martín Lousteau y el radicalismo",0.223,0.482,0.646,1
"P12","A Luis Juez con el apoyo de Horacio Rodríguez Larreta",0.274,0.195,0.304,0
"P12","No sabe",0.503,0.323,0.05,0
"P13","A Rodrigo De Loredo por Juntos por el Cambio",0.051,0.152,0.461,0.306
"P13","A Martín Llaryora por Hacemos por Córdoba",0.544,0.446,0.234,0.412
"P13","Al candidato del Frente de Todos",0.321,0.07,0.011,0
"P13","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.004,0.081,0.129,0.041
"P13","A Aurelio Garcia Elorrio por Encuentro Vecinal Cordoba",0.008,0.017,0.055,0
"P13","Al candidato del Frente de Izquierda",0.037,0.113,0.02,0.033
"P13","Votaría en blanco",0.01,0.028,0.032,0.087
"P13","No sabe",0.025,0.093,0.058,0.121
"P15","A Luis Juez por Juntos por el Cambio",0.103,0.174,0.415,0.226
"P15","A Martín Llaryora por Hacemos por Córdoba",0.525,0.422,0.281,0.459
"P15","Al candidato del Frente de Todos",0.274,0.076,0.015,0
"P15","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.011,0.099,0.143,0.074
"P15","A Aurelio García Elorrio por Encuentro Vecinal Córdoba",0.011,0.021,0.053,0
"P15","Al candidato del Frente de Izquierda",0.035,0.115,0.018,0.033
"P15","Votaría en blanco",0.014,0.024,0.018,0.087
"P15","No sabe",0.027,0.069,0.057,0.121
"P17","Luis Juez gobernador – Rodrigo De Loredo vicegobernador por Juntos por el Cambio",0.072,0.218,0.497,0.108
"P17","Martín Llaryora gobernador – Alejandra Vigo vicegobernadora por Hacemos por Córdoba",0.493,0.346,0.195,0.544
"P17","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.302,0.109,0.009,0
"P17","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.008,0.101,0.138,0.074
"P17","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.018,0.073,0.048,0
"P17","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.044,0.048,0.019,0.033
"P17","Votaría en blanco",0.02,0.014,0.031,0.087
"P17","No sabe",0.043,0.091,0.063,0.154
"P18","Rodrigo De Loredo gobernador – Luis Juez vicegobernador por Juntos por el Cambio",0.016,0.169,0.473,0.175
"P18","Martín Llaryora gobernador – Alejandra Vigo vicegobernadora por Hacemos por Córdoba",0.548,0.333,0.189,0.411
"P18","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.313,0.129,0.01,0
"P18","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.008,0.106,0.148,0.074
"P18","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.012,0.082,0.044,0
"P18","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.048,0.037,0.023,0.033
"P18","Votaría en blanco",0.014,0.025,0.029,0.153
"P18","No sabe",0.041,0.119,0.084,0.154
"P19","Luis Juez gobernador – Rodrigo De Loredo vicegobernador por Juntos por el Cambio",0.033,0.165,0.482,0.175
"P19","Martín Llaryora gobernador – Natalia de la Sota vicegobernadora por Hacemos por Córdoba",0.556,0.405,0.185,0.371
"P19","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.296,0.075,0.014,0
"P19","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.007,0.113,0.155,0.074
"P19","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.008,0.069,0.042,0
"P19","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.043,0.05,0.019,0.033
"P19","Votaría en blanco",0.024,0.024,0.03,0.153
"P19","No sabe",0.033,0.099,0.073,0.194
"P20","Rodrigo De Loredo gobernador – Luis Juez vicegobernador por Juntos por el Cambio",0.038,0.177,0.46,0.248
"P20","Martín Llaryora gobernador – Natalia de la Sota vicegobernadora por Hacemos por Córdo-ba",0.586,0.411,0.186,0.298
"P20","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.283,0.058,0.013,0
"P20","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.001,0.093,0.155,0.074
"P20","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.012,0.069,0.04,0.033
"P20","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.043,0.034,0.019,0
"P20","Votaría en blanco",0.014,0.028,0.036,0.153
"P20","No sabe",0.023,0.13,0.091,0.194
"P21","Lo votaría",0.12,0.12,0.389,0.26
"P21","Puede que lo vote",0.084,0.21,0.281,0.13
"P21","Nunca lo votaría",0.787,0.663,0.33,0.254
"P21","No sabe",0.009,0.007,0,0.356
"P22","Lo votaría",0.502,0.374,0.213,0.408
"P22","Puede que lo vote",0.263,0.116,0.214,0
"P22","Nunca lo votaría",0.226,0.503,0.573,0.236
"P22","No sabe",0.009,0.007,0,0.356
"P23","Lo votaría",0.101,0.223,0.361,0.155
"P23","Puede que lo vote",0.1,0.123,0.216,0.026
"P23","Nunca lo votaría",0.79,0.647,0.423,0.379
"P23","No sabe",0.009,0.007,0,0.44
"P24","Lo votaría",0.287,0.161,0.05,0
"P24","Puede que lo vote",0.289,0.146,0.102,0.079
"P24","Nunca lo votaría",0.415,0.681,0.847,0.429
"P24","No sabe",0.009,0.012,0.001,0.492
"P25","Positiva",0.17,0.239,0.523,0.188
"P25","Neutra",0.223,0.529,0.313,0.12
"P25","Negativa",0.567,0.219,0.14,0.2
"P25","No sabe",0.04,0.013,0.024,0.492
"P26","Positiva",0.095,0.289,0.498,0.196
"P26","Neutra",0.104,0.369,0.196,0.053
"P26","Negativa",0.771,0.342,0.298,0.259
"P26","No sabe",0.03,0,0.008,0.492
"P27","Positiva",0.679,0.516,0.331,0.36
"P27","Neutra",0.128,0.355,0.258,0.082
"P27","Negativa",0.167,0.129,0.403,0.066
"P27","No sabe",0.026,0,0.008,0.492
"P28","Positiva",0.201,0.235,0.303,0.084
"P28","Neutra",0.312,0.563,0.361,0.133
"P28","Negativa",0.381,0.119,0.23,0.073
"P28","No sabe",0.106,0.083,0.106,0.71
"P29","Positiva",0.557,0.068,0.038,0.054
"P29","Neutra",0.213,0.741,0.074,0.1
"P29","Negativa",0.221,0.17,0.852,0.288
"P29","No sabe",0.009,0.021,0.036,0.558
"P31","Positiva",0.146,0.173,0.468,0.026
"P31","Neutra",0.025,0.401,0.168,0
"P31","Negativa",0.825,0.388,0.36,0.337
"P31","No sabe",0.004,0.038,0.004,0.637
"P32","Positiva",0.085,0.188,0.382,0.126
"P32","Neutra",0.095,0.49,0.303,0
"P32","Negativa",0.799,0.278,0.287,0.237
"P32","No sabe",0.021,0.044,0.028,0.637
"P33","Positiva",0.505,0.269,0.076,0.101
"P33","Neutra",0.288,0.492,0.108,0.073
"P33","Negativa",0.19,0.169,0.789,0.308
"P33","No sabe",0.017,0.07,0.027,0.518
"P34","Positiva",0.143,0.267,0.582,0.057
"P34","Neutra",0.061,0.397,0.141,0.058
"P34","Negativa",0.784,0.314,0.262,0.393
"P34","No sabe",0.012,0.022,0.015,0.492
"P35","Positiva",0.433,0.401,0.377,0.319
"P35","Neutra",0.155,0.365,0.252,0.026
"P35","Negativa",0.411,0.228,0.356,0.162
"P35","No sabe",0.001,0.006,0.015,0.493
"P36","Positiva",0.093,0.255,0.367,0.026
"P36","Neutra",0.099,0.323,0.32,0.049
"P36","Negativa",0.799,0.395,0.277,0.335
"P36","No sabe",0.009,0.027,0.036,0.59
"P37","Positiva",0.083,0.115,0.349,0.199
"P37","Neutra",0.294,0.572,0.306,0.084
"P37","Negativa",0.553,0.27,0.283,0.033
"P37","No sabe",0.07,0.043,0.062,0.684
"P38","Positiva",0.086,0.108,0.21,0.141
"P38","Neutra",0.229,0.616,0.351,0.088
"P38","Negativa",0.564,0.177,0.3,0.053
"P38","No sabe",0.121,0.099,0.139,0.718
"P39","Positiva",0.118,0.167,0.234,0.107
"P39","Neutra",0.338,0.534,0.393,0.03
"P39","Negativa",0.434,0.218,0.275,0.032
"P39","No sabe",0.11,0.081,0.098,0.831
"P42","A Rodrigo De Loredo por Juntos por el Cambio",0.054,0.344,0.544,0.135
"P42","A Daniel Passerini por Hacemos por Cordoba",0.525,0.267,0.203,0.223
"P42","Al candidato del frente de todos",0.275,0.136,0.035,0.028
"P42","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.007,0.011,0.079,0
"P42","A  Juan Pablo Quinteros por Encuentro Vecinal",0.041,0.088,0.043,0
"P42","Al candidato del frente de izquierda",0.042,0.07,0.025,0
"P42","Votaría en blanco",0.015,0.025,0.015,0
"P42","No sabe",0.041,0.059,0.056,0.614
"P44","A Luis Juez por Juntos por el Cambio",0.094,0.159,0.446,0.106
"P44","A Daniel Passerini por Hacemos por Cordoba",0.523,0.378,0.22,0.236
"P44","Al candidato del frente de todos",0.246,0.068,0.016,0
"P44","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.009,0.078,0.096,0.62
"P44","A  Juan Pablo Quinteros por Encuentro Vecinal",0.018,0.137,0.074,0
"P44","Al candidato del frente de izquierda",0.044,0.082,0.036,0
"P44","Votaría en blanco",0.021,0.029,0.025,0
"P44","No sabe",0.045,0.069,0.087,0.038
"P46","Lo votaría",0.062,0.218,0.514,0.141
"P46","Puede que lo vote",0.098,0.239,0.247,0.036
"P46","Nunca lo votaría",0.833,0.527,0.225,0.275
"P46","No sabe",0.007,0.016,0.014,0.548
"P47","Lo votaría",0.487,0.367,0.214,0.31
"P47","Puede que lo vote",0.226,0.202,0.158,0
"P47","Nunca lo votaría",0.281,0.431,0.61,0.14
"P47","No sabe",0.006,0,0.018,0.55
"P48","Lo votaría",0.099,0.282,0.367,0.105
"P48","Puede que lo vote",0.104,0.14,0.231,0
"P48","Nunca lo votaría",0.79,0.578,0.386,0.328
"P48","No sabe",0.007,0,0.016,0.567
"P49","Lo votaría",0.066,0.1,0.142,0.077
"P49","Puede que lo vote",0.194,0.222,0.268,0.061
"P49","Nunca lo votaría",0.699,0.653,0.581,0.269
"P49","No sabe",0.041,0.025,0.009,0.593
"P50","Lo votaría",0.23,0.146,0.05,0
"P50","Puede que lo vote",0.395,0.24,0.119,0.061
"P50","Nunca lo votaría",0.348,0.606,0.823,0.345
"P50","No sabe",0.027,0.008,0.008,0.594
"P51","Luis Juez gobernador – Rodrigo De Loredo intendente por Juntos por el Cambio",0.04,0.274,0.579,0.114
"P51","Martín Llaryora gobernador – Daniel Passerini intendente por Hacemos por Córdoba",0.559,0.456,0.194,0.247
"P51","A los candidatos a gobernador e intendente del Frente de Todos",0.31,0.054,0.016,0
"P51","A los candidatos a gobernador e intendente de los liberales libertarios con el apoyo de Ja-vier Milei",0.002,0.05,0.082,0.044
"P51","A Aurelio García Elorrio gobernador – Juan Pablo Quinteros intendente por Encuentro Veci-nal Córdoba",0.009,0.028,0.058,0
