"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P08","Inflación",0.415,0.405,0.304,0.314,0.322,0.291
"P08","Desempleo",0.082,0.079,0.136,0.094,0.053,0.061
"P08","Corrupción",0.085,0.187,0.219,0.274,0.393,0.229
"P08","Inseguridad",0.096,0.11,0.11,0.122,0.11,0.064
"P08","Precio del dólar",0.051,0.033,0.046,0.05,0.025,0.058
"P08","Pobreza",0.109,0.091,0.083,0.085,0.027,0.129
"P08","Narcotráfico",0.013,0.028,0.006,0.025,0.018,0.036
"P08","Tarifas",0.019,0.014,0.016,0.013,0.007,0
"P08","Otro",0.111,0.028,0.051,0.022,0.038,0.05
"P08","No sabe",0.019,0.025,0.029,0.001,0.007,0.082
"P12","Sin deuda",0.41,0.321,0.296,0.25,0.263,0.234
"P12","Menos de 10%",0.164,0.176,0.169,0.168,0.155,0.062
"P12","Entre 10 y 20%",0.135,0.156,0.173,0.184,0.127,0.13
"P12","Entre 20 y 30%",0.082,0.112,0.07,0.092,0.095,0.152
"P12","Entre 30 y 40%",0.08,0.077,0.078,0.097,0.087,0.077
"P12","Mas del 40%",0.095,0.121,0.146,0.161,0.23,0.217
"P12","No sabe",0.034,0.037,0.068,0.048,0.043,0.128
"P13","Gran excedente habitual",0.006,0.003,0.015,0.008,0.011,0.002
"P13","Gran excedente excepcional",0.009,0.008,0.011,0.019,0.007,0.002
"P13","Pequeño excedente habitual",0.104,0.088,0.041,0.046,0.066,0.073
"P13","Pequeño excedente excepcional",0.074,0.05,0.062,0.046,0.061,0.031
"P13","Alcanza gastos familia",0.182,0.137,0.098,0.096,0.121,0.121
"P13","No alcanza gastos familia",0.136,0.106,0.174,0.172,0.164,0.183
"P13","Solo NBFamiliares",0.246,0.282,0.19,0.295,0.247,0.189
"P13","No alcanza NBFamiliares",0.227,0.299,0.397,0.313,0.309,0.35
"P13","No sabe",0.016,0.027,0.012,0.005,0.014,0.049
"P14","Muy buena",0.061,0.065,0.071,0.045,0.036,0.063
"P14","Buena",0.281,0.164,0.113,0.143,0.119,0.104
"P14","Ni buena ni mala",0.442,0.435,0.457,0.403,0.395,0.313
"P14","Mala",0.144,0.298,0.232,0.303,0.281,0.293
"P14","Muy mala",0.059,0.033,0.12,0.091,0.141,0.182
"P14","No sabe",0.013,0.005,0.007,0.015,0.028,0.045
"P15","Mejor",0.164,0.136,0.124,0.094,0.061,0.102
"P15","Igual",0.515,0.387,0.238,0.157,0.099,0.168
"P15","Peor",0.252,0.441,0.584,0.663,0.799,0.606
"P15","No sabe",0.069,0.036,0.054,0.086,0.041,0.124
"P16","Mejor",0.219,0.125,0.107,0.078,0.043,0.126
"P16","Igual",0.389,0.373,0.253,0.239,0.157,0.122
"P16","Peor",0.211,0.345,0.481,0.538,0.709,0.454
"P16","No sabe",0.181,0.157,0.159,0.145,0.091,0.298
"P17","Muy buena",0.055,0.055,0.079,0.059,0.076,0.099
"P17","Buena",0.159,0.096,0.057,0.048,0.028,0.027
"P17","Ni buena ni mala",0.34,0.252,0.165,0.083,0.025,0.113
"P17","Mala",0.328,0.356,0.373,0.403,0.158,0.392
"P17","Muy mala",0.092,0.222,0.297,0.398,0.709,0.297
"P17","No sabe",0.026,0.019,0.029,0.009,0.004,0.072
"P18","Mejor",0.159,0.107,0.049,0.053,0.029,0.041
"P18","Igual",0.484,0.291,0.196,0.068,0.041,0.096
"P18","Peor",0.272,0.518,0.683,0.793,0.901,0.72
"P18","No sabe",0.085,0.084,0.072,0.086,0.029,0.143
"P19","Mejor",0.249,0.12,0.054,0.056,0.031,0.066
"P19","Igual",0.379,0.293,0.202,0.186,0.075,0.164
"P19","Peor",0.192,0.438,0.578,0.647,0.84,0.505
"P19","No sabe",0.18,0.149,0.166,0.111,0.054,0.265
"P20","Muy buena",0.119,0.091,0.044,0.068,0.072,0.034
"P20","Buena",0.276,0.176,0.071,0.041,0.015,0.094
"P20","Ni buena ni mala",0.384,0.34,0.359,0.15,0.016,0.207
"P20","Mala",0.158,0.24,0.265,0.352,0.104,0.197
"P20","Muy mala",0.042,0.137,0.221,0.38,0.791,0.299
"P20","No sabe",0.021,0.016,0.04,0.009,0.002,0.169
"P22","Muy buena",0.101,0.052,0.021,0.022,0.015,0.002
"P22","Buena",0.225,0.155,0.043,0.014,0.008,0.069
"P22","Ni buena ni mala",0.405,0.323,0.3,0.132,0.01,0.243
"P22","Mala",0.19,0.292,0.329,0.464,0.116,0.324
"P22","Muy mala",0.055,0.124,0.231,0.35,0.844,0.237
"P22","No sabe",0.024,0.054,0.076,0.018,0.007,0.125
"P23","Muy buena",0.151,0.076,0.031,0.026,0.013,0.061
"P23","Buena",0.365,0.257,0.118,0.041,0.014,0.006
"P23","Ni buena ni mala",0.281,0.367,0.308,0.215,0.052,0.249
"P23","Mala",0.109,0.187,0.267,0.427,0.179,0.24
"P23","Muy mala",0.061,0.086,0.201,0.283,0.734,0.261
"P23","No sabe",0.033,0.027,0.075,0.008,0.008,0.183
"P24","Muy buena",0.06,0.07,0.021,0.013,0.007,0.01
"P24","Buena",0.26,0.128,0.051,0.05,0.013,0.034
"P24","Ni buena ni mala",0.396,0.289,0.267,0.119,0.027,0.219
"P24","Mala",0.169,0.258,0.313,0.435,0.098,0.288
"P24","Muy mala",0.091,0.196,0.301,0.379,0.846,0.318
"P24","No sabe",0.024,0.059,0.047,0.004,0.009,0.131
"P25","Frente de Todos y el peronismo",0.779,0.552,0.233,0.095,0.019,0.131
"P25","Cambiemos",0.058,0.068,0.154,0.264,0.382,0.081
"P25","Liberales",0.062,0.087,0.135,0.213,0.339,0.109
"P25","Izquierda",0.036,0.1,0.077,0.142,0.035,0.085
"P25","No sabe",0.065,0.193,0.401,0.286,0.225,0.594
"P28","A Daniel Scioli",0.094,0.241,0.179,0.106,0.194,0.081
"P28","A Sergio Massa",0.279,0.259,0.239,0.564,0.185,0.084
"P28","A algún candidato del peronismo",0.1,0.157,0.231,0.27,0.241,0.187
"P28","A algún candidato del kirchnerismo",0.527,0.343,0.351,0.06,0.38,0.648
"P30","A Daniel Scioli",0.087,0.188,0.199,0.102,0.047,0
"P30","A Sergio Massa",0.162,0.209,0.155,0.357,0.099,0.06
"P30","A algún candidato del peronismo",0.088,0.141,0.166,0.268,0.244,0.313
"P30","A Cristina Fernández de Kirchner",0.663,0.462,0.48,0.273,0.61,0.627
"P31","A Horacio Rodriguez Larreta",0.69,0.494,0.258,0.329,0.21,0.674
"P31","A Patricia Bullrich",0.162,0.092,0.49,0.5,0.7,0.098
"P31","A Facundo Manes",0.069,0.192,0.205,0.047,0.054,0.228
"P31","A Gerardo Morales",0.079,0.222,0.047,0.124,0.036,0
"P39","La votaría",0.096,0.117,0.136,0.281,0.452,0.114
