"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P08","Inflación",0.3,0.377,0.311,0.397,0.367,0.267
"P08","Desempleo",0.058,0.049,0.092,0.116,0.07,0.047
"P08","Corrupción",0.371,0.365,0.319,0.21,0.194,0.216
"P08","Inseguridad",0.111,0.076,0.135,0.103,0.091,0.149
"P08","Precio del dólar",0.048,0.013,0.03,0.03,0.041,0.062
"P08","Pobreza",0.027,0.048,0.049,0.073,0.102,0.144
"P08","Narcotráfico",0.019,0.016,0.011,0.022,0.016,0.044
"P08","Tarifas",0.016,0.004,0.006,0.002,0.017,0.015
"P08","Otro",0.041,0.03,0.032,0.034,0.088,0.007
"P08","No sabe",0.009,0.022,0.015,0.013,0.014,0.049
"P12","Sin deuda",0.273,0.314,0.266,0.336,0.309,0.303
"P12","Menos de 10%",0.123,0.15,0.185,0.169,0.17,0.086
"P12","Entre 10 y 20%",0.129,0.153,0.166,0.146,0.124,0.148
"P12","Entre 20 y 30%",0.073,0.087,0.077,0.129,0.098,0.081
"P12","Entre 30 y 40%",0.115,0.083,0.094,0.063,0.078,0.043
"P12","Mas del 40%",0.262,0.166,0.156,0.125,0.17,0.216
"P12","No sabe",0.025,0.047,0.056,0.032,0.051,0.123
"P13","Gran excedente habitual",0.013,0.003,0.002,0.005,0.011,0.027
"P13","Gran excedente excepcional",0.011,0.003,0.011,0.006,0.009,0.026
"P13","Pequeño excedente habitual",0.067,0.041,0.061,0.054,0.106,0.046
"P13","Pequeño excedente excepcional",0.053,0.076,0.043,0.058,0.081,0.013
"P13","Alcanza gastos familia",0.088,0.126,0.121,0.167,0.145,0.101
"P13","No alcanza gastos familia",0.172,0.146,0.142,0.143,0.158,0.198
"P13","Solo NBFamiliares",0.223,0.243,0.284,0.271,0.23,0.16
"P13","No alcanza NBFamiliares",0.366,0.343,0.328,0.291,0.24,0.333
"P13","No sabe",0.007,0.019,0.008,0.005,0.02,0.096
"P14","Muy buena",0.053,0.069,0.023,0.064,0.044,0.05
"P14","Buena",0.112,0.131,0.13,0.154,0.206,0.146
"P14","Ni buena ni mala",0.329,0.394,0.482,0.455,0.409,0.343
"P14","Mala",0.293,0.277,0.265,0.263,0.216,0.238
"P14","Muy mala",0.18,0.117,0.083,0.053,0.11,0.173
"P14","No sabe",0.033,0.012,0.017,0.011,0.015,0.05
"P15","Mejor",0.07,0.071,0.112,0.109,0.118,0.11
"P15","Igual",0.129,0.127,0.166,0.278,0.349,0.207
"P15","Peor",0.748,0.749,0.68,0.555,0.472,0.558
"P15","No sabe",0.053,0.053,0.042,0.058,0.061,0.125
"P16","Mejor",0.093,0.041,0.052,0.142,0.135,0.089
"P16","Igual",0.121,0.188,0.225,0.274,0.326,0.222
"P16","Peor",0.684,0.691,0.567,0.444,0.399,0.449
"P16","No sabe",0.102,0.08,0.156,0.14,0.14,0.24
"P17","Muy buena",0.075,0.111,0.065,0.068,0.051,0.085
"P17","Buena",0.021,0.054,0.056,0.063,0.094,0.071
"P17","Ni buena ni mala",0.05,0.044,0.077,0.164,0.21,0.168
"P17","Mala",0.185,0.257,0.325,0.331,0.275,0.243
"P17","Muy mala",0.66,0.531,0.463,0.348,0.354,0.381
"P17","No sabe",0.009,0.003,0.014,0.026,0.016,0.052
"P18","Mejor",0.045,0.036,0.03,0.073,0.103,0.049
