"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P08","Inflación",0.277,0.363,0.341,0.377,0.315,0.177
"P08","Desempleo",0.084,0.133,0.099,0.084,0.057,0.054
"P08","Corrupción",0.249,0.137,0.158,0.239,0.378,0.233
"P08","Inseguridad",0.171,0.124,0.106,0.112,0.105,0.033
"P08","Precio del dólar",0.039,0.034,0.057,0.043,0.022,0.092
"P08","Pobreza",0.096,0.086,0.109,0.084,0.037,0.235
"P08","Narcotráfico",0.027,0.031,0.018,0.015,0.023,0.045
"P08","Tarifas",0.011,0.012,0.012,0.007,0.012,0
"P08","Otro",0.029,0.071,0.071,0.022,0.038,0.063
"P08","No sabe",0.017,0.009,0.029,0.017,0.013,0.068
"P12","Sin deuda",0.339,0.361,0.354,0.259,0.262,0.251
"P12","Menos de 10%",0.129,0.211,0.164,0.161,0.143,0.063
"P12","Entre 10 y 20%",0.12,0.163,0.179,0.171,0.124,0.132
"P12","Entre 20 y 30%",0.092,0.078,0.099,0.119,0.093,0.122
"P12","Entre 30 y 40%",0.062,0.073,0.08,0.096,0.099,0.059
"P12","Mas del 40%",0.208,0.09,0.076,0.149,0.233,0.09
"P12","No sabe",0.05,0.024,0.048,0.045,0.046,0.283
"P13","Gran excedente habitual",0.006,0.007,0.013,0.005,0.01,0.003
"P13","Gran excedente excepcional",0.024,0.005,0.008,0.005,0.007,0.048
"P13","Pequeño excedente habitual",0.088,0.096,0.056,0.058,0.059,0.016
"P13","Pequeño excedente excepcional",0.045,0.055,0.061,0.052,0.061,0
"P13","Alcanza gastos familia",0.109,0.161,0.135,0.116,0.116,0.057
"P13","No alcanza gastos familia",0.156,0.143,0.146,0.156,0.169,0.174
"P13","Solo NBFamiliares",0.138,0.267,0.275,0.256,0.242,0.193
"P13","No alcanza NBFamiliares",0.4,0.254,0.288,0.342,0.324,0.375
"P13","No sabe",0.034,0.012,0.018,0.01,0.012,0.134
"P14","Muy buena",0.17,0.062,0.04,0.032,0.036,0.006
"P14","Buena",0.133,0.27,0.176,0.12,0.12,0.033
"P14","Ni buena ni mala",0.247,0.432,0.536,0.445,0.378,0.5
"P14","Mala",0.256,0.169,0.177,0.302,0.29,0.267
"P14","Muy mala",0.144,0.053,0.055,0.094,0.155,0.113
"P14","No sabe",0.05,0.014,0.016,0.007,0.021,0.081
"P15","Mejor",0.126,0.184,0.139,0.115,0.052,0.19
"P15","Igual",0.17,0.478,0.395,0.248,0.103,0.14
"P15","Peor",0.603,0.253,0.415,0.595,0.808,0.511
"P15","No sabe",0.101,0.085,0.051,0.042,0.037,0.159
"P16","Mejor",0.146,0.263,0.139,0.084,0.034,0.118
"P16","Igual",0.139,0.373,0.376,0.272,0.143,0.111
"P16","Peor",0.616,0.171,0.287,0.46,0.725,0.359
"P16","No sabe",0.099,0.193,0.198,0.184,0.098,0.412
"P17","Muy buena",0.196,0.079,0.054,0.032,0.071,0.016
"P17","Buena",0.137,0.173,0.086,0.048,0.025,0.044
"P17","Ni buena ni mala",0.124,0.353,0.371,0.078,0.019,0.093
"P17","Mala",0.172,0.27,0.354,0.541,0.14,0.453
"P17","Muy mala",0.36,0.087,0.105,0.289,0.742,0.209
"P17","No sabe",0.011,0.038,0.03,0.012,0.003,0.185
"P18","Mejor",0.137,0.161,0.119,0.049,0.021,0.043
"P18","Igual",0.132,0.472,0.343,0.15,0.031,0.18
"P18","Peor",0.637,0.293,0.44,0.721,0.917,0.575
"P18","No sabe",0.094,0.074,0.098,0.08,0.031,0.202
"P19","Mejor",0.114,0.234,0.161,0.057,0.027,0.047
"P19","Igual",0.104,0.471,0.378,0.189,0.068,0.084
"P19","Peor",0.736,0.165,0.291,0.587,0.842,0.339
"P19","No sabe",0.046,0.13,0.17,0.167,0.063,0.53
"P22","Muy buena",0.329,0.043,0.032,0.006,0.003,0.007
"P22","Buena",0.056,0.453,0.096,0.018,0.003,0.008
"P22","Ni buena ni mala",0.053,0.31,0.608,0.128,0.011,0.178
"P22","Mala",0.136,0.117,0.185,0.661,0.093,0.272
"P22","Muy mala",0.385,0.039,0.023,0.159,0.881,0.068
"P22","No sabe",0.041,0.038,0.056,0.028,0.009,0.467
"P23","Muy buena",0.24,0.185,0.06,0.019,0.001,0.024
"P23","Buena",0.098,0.453,0.211,0.073,0.014,0.058
"P23","Ni buena ni mala",0.094,0.214,0.501,0.285,0.032,0.161
"P23","Mala",0.159,0.085,0.145,0.467,0.179,0.162
"P23","Muy mala",0.381,0.029,0.031,0.129,0.763,0.081
"P23","No sabe",0.028,0.034,0.052,0.027,0.011,0.514
"P24","Muy buena",0.187,0.061,0.027,0.009,0.002,0
"P24","Buena",0.104,0.351,0.131,0.037,0.005,0.047
"P24","Ni buena ni mala",0.075,0.306,0.459,0.16,0.024,0.151
"P24","Mala",0.197,0.204,0.235,0.464,0.104,0.217
"P24","Muy mala",0.407,0.059,0.108,0.297,0.857,0.21
"P24","No sabe",0.03,0.019,0.04,0.033,0.008,0.375
"P25","Frente de Todos y el peronismo",0.229,0.691,0.538,0.23,0.026,0.163
"P25","Cambiemos",0.195,0.057,0.088,0.213,0.363,0.101
"P25","Liberales",0.231,0.073,0.092,0.139,0.312,0.06
"P25","Izquierda",0.111,0.052,0.058,0.101,0.043,0.053
"P25","No sabe",0.234,0.127,0.224,0.317,0.256,0.623
"P28","A Daniel Scioli",0.26,0.162,0.125,0.134,0.15,0.107
"P28","A Sergio Massa",0.337,0.285,0.281,0.181,0.18,0.195
"P28","A algún candidato del peronismo",0.079,0.129,0.127,0.215,0.415,0.279
"P28","A algún candidato del kirchnerismo",0.324,0.424,0.467,0.47,0.255,0.419
"P30","A Daniel Scioli",0.256,0.109,0.116,0.076,0.249,0.197
"P30","A Sergio Massa",0.197,0.194,0.179,0.131,0.164,0.007
"P30","A algún candidato del peronismo",0.091,0.138,0.113,0.18,0.332,0.084
"P30","A Cristina Fernández de Kirchner",0.456,0.559,0.592,0.613,0.255,0.712
"P31","A Horacio Rodriguez Larreta",0.431,0.696,0.388,0.391,0.209,0.255
"P31","A Patricia Bullrich",0.34,0.175,0.312,0.475,0.7,0.745
"P31","A Facundo Manes",0.184,0.015,0.189,0.078,0.047,0
"P31","A Gerardo Morales",0.045,0.114,0.111,0.056,0.044,0
"P39","La votaría",0.284,0.097,0.072,0.191,0.43,0.204
"P39","Puede que la vote",0.196,0.088,0.086,0.13,0.188,0.02
"P39","Nunca la votaría",0.408,0.72,0.66,0.515,0.256,0.378
"P39","No sabe",0.112,0.095,0.182,0.164,0.126,0.398
"P40","Lo votaría",0.279,0.295,0.202,0.101,0.075,0.141
"P40","Puede que lo vote",0.132,0.314,0.307,0.248,0.066,0.205
"P40","Nunca lo votaría",0.501,0.278,0.305,0.493,0.788,0.251
"P40","No sabe",0.088,0.113,0.186,0.158,0.071,0.403
"P41","Lo votaría",0.314,0.088,0.077,0.191,0.338,0.123
"P41","Puede que lo vote",0.168,0.063,0.098,0.128,0.196,0.046
"P41","Nunca lo votaría",0.443,0.787,0.695,0.557,0.394,0.41
"P41","No sabe",0.075,0.062,0.13,0.124,0.072,0.421
"P42","Lo votaría",0.156,0.061,0.025,0.15,0.147,0.022
"P42","Puede que lo vote",0.191,0.089,0.108,0.216,0.261,0.176
"P42","Nunca lo votaría",0.541,0.795,0.687,0.498,0.496,0.377
"P42","No sabe",0.112,0.055,0.18,0.136,0.096,0.425
"P46","Muy buena",0.271,0.147,0.068,0.027,0.022,0.033
"P46","Buena",0.097,0.33,0.186,0.048,0.015,0.081
"P46","Ni buena ni mala",0.082,0.354,0.489,0.26,0.044,0.445
"P46","Mala",0.111,0.086,0.187,0.423,0.126,0.121
"P46","Muy mala",0.432,0.076,0.025,0.235,0.781,0.057
"P46","No sabe",0.007,0.007,0.045,0.007,0.012,0.263
"P47","Muy buena",0.292,0.609,0.458,0.2,0.043,0.315
"P47","Buena",0.075,0.127,0.178,0.095,0.034,0.103
"P47","Ni buena ni mala",0.064,0.124,0.211,0.148,0.049,0.22
"P47","Mala",0.1,0.071,0.079,0.24,0.07,0.102
"P47","Muy mala",0.443,0.054,0.05,0.304,0.792,0.105
"P47","No sabe",0.026,0.015,0.024,0.013,0.012,0.155
"P48","Muy buena",0.187,0.029,0.052,0.093,0.219,0.076
"P48","Buena",0.136,0.07,0.036,0.112,0.2,0.039
"P48","Ni buena ni mala",0.144,0.146,0.199,0.235,0.26,0.302
"P48","Mala",0.212,0.252,0.306,0.258,0.111,0.182
"P48","Muy mala",0.278,0.503,0.388,0.29,0.199,0.201
"P48","No sabe",0.043,0,0.019,0.012,0.011,0.2
"P49","Muy buena",0.122,0.031,0.05,0.098,0.07,0.023
"P49","Buena",0.128,0.079,0.08,0.15,0.211,0
"P49","Ni buena ni mala",0.21,0.203,0.361,0.315,0.295,0.339
"P49","Mala",0.231,0.311,0.239,0.228,0.144,0.212
"P49","Muy mala",0.278,0.34,0.23,0.158,0.247,0.103
"P49","No sabe",0.031,0.036,0.04,0.051,0.033,0.323
"P50","Muy buena",0.169,0.151,0.098,0.055,0.017,0.037
"P50","Buena",0.125,0.341,0.232,0.13,0.027,0.127
"P50","Ni buena ni mala",0.138,0.268,0.477,0.336,0.097,0.316
"P50","Mala",0.167,0.125,0.111,0.275,0.178,0.182
"P50","Muy mala",0.375,0.077,0.044,0.168,0.66,0.073
"P50","No sabe",0.026,0.038,0.038,0.036,0.021,0.265
"P51","Muy buena",0.142,0.039,0.034,0.126,0.171,0.022
"P51","Buena",0.192,0.046,0.071,0.146,0.216,0.062
"P51","Ni buena ni mala",0.206,0.132,0.27,0.224,0.256,0.3
"P51","Mala",0.162,0.33,0.264,0.229,0.143,0.252
"P51","Muy mala",0.252,0.424,0.313,0.233,0.183,0.092
"P51","No sabe",0.046,0.029,0.048,0.042,0.031,0.272
"P52","Muy buena",0.246,0.494,0.327,0.132,0.014,0.165
"P52","Buena",0.118,0.199,0.182,0.126,0.029,0.079
"P52","Ni buena ni mala",0.089,0.127,0.303,0.22,0.074,0.304
"P52","Mala",0.11,0.059,0.101,0.232,0.101,0.053
"P52","Muy mala",0.418,0.076,0.04,0.246,0.755,0.048
"P52","No sabe",0.019,0.045,0.047,0.044,0.027,0.351
"P54","Muy buena",0.141,0.137,0.091,0.065,0.011,0.085
"P54","Buena",0.11,0.312,0.204,0.113,0.023,0.105
"P54","Ni buena ni mala",0.204,0.31,0.504,0.369,0.157,0.301
"P54","Mala",0.147,0.097,0.09,0.245,0.174,0.094
"P54","Muy mala",0.374,0.068,0.053,0.161,0.608,0.099
"P54","No sabe",0.024,0.076,0.058,0.047,0.027,0.316
"P57","Muy buena",0.224,0.083,0.067,0.115,0.256,0.115
"P57","Buena",0.168,0.039,0.048,0.088,0.175,0.064
"P57","Ni buena ni mala",0.201,0.1,0.17,0.271,0.261,0.275
"P57","Mala",0.109,0.21,0.194,0.214,0.107,0.088
"P57","Muy mala",0.261,0.517,0.456,0.269,0.17,0.173
"P57","No sabe",0.037,0.051,0.065,0.043,0.031,0.285
"P58","Muy buena",0.224,0.041,0.034,0.14,0.361,0.131
"P58","Buena",0.209,0.039,0.042,0.138,0.217,0.036
"P58","Ni buena ni mala",0.177,0.121,0.184,0.21,0.192,0.312
"P58","Mala",0.113,0.205,0.213,0.182,0.07,0.051
"P58","Muy mala",0.251,0.561,0.472,0.289,0.138,0.115
"P58","No sabe",0.026,0.033,0.055,0.041,0.022,0.355
"P59","Muy buena",0.114,0.049,0.067,0.104,0.11,0.059
"P59","Buena",0.139,0.087,0.078,0.157,0.172,0.05
"P59","Ni buena ni mala",0.292,0.332,0.394,0.34,0.363,0.255
"P59","Mala",0.18,0.167,0.148,0.139,0.098,0.079
"P59","Muy mala",0.2,0.209,0.138,0.1,0.155,0.028
"P59","No sabe",0.075,0.156,0.175,0.16,0.102,0.529
"P60","Muy buena",0.152,0.386,0.277,0.129,0.024,0.111
"P60","Buena",0.146,0.193,0.161,0.098,0.036,0.024
"P60","Ni buena ni mala",0.17,0.177,0.311,0.347,0.187,0.164
"P60","Mala",0.18,0.044,0.059,0.158,0.177,0.148
"P60","Muy mala",0.268,0.091,0.031,0.114,0.466,0.007
"P60","No sabe",0.084,0.109,0.161,0.154,0.11,0.546
"P61","Muy buena",0.175,0.32,0.216,0.095,0.016,0.221
"P61","Buena",0.093,0.295,0.213,0.087,0.015,0.05
"P61","Ni buena ni mala",0.107,0.166,0.299,0.225,0.04,0.201
"P61","Mala",0.081,0.072,0.13,0.233,0.08,0.168
"P61","Muy mala",0.524,0.077,0.062,0.285,0.815,0.062
"P61","No sabe",0.02,0.07,0.08,0.075,0.034,0.298
